train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.5199999999999999
mixed,mem,MSC01,MSC02,0.495
motor,mixed,MSC01,MSC02,0.5
motor,mem,MSC01,MSC02,0.5
mem,mixed,MSC01,MSC02,0.67
mem,motor,MSC01,MSC02,0.645
mixed,motor,MSC01,MSC03,0.5
mixed,mem,MSC01,MSC03,0.5
motor,mixed,MSC01,MSC03,0.5
motor,mem,MSC01,MSC03,0.5
mem,mixed,MSC01,MSC03,0.505
mem,motor,MSC01,MSC03,0.51
mixed,motor,MSC01,MSC04,0.5149999999999999
mixed,mem,MSC01,MSC04,0.5
motor,mixed,MSC01,MSC04,0.5
motor,mem,MSC01,MSC04,0.5
mem,mixed,MSC01,MSC04,0.55
mem,motor,MSC01,MSC04,0.595
mixed,motor,MSC01,MSC05,0.5
mixed,mem,MSC01,MSC05,0.5
motor,mixed,MSC01,MSC05,0.5
motor,mem,MSC01,MSC05,0.5
mem,mixed,MSC01,MSC05,0.5149999999999999
mem,motor,MSC01,MSC05,0.5199999999999999
mixed,motor,MSC01,MSC06,0.5
mixed,mem,MSC01,MSC06,0.5
motor,mixed,MSC01,MSC06,0.5
motor,mem,MSC01,MSC06,0.5
mem,mixed,MSC01,MSC06,0.53
mem,motor,MSC01,MSC06,0.5199999999999999
mixed,motor,MSC01,MSC07,0.5
mixed,mem,MSC01,MSC07,0.5
motor,mixed,MSC01,MSC07,0.5
motor,mem,MSC01,MSC07,0.5
mem,mixed,MSC01,MSC07,0.465
mem,motor,MSC01,MSC07,0.5399999999999999
mixed,motor,MSC01,MSC10,0.5
mixed,mem,MSC01,MSC10,0.49000000000000005
motor,mixed,MSC01,MSC10,0.5
motor,mem,MSC01,MSC10,0.505
mem,mixed,MSC01,MSC10,0.5199999999999999
mem,motor,MSC01,MSC10,0.59
mixed,motor,MSC02,MSC01,0.5
mixed,mem,MSC02,MSC01,0.5
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.5249999999999999
mem,motor,MSC02,MSC01,0.5349999999999999
mixed,motor,MSC02,MSC03,0.5
mixed,mem,MSC02,MSC03,0.5
motor,mixed,MSC02,MSC03,0.5
motor,mem,MSC02,MSC03,0.5
mem,mixed,MSC02,MSC03,0.495
mem,motor,MSC02,MSC03,0.5
mixed,motor,MSC02,MSC04,0.5
mixed,mem,MSC02,MSC04,0.5
motor,mixed,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.5399999999999999
mem,motor,MSC02,MSC04,0.5399999999999999
mixed,motor,MSC02,MSC05,0.5
mixed,mem,MSC02,MSC05,0.5
motor,mixed,MSC02,MSC05,0.5
motor,mem,MSC02,MSC05,0.5
mem,mixed,MSC02,MSC05,0.5
mem,motor,MSC02,MSC05,0.5
mixed,motor,MSC02,MSC06,0.5
mixed,mem,MSC02,MSC06,0.5
motor,mixed,MSC02,MSC06,0.5
motor,mem,MSC02,MSC06,0.5
mem,mixed,MSC02,MSC06,0.51
mem,motor,MSC02,MSC06,0.5199999999999999
mixed,motor,MSC02,MSC07,0.5
mixed,mem,MSC02,MSC07,0.5
motor,mixed,MSC02,MSC07,0.5
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.49000000000000005
mem,motor,MSC02,MSC07,0.5149999999999999
mixed,motor,MSC02,MSC10,0.5149999999999999
mixed,mem,MSC02,MSC10,0.5
motor,mixed,MSC02,MSC10,0.5
motor,mem,MSC02,MSC10,0.5
mem,mixed,MSC02,MSC10,0.505
mem,motor,MSC02,MSC10,0.505
mixed,motor,MSC03,MSC01,0.505
mixed,mem,MSC03,MSC01,0.5
motor,mixed,MSC03,MSC01,0.5
motor,mem,MSC03,MSC01,0.5
mem,mixed,MSC03,MSC01,0.5
mem,motor,MSC03,MSC01,0.5
mixed,motor,MSC03,MSC02,0.495
mixed,mem,MSC03,MSC02,0.5
motor,mixed,MSC03,MSC02,0.5
motor,mem,MSC03,MSC02,0.5
mem,mixed,MSC03,MSC02,0.5
mem,motor,MSC03,MSC02,0.5
mixed,motor,MSC03,MSC04,0.505
mixed,mem,MSC03,MSC04,0.5
motor,mixed,MSC03,MSC04,0.5
