,train_task,test_task,train_sub,test_sub,acc
0,glass,semantic,MSC01,MSC02,0.7300000000000001
1,glass,motor,MSC01,MSC02,0.5900000000000001
2,glass,mem,MSC01,MSC02,0.54
3,semantic,glass,MSC01,MSC02,0.595
4,semantic,motor,MSC01,MSC02,0.53
5,semantic,mem,MSC01,MSC02,0.49000000000000005
6,motor,glass,MSC01,MSC02,0.595
7,motor,semantic,MSC01,MSC02,0.61
8,motor,mem,MSC01,MSC02,0.49000000000000005
9,mem,glass,MSC01,MSC02,0.5549999999999999
10,mem,semantic,MSC01,MSC02,0.65
11,mem,motor,MSC01,MSC02,0.5249999999999999
12,glass,semantic,MSC01,MSC03,0.51
13,glass,motor,MSC01,MSC03,0.45
14,glass,mem,MSC01,MSC03,0.465
15,semantic,glass,MSC01,MSC03,0.505
16,semantic,motor,MSC01,MSC03,0.46500000000000014
17,semantic,mem,MSC01,MSC03,0.5399999999999999
18,motor,glass,MSC01,MSC03,0.645
19,motor,semantic,MSC01,MSC03,0.8149999999999998
20,motor,mem,MSC01,MSC03,0.72
21,mem,glass,MSC01,MSC03,0.41500000000000004
22,mem,semantic,MSC01,MSC03,0.5449999999999999
23,mem,motor,MSC01,MSC03,0.485
24,glass,semantic,MSC01,MSC04,0.505
25,glass,motor,MSC01,MSC04,0.5199999999999999
26,glass,mem,MSC01,MSC04,0.5
27,semantic,glass,MSC01,MSC04,0.5549999999999999
28,semantic,motor,MSC01,MSC04,0.49000000000000005
29,semantic,mem,MSC01,MSC04,0.58
30,motor,glass,MSC01,MSC04,0.5149999999999999
31,motor,semantic,MSC01,MSC04,0.675
32,motor,mem,MSC01,MSC04,0.5950000000000001
33,mem,glass,MSC01,MSC04,0.5249999999999999
34,mem,semantic,MSC01,MSC04,0.505
35,mem,motor,MSC01,MSC04,0.6050000000000001
36,glass,semantic,MSC01,MSC05,0.565
37,glass,motor,MSC01,MSC05,0.4950000000000001
38,glass,mem,MSC01,MSC05,0.4800000000000001
39,semantic,glass,MSC01,MSC05,0.6500000000000001
40,semantic,motor,MSC01,MSC05,0.585
41,semantic,mem,MSC01,MSC05,0.5649999999999998
42,motor,glass,MSC01,MSC05,0.5449999999999999
43,motor,semantic,MSC01,MSC05,0.64
44,motor,mem,MSC01,MSC05,0.505
45,mem,glass,MSC01,MSC05,0.55
46,mem,semantic,MSC01,MSC05,0.6599999999999999
47,mem,motor,MSC01,MSC05,0.49000000000000005
48,glass,semantic,MSC01,MSC06,0.5299999999999999
49,glass,motor,MSC01,MSC06,0.485
50,glass,mem,MSC01,MSC06,0.5649999999999998
51,semantic,glass,MSC01,MSC06,0.6055555555555556
52,semantic,motor,MSC01,MSC06,0.56
53,semantic,mem,MSC01,MSC06,0.56
54,motor,glass,MSC01,MSC06,0.5388888888888888
55,motor,semantic,MSC01,MSC06,0.5199999999999999
56,motor,mem,MSC01,MSC06,0.51
