train_task,test_task,sub,acc
semantic,glass,MSC01,0.7699999999999999
semantic,motor,MSC01,0.735
semantic,mem,MSC01,0.725
glass,semantic,MSC01,0.93
glass,motor,MSC01,0.8550000000000001
glass,mem,MSC01,0.7999999999999999
motor,semantic,MSC01,0.945
motor,glass,MSC01,0.7849999999999999
motor,mem,MSC01,0.75
mem,semantic,MSC01,1.0
mem,glass,MSC01,0.8850000000000001
mem,motor,MSC01,0.9400000000000001
semantic,glass,MSC02,0.775
semantic,motor,MSC02,0.575
semantic,mem,MSC02,0.57
glass,semantic,MSC02,0.8649999999999999
glass,motor,MSC02,0.58
glass,mem,MSC02,0.78
motor,semantic,MSC02,0.675
motor,glass,MSC02,0.635
motor,mem,MSC02,0.5800000000000001
mem,semantic,MSC02,0.8299999999999998
mem,glass,MSC02,0.745
mem,motor,MSC02,0.74
semantic,glass,MSC03,0.725
semantic,motor,MSC03,0.6850000000000002
semantic,mem,MSC03,0.625
glass,semantic,MSC03,0.8800000000000001
glass,motor,MSC03,0.67
glass,mem,MSC03,0.6400000000000001
motor,semantic,MSC03,0.6500000000000001
motor,glass,MSC03,0.6900000000000001
motor,mem,MSC03,0.59
mem,semantic,MSC03,0.755
mem,glass,MSC03,0.61
mem,motor,MSC03,0.7899999999999999
semantic,glass,MSC04,0.8400000000000001
semantic,motor,MSC04,0.595
semantic,mem,MSC04,0.845
glass,semantic,MSC04,0.9949999999999999
glass,motor,MSC04,0.89
glass,mem,MSC04,0.9450000000000001
motor,semantic,MSC04,0.7849999999999999
motor,glass,MSC04,0.9099999999999999
motor,mem,MSC04,0.8400000000000001
mem,semantic,MSC04,0.8800000000000001
mem,glass,MSC04,0.875
mem,motor,MSC04,0.9399999999999998
semantic,glass,MSC05,0.7849999999999999
semantic,motor,MSC05,0.76
semantic,mem,MSC05,0.8599999999999998
glass,semantic,MSC05,0.8749999999999998
glass,motor,MSC05,0.7999999999999999
glass,mem,MSC05,0.845
motor,semantic,MSC05,0.75
motor,glass,MSC05,0.685
motor,mem,MSC05,0.7649999999999999
mem,semantic,MSC05,0.8950000000000001
mem,glass,MSC05,0.9000000000000001
mem,motor,MSC05,0.9799999999999999
semantic,glass,MSC06,0.877777777777778
semantic,motor,MSC06,0.8850000000000001
semantic,mem,MSC06,0.9049999999999999
glass,semantic,MSC06,0.9777777777777779
glass,motor,MSC06,0.7722222222222221
glass,mem,MSC06,0.861111111111111
motor,semantic,MSC06,0.8399999999999999
motor,glass,MSC06,0.7777777777777778
motor,mem,MSC06,0.8800000000000001
mem,semantic,MSC06,0.9349999999999999
mem,glass,MSC06,0.888888888888889
mem,motor,MSC06,0.9650000000000001
semantic,glass,MSC07,0.97
semantic,motor,MSC07,0.5999999999999999
semantic,mem,MSC07,0.6349999999999999
glass,semantic,MSC07,0.99
glass,motor,MSC07,0.5499999999999999
glass,mem,MSC07,0.755
motor,semantic,MSC07,0.565
motor,glass,MSC07,0.595
motor,mem,MSC07,0.5149999999999999
mem,semantic,MSC07,0.875
mem,glass,MSC07,0.9
mem,motor,MSC07,0.74
semantic,glass,MSC10,0.8850000000000001
semantic,motor,MSC10,0.65
semantic,mem,MSC10,0.885
glass,semantic,MSC10,0.8099999999999999
glass,motor,MSC10,0.85
glass,mem,MSC10,0.8900000000000002
motor,semantic,MSC10,0.745
motor,glass,MSC10,0.8049999999999999
motor,mem,MSC10,0.8399999999999999
mem,semantic,MSC10,0.9200000000000002
mem,glass,MSC10,0.8550000000000001
mem,motor,MSC10,0.835
