train_task,test_task,sub,acc
semantic,glass,MSC01,0.8850000000000001
semantic,motor,MSC01,0.7949999999999999
semantic,mem,MSC01,0.5549999999999999
glass,semantic,MSC01,0.9649999999999999
glass,motor,MSC01,0.945
glass,mem,MSC01,0.6900000000000001
motor,semantic,MSC01,0.925
motor,glass,MSC01,0.845
motor,mem,MSC01,0.6250000000000001
mem,semantic,MSC01,1.0
mem,glass,MSC01,0.925
mem,motor,MSC01,0.9349999999999999
semantic,glass,MSC02,0.68
semantic,motor,MSC02,0.5499999999999999
semantic,mem,MSC02,0.5
glass,semantic,MSC02,0.8949999999999999
glass,motor,MSC02,0.65
glass,mem,MSC02,0.55
motor,semantic,MSC02,0.575
motor,glass,MSC02,0.57
motor,mem,MSC02,0.5
mem,semantic,MSC02,0.8099999999999999
mem,glass,MSC02,0.7100000000000001
mem,motor,MSC02,0.53
semantic,glass,MSC03,0.7999999999999999
semantic,motor,MSC03,0.8400000000000001
semantic,mem,MSC03,0.76
glass,semantic,MSC03,0.7749999999999999
glass,motor,MSC03,0.845
glass,mem,MSC03,0.74
motor,semantic,MSC03,0.76
motor,glass,MSC03,0.6550000000000001
motor,mem,MSC03,0.665
mem,semantic,MSC03,0.76
mem,glass,MSC03,0.6250000000000001
mem,motor,MSC03,0.7100000000000001
semantic,glass,MSC04,0.9
semantic,motor,MSC04,0.6599999999999999
semantic,mem,MSC04,0.7
glass,semantic,MSC04,0.9949999999999999
glass,motor,MSC04,0.8799999999999999
glass,mem,MSC04,0.8049999999999999
motor,semantic,MSC04,0.6650000000000001
motor,glass,MSC04,0.9550000000000001
motor,mem,MSC04,0.7999999999999999
mem,semantic,MSC04,0.97
mem,glass,MSC04,0.99
mem,motor,MSC04,0.9549999999999998
semantic,glass,MSC05,0.97
semantic,motor,MSC05,0.7699999999999999
semantic,mem,MSC05,0.9400000000000001
glass,semantic,MSC05,0.945
glass,motor,MSC05,0.905
glass,mem,MSC05,0.9800000000000001
motor,semantic,MSC05,0.775
motor,glass,MSC05,0.8799999999999999
motor,mem,MSC05,0.96
mem,semantic,MSC05,0.9350000000000002
mem,glass,MSC05,1.0
mem,motor,MSC05,1.0
semantic,glass,MSC06,0.8111111111111111
semantic,motor,MSC06,0.6700000000000002
semantic,mem,MSC06,0.865
glass,semantic,MSC06,0.9500000000000001
glass,motor,MSC06,0.7666666666666666
glass,mem,MSC06,0.9222222222222223
motor,semantic,MSC06,0.78
motor,glass,MSC06,0.6611111111111112
motor,mem,MSC06,0.8399999999999999
mem,semantic,MSC06,0.915
mem,glass,MSC06,0.9000000000000001
mem,motor,MSC06,0.8800000000000001
semantic,glass,MSC07,0.945
semantic,motor,MSC07,0.635
semantic,mem,MSC07,0.73
glass,semantic,MSC07,0.99
glass,motor,MSC07,0.74
glass,mem,MSC07,0.7249999999999999
motor,semantic,MSC07,0.5499999999999999
motor,glass,MSC07,0.5499999999999999
motor,mem,MSC07,0.5449999999999999
mem,semantic,MSC07,0.945
mem,glass,MSC07,0.9949999999999999
mem,motor,MSC07,0.86
semantic,glass,MSC10,0.8600000000000001
semantic,motor,MSC10,0.6650000000000001
semantic,mem,MSC10,0.82
glass,semantic,MSC10,0.85
glass,motor,MSC10,0.7050000000000001
glass,mem,MSC10,0.8150000000000001
motor,semantic,MSC10,0.64
motor,glass,MSC10,0.73
motor,mem,MSC10,0.6900000000000002
mem,semantic,MSC10,0.76
mem,glass,MSC10,0.86
mem,motor,MSC10,0.82
