train_task,test_task,sub,acc
semantic,glass,MSC01,0.8149999999999998
semantic,motor,MSC01,0.7849999999999999
semantic,mem,MSC01,0.6650000000000001
glass,semantic,MSC01,0.95
glass,motor,MSC01,0.9800000000000001
glass,mem,MSC01,0.8499999999999999
motor,semantic,MSC01,0.8699999999999999
motor,glass,MSC01,0.7799999999999999
motor,mem,MSC01,0.7000000000000001
mem,semantic,MSC01,1.0
mem,glass,MSC01,0.9800000000000001
mem,motor,MSC01,0.95
semantic,glass,MSC02,0.6950000000000001
semantic,motor,MSC02,0.495
semantic,mem,MSC02,0.5
glass,semantic,MSC02,0.85
glass,motor,MSC02,0.6650000000000001
glass,mem,MSC02,0.7000000000000001
motor,semantic,MSC02,0.51
motor,glass,MSC02,0.5399999999999999
motor,mem,MSC02,0.5
mem,semantic,MSC02,0.82
mem,glass,MSC02,0.8099999999999999
mem,motor,MSC02,0.59
semantic,glass,MSC03,0.72
semantic,motor,MSC03,0.745
semantic,mem,MSC03,0.7100000000000001
glass,semantic,MSC03,0.7699999999999999
glass,motor,MSC03,0.8550000000000001
glass,mem,MSC03,0.7150000000000001
motor,semantic,MSC03,0.7899999999999999
motor,glass,MSC03,0.8049999999999999
motor,mem,MSC03,0.7649999999999999
mem,semantic,MSC03,0.8149999999999998
mem,glass,MSC03,0.675
mem,motor,MSC03,0.8949999999999999
semantic,glass,MSC04,0.89
semantic,motor,MSC04,0.505
semantic,mem,MSC04,0.6900000000000002
glass,semantic,MSC04,0.875
glass,motor,MSC04,0.8499999999999999
glass,mem,MSC04,0.825
motor,semantic,MSC04,0.6900000000000002
motor,glass,MSC04,0.7899999999999999
motor,mem,MSC04,0.6449999999999999
mem,semantic,MSC04,0.8950000000000001
mem,glass,MSC04,0.9549999999999998
mem,motor,MSC04,0.8949999999999999
semantic,glass,MSC05,0.8049999999999999
semantic,motor,MSC05,0.745
semantic,mem,MSC05,0.9750000000000002
glass,semantic,MSC05,0.9949999999999999
glass,motor,MSC05,0.85
glass,mem,MSC05,0.975
motor,semantic,MSC05,0.655
motor,glass,MSC05,0.7649999999999999
motor,mem,MSC05,0.7999999999999999
mem,semantic,MSC05,0.9949999999999999
mem,glass,MSC05,1.0
mem,motor,MSC05,1.0
semantic,glass,MSC06,0.7611111111111111
semantic,motor,MSC06,0.7000000000000001
semantic,mem,MSC06,0.8800000000000002
glass,semantic,MSC06,0.8722222222222221
glass,motor,MSC06,0.8555555555555555
glass,mem,MSC06,0.9888888888888889
motor,semantic,MSC06,0.7849999999999999
motor,glass,MSC06,0.6722222222222223
motor,mem,MSC06,0.8049999999999999
mem,semantic,MSC06,0.9299999999999999
mem,glass,MSC06,0.8888888888888891
mem,motor,MSC06,0.9400000000000001
semantic,glass,MSC07,0.9100000000000001
semantic,motor,MSC07,0.5499999999999999
semantic,mem,MSC07,0.6900000000000001
glass,semantic,MSC07,0.9899999999999999
glass,motor,MSC07,0.66
glass,mem,MSC07,0.8150000000000001
motor,semantic,MSC07,0.5499999999999999
motor,glass,MSC07,0.5
motor,mem,MSC07,0.5
mem,semantic,MSC07,0.9650000000000001
mem,glass,MSC07,0.9800000000000001
mem,motor,MSC07,0.86
semantic,glass,MSC10,0.9500000000000002
semantic,motor,MSC10,0.705
semantic,mem,MSC10,0.8749999999999998
glass,semantic,MSC10,0.875
glass,motor,MSC10,0.975
glass,mem,MSC10,0.875
motor,semantic,MSC10,0.5799999999999998
motor,glass,MSC10,0.6950000000000001
motor,mem,MSC10,0.8850000000000001
mem,semantic,MSC10,0.8599999999999998
mem,glass,MSC10,0.8399999999999999
mem,motor,MSC10,0.9250000000000002
