train_task,test_task,sub,acc
semantic,glass,MSC01,0.8800000000000001
semantic,motor,MSC01,0.835
semantic,mem,MSC01,0.73
glass,semantic,MSC01,0.95
glass,motor,MSC01,0.97
glass,mem,MSC01,0.8499999999999999
motor,semantic,MSC01,0.9350000000000002
motor,glass,MSC01,0.9299999999999999
motor,mem,MSC01,0.7000000000000001
mem,semantic,MSC01,0.9949999999999999
mem,glass,MSC01,0.9949999999999999
mem,motor,MSC01,0.9800000000000001
semantic,glass,MSC02,0.7000000000000001
semantic,motor,MSC02,0.5
semantic,mem,MSC02,0.5
glass,semantic,MSC02,0.8800000000000002
glass,motor,MSC02,0.6249999999999999
glass,mem,MSC02,0.68
motor,semantic,MSC02,0.5
motor,glass,MSC02,0.5699999999999998
motor,mem,MSC02,0.5
mem,semantic,MSC02,0.8700000000000001
mem,glass,MSC02,0.7799999999999999
mem,motor,MSC02,0.645
semantic,glass,MSC03,0.7700000000000001
semantic,motor,MSC03,0.8349999999999997
semantic,mem,MSC03,0.8299999999999998
glass,semantic,MSC03,0.8300000000000001
glass,motor,MSC03,0.915
glass,mem,MSC03,0.6500000000000001
motor,semantic,MSC03,0.6099999999999999
motor,glass,MSC03,0.7799999999999999
motor,mem,MSC03,0.6700000000000002
mem,semantic,MSC03,0.73
mem,glass,MSC03,0.6350000000000001
mem,motor,MSC03,0.9949999999999999
semantic,glass,MSC04,0.865
semantic,motor,MSC04,0.705
semantic,mem,MSC04,0.825
glass,semantic,MSC04,0.99
glass,motor,MSC04,0.875
glass,mem,MSC04,0.9949999999999999
motor,semantic,MSC04,0.82
motor,glass,MSC04,0.825
motor,mem,MSC04,0.55
mem,semantic,MSC04,0.905
mem,glass,MSC04,0.9650000000000001
mem,motor,MSC04,0.915
semantic,glass,MSC05,0.8850000000000001
semantic,motor,MSC05,0.8499999999999999
semantic,mem,MSC05,0.925
glass,semantic,MSC05,0.9850000000000001
glass,motor,MSC05,0.875
glass,mem,MSC05,1.0
motor,semantic,MSC05,0.77
motor,glass,MSC05,0.7999999999999999
motor,mem,MSC05,0.9399999999999998
mem,semantic,MSC05,1.0
mem,glass,MSC05,0.945
mem,motor,MSC05,1.0
semantic,glass,MSC06,0.8055555555555556
semantic,motor,MSC06,0.8149999999999998
semantic,mem,MSC06,0.9549999999999998
glass,semantic,MSC06,0.9833333333333335
glass,motor,MSC06,0.8999999999999999
glass,mem,MSC06,0.9166666666666669
motor,semantic,MSC06,0.7849999999999999
motor,glass,MSC06,0.6666666666666667
motor,mem,MSC06,0.74
mem,semantic,MSC06,0.975
mem,glass,MSC06,0.8388888888888888
mem,motor,MSC06,0.95
semantic,glass,MSC07,0.945
semantic,motor,MSC07,0.5499999999999999
semantic,mem,MSC07,0.7299999999999999
glass,semantic,MSC07,0.9949999999999999
glass,motor,MSC07,0.675
glass,mem,MSC07,0.7849999999999999
motor,semantic,MSC07,0.5499999999999999
motor,glass,MSC07,0.5499999999999999
motor,mem,MSC07,0.505
mem,semantic,MSC07,0.985
mem,glass,MSC07,0.9850000000000001
mem,motor,MSC07,0.7999999999999999
semantic,glass,MSC10,0.975
semantic,motor,MSC10,0.6950000000000001
semantic,mem,MSC10,0.845
glass,semantic,MSC10,0.9100000000000001
glass,motor,MSC10,0.8750000000000002
glass,mem,MSC10,0.85
motor,semantic,MSC10,0.635
motor,glass,MSC10,0.8099999999999999
motor,mem,MSC10,0.65
mem,semantic,MSC10,0.9400000000000001
mem,glass,MSC10,0.9350000000000002
mem,motor,MSC10,0.93
