train_task,test_task,sub,acc
semantic,glass,MSC01,0.7699999999999999
semantic,motor,MSC01,0.68
semantic,mem,MSC01,0.4999999999999999
glass,semantic,MSC01,0.72
glass,motor,MSC01,0.695
glass,mem,MSC01,0.5149999999999999
motor,semantic,MSC01,0.715
motor,glass,MSC01,0.785
motor,mem,MSC01,0.525
mem,semantic,MSC01,0.5150000000000001
mem,glass,MSC01,0.59
mem,motor,MSC01,0.55
semantic,glass,MSC02,0.5700000000000001
semantic,motor,MSC02,0.5750000000000001
semantic,mem,MSC02,0.51
glass,semantic,MSC02,0.595
glass,motor,MSC02,0.505
glass,mem,MSC02,0.53
motor,semantic,MSC02,0.515
motor,glass,MSC02,0.43
motor,mem,MSC02,0.4
mem,semantic,MSC02,0.51
mem,glass,MSC02,0.57
mem,motor,MSC02,0.4600000000000001
semantic,glass,MSC03,0.45500000000000007
semantic,motor,MSC03,0.45999999999999996
semantic,mem,MSC03,0.5449999999999999
glass,semantic,MSC03,0.545
glass,motor,MSC03,0.705
glass,mem,MSC03,0.635
motor,semantic,MSC03,0.48999999999999994
motor,glass,MSC03,0.645
motor,mem,MSC03,0.6300000000000001
mem,semantic,MSC03,0.65
mem,glass,MSC03,0.6799999999999999
mem,motor,MSC03,0.6949999999999998
semantic,glass,MSC04,0.495
semantic,motor,MSC04,0.51
semantic,mem,MSC04,0.41000000000000003
glass,semantic,MSC04,0.37
glass,motor,MSC04,0.55
glass,mem,MSC04,0.545
motor,semantic,MSC04,0.56
motor,glass,MSC04,0.645
motor,mem,MSC04,0.655
mem,semantic,MSC04,0.525
mem,glass,MSC04,0.6100000000000001
mem,motor,MSC04,0.6000000000000001
semantic,glass,MSC05,0.7050000000000001
semantic,motor,MSC05,0.735
semantic,mem,MSC05,0.8349999999999997
glass,semantic,MSC05,0.6599999999999999
glass,motor,MSC05,0.765
glass,mem,MSC05,0.74
motor,semantic,MSC05,0.655
motor,glass,MSC05,0.5999999999999999
motor,mem,MSC05,0.655
mem,semantic,MSC05,0.7349999999999999
mem,glass,MSC05,0.7050000000000001
mem,motor,MSC05,0.7749999999999999
semantic,glass,MSC06,0.5444444444444445
semantic,motor,MSC06,0.5349999999999999
semantic,mem,MSC06,0.5149999999999999
glass,semantic,MSC06,0.5055555555555555
glass,motor,MSC06,0.5722222222222223
glass,mem,MSC06,0.7166666666666667
motor,semantic,MSC06,0.55
motor,glass,MSC06,0.6666666666666666
motor,mem,MSC06,0.59
mem,semantic,MSC06,0.54
mem,glass,MSC06,0.7555555555555555
mem,motor,MSC06,0.635
semantic,glass,MSC07,0.9000000000000001
semantic,motor,MSC07,0.5
semantic,mem,MSC07,0.76
glass,semantic,MSC07,0.825
glass,motor,MSC07,0.45
glass,mem,MSC07,0.7599999999999999
motor,semantic,MSC07,0.43499999999999994
motor,glass,MSC07,0.40499999999999997
motor,mem,MSC07,0.48
mem,semantic,MSC07,0.78
mem,glass,MSC07,0.9349999999999999
mem,motor,MSC07,0.535
semantic,glass,MSC10,0.8750000000000002
semantic,motor,MSC10,0.89
semantic,mem,MSC10,0.7249999999999999
glass,semantic,MSC10,0.8149999999999998
glass,motor,MSC10,0.9000000000000001
glass,mem,MSC10,0.7649999999999999
motor,semantic,MSC10,0.845
motor,glass,MSC10,0.8149999999999998
motor,mem,MSC10,0.725
mem,semantic,MSC10,0.7000000000000001
mem,glass,MSC10,0.7550000000000001
mem,motor,MSC10,0.68
