train_task,test_task,sub,acc
semantic,glass,MSC01,0.8399999999999999
semantic,motor,MSC01,0.74
semantic,mem,MSC01,0.6799999999999999
glass,semantic,MSC01,0.9549999999999998
glass,motor,MSC01,0.9100000000000001
glass,mem,MSC01,0.745
motor,semantic,MSC01,0.945
motor,glass,MSC01,0.8450000000000001
motor,mem,MSC01,0.635
mem,semantic,MSC01,1.0
mem,glass,MSC01,0.9800000000000001
mem,motor,MSC01,0.9949999999999999
semantic,glass,MSC02,0.685
semantic,motor,MSC02,0.5149999999999999
semantic,mem,MSC02,0.5249999999999999
glass,semantic,MSC02,0.885
glass,motor,MSC02,0.595
glass,mem,MSC02,0.6250000000000001
motor,semantic,MSC02,0.5149999999999999
motor,glass,MSC02,0.5449999999999999
motor,mem,MSC02,0.5
mem,semantic,MSC02,0.82
mem,glass,MSC02,0.8099999999999999
mem,motor,MSC02,0.66
semantic,glass,MSC03,0.7999999999999999
semantic,motor,MSC03,0.7749999999999999
semantic,mem,MSC03,0.7050000000000001
glass,semantic,MSC03,0.8099999999999998
glass,motor,MSC03,0.9300000000000003
glass,mem,MSC03,0.6099999999999999
motor,semantic,MSC03,0.515
motor,glass,MSC03,0.6799999999999999
motor,mem,MSC03,0.54
mem,semantic,MSC03,0.7949999999999999
mem,glass,MSC03,0.59
mem,motor,MSC03,0.945
semantic,glass,MSC04,0.865
semantic,motor,MSC04,0.6599999999999999
semantic,mem,MSC04,0.8450000000000001
glass,semantic,MSC04,0.9649999999999999
glass,motor,MSC04,0.8950000000000001
glass,mem,MSC04,0.8399999999999999
motor,semantic,MSC04,0.61
motor,glass,MSC04,0.945
motor,mem,MSC04,0.82
mem,semantic,MSC04,0.885
mem,glass,MSC04,0.9949999999999999
mem,motor,MSC04,0.8649999999999999
semantic,glass,MSC05,0.8850000000000001
semantic,motor,MSC05,0.7300000000000001
semantic,mem,MSC05,1.0
glass,semantic,MSC05,0.985
glass,motor,MSC05,0.845
glass,mem,MSC05,1.0
motor,semantic,MSC05,0.7100000000000001
motor,glass,MSC05,0.7350000000000001
motor,mem,MSC05,0.86
mem,semantic,MSC05,0.96
mem,glass,MSC05,0.95
mem,motor,MSC05,1.0
semantic,glass,MSC06,0.7777777777777777
semantic,motor,MSC06,0.865
semantic,mem,MSC06,0.89
glass,semantic,MSC06,0.8944444444444445
glass,motor,MSC06,0.6
glass,mem,MSC06,0.8722222222222222
motor,semantic,MSC06,0.7649999999999999
motor,glass,MSC06,0.5777777777777777
motor,mem,MSC06,0.8099999999999999
mem,semantic,MSC06,0.8449999999999998
mem,glass,MSC06,0.8166666666666667
mem,motor,MSC06,0.9400000000000001
semantic,glass,MSC07,0.945
semantic,motor,MSC07,0.5499999999999999
semantic,mem,MSC07,0.645
glass,semantic,MSC07,0.99
glass,motor,MSC07,0.6150000000000001
glass,mem,MSC07,0.8049999999999999
motor,semantic,MSC07,0.5499999999999999
motor,glass,MSC07,0.5850000000000001
motor,mem,MSC07,0.515
mem,semantic,MSC07,0.9349999999999999
mem,glass,MSC07,0.9550000000000001
mem,motor,MSC07,0.9650000000000001
semantic,glass,MSC10,0.9349999999999999
semantic,motor,MSC10,0.7150000000000001
semantic,mem,MSC10,0.8300000000000001
glass,semantic,MSC10,0.9000000000000001
glass,motor,MSC10,0.95
glass,mem,MSC10,0.905
motor,semantic,MSC10,0.655
motor,glass,MSC10,0.6599999999999999
motor,mem,MSC10,0.8049999999999999
mem,semantic,MSC10,0.885
mem,glass,MSC10,0.8950000000000001
mem,motor,MSC10,0.9000000000000001
