train_task,test_task,sub,acc
semantic,glass,MSC01,0.775
semantic,motor,MSC01,0.5499999999999999
semantic,mem,MSC01,0.6300000000000001
glass,semantic,MSC01,0.86
glass,motor,MSC01,0.66
glass,mem,MSC01,0.875
motor,semantic,MSC01,0.7999999999999998
motor,glass,MSC01,0.6950000000000001
motor,mem,MSC01,0.635
mem,semantic,MSC01,0.755
mem,glass,MSC01,0.8049999999999999
mem,motor,MSC01,0.6950000000000001
semantic,glass,MSC02,0.6700000000000002
semantic,motor,MSC02,0.5
semantic,mem,MSC02,0.565
glass,semantic,MSC02,0.5849999999999999
glass,motor,MSC02,0.3449999999999999
glass,mem,MSC02,0.51
motor,semantic,MSC02,0.31999999999999995
motor,glass,MSC02,0.5349999999999999
motor,mem,MSC02,0.48500000000000004
mem,semantic,MSC02,0.7899999999999998
mem,glass,MSC02,0.67
mem,motor,MSC02,0.5849999999999999
semantic,glass,MSC03,0.59
semantic,motor,MSC03,0.43500000000000005
semantic,mem,MSC03,0.385
glass,semantic,MSC03,0.54
glass,motor,MSC03,0.7649999999999999
glass,mem,MSC03,0.565
motor,semantic,MSC03,0.55
motor,glass,MSC03,0.6050000000000001
motor,mem,MSC03,0.725
mem,semantic,MSC03,0.7150000000000001
mem,glass,MSC03,0.66
mem,motor,MSC03,0.71
semantic,glass,MSC04,0.845
semantic,motor,MSC04,0.53
semantic,mem,MSC04,0.6950000000000001
glass,semantic,MSC04,0.9
glass,motor,MSC04,0.675
glass,mem,MSC04,0.7000000000000001
motor,semantic,MSC04,0.6700000000000002
motor,glass,MSC04,0.575
motor,mem,MSC04,0.67
mem,semantic,MSC04,0.89
mem,glass,MSC04,0.7999999999999999
mem,motor,MSC04,0.6950000000000001
semantic,glass,MSC05,0.7250000000000001
semantic,motor,MSC05,0.6100000000000001
semantic,mem,MSC05,0.7250000000000001
glass,semantic,MSC05,0.835
glass,motor,MSC05,0.8499999999999999
glass,mem,MSC05,0.8150000000000001
motor,semantic,MSC05,0.6599999999999999
motor,glass,MSC05,0.6849999999999999
motor,mem,MSC05,0.62
mem,semantic,MSC05,0.9199999999999999
mem,glass,MSC05,0.9
mem,motor,MSC05,0.65
semantic,glass,MSC06,0.6666666666666667
semantic,motor,MSC06,0.5849999999999999
semantic,mem,MSC06,0.5999999999999999
glass,semantic,MSC06,0.6833333333333333
glass,motor,MSC06,0.7222222222222222
glass,mem,MSC06,0.5777777777777778
motor,semantic,MSC06,0.65
motor,glass,MSC06,0.5277777777777779
motor,mem,MSC06,0.45500000000000007
mem,semantic,MSC06,0.6950000000000001
mem,glass,MSC06,0.6166666666666667
mem,motor,MSC06,0.49000000000000005
semantic,glass,MSC07,0.7050000000000001
semantic,motor,MSC07,0.595
semantic,mem,MSC07,0.655
glass,semantic,MSC07,0.735
glass,motor,MSC07,0.7999999999999999
glass,mem,MSC07,0.7949999999999999
motor,semantic,MSC07,0.45500000000000007
motor,glass,MSC07,0.7049999999999998
motor,mem,MSC07,0.69
mem,semantic,MSC07,0.6
mem,glass,MSC07,0.9000000000000001
mem,motor,MSC07,0.865
semantic,glass,MSC10,0.7050000000000001
semantic,motor,MSC10,0.655
semantic,mem,MSC10,0.7899999999999999
glass,semantic,MSC10,0.8249999999999998
glass,motor,MSC10,0.8299999999999998
glass,mem,MSC10,0.7849999999999999
motor,semantic,MSC10,0.7250000000000001
motor,glass,MSC10,0.6950000000000001
motor,mem,MSC10,0.7749999999999999
mem,semantic,MSC10,0.8049999999999999
mem,glass,MSC10,0.7150000000000001
mem,motor,MSC10,0.7849999999999999
