train_task,test_task,sub,acc
semantic,glass,MSC01,0.885
semantic,motor,MSC01,0.6199999999999999
semantic,mem,MSC01,0.655
glass,semantic,MSC01,0.95
glass,motor,MSC01,0.89
glass,mem,MSC01,0.7100000000000001
motor,semantic,MSC01,0.76
motor,glass,MSC01,0.8049999999999999
motor,mem,MSC01,0.6500000000000001
mem,semantic,MSC01,0.925
mem,glass,MSC01,0.9299999999999999
mem,motor,MSC01,0.9200000000000002
semantic,glass,MSC02,0.63
semantic,motor,MSC02,0.505
semantic,mem,MSC02,0.5
glass,semantic,MSC02,0.915
glass,motor,MSC02,0.5549999999999999
glass,mem,MSC02,0.65
motor,semantic,MSC02,0.58
motor,glass,MSC02,0.5499999999999999
motor,mem,MSC02,0.5
mem,semantic,MSC02,0.905
mem,glass,MSC02,0.85
mem,motor,MSC02,0.745
semantic,glass,MSC03,0.7050000000000001
semantic,motor,MSC03,0.675
semantic,mem,MSC03,0.6850000000000002
glass,semantic,MSC03,0.9149999999999998
glass,motor,MSC03,0.9949999999999999
glass,mem,MSC03,0.67
motor,semantic,MSC03,0.6900000000000002
motor,glass,MSC03,0.6599999999999999
motor,mem,MSC03,0.7100000000000001
mem,semantic,MSC03,0.8850000000000001
mem,glass,MSC03,0.6950000000000001
mem,motor,MSC03,0.9549999999999998
semantic,glass,MSC04,0.8700000000000001
semantic,motor,MSC04,0.6850000000000002
semantic,mem,MSC04,0.755
glass,semantic,MSC04,0.915
glass,motor,MSC04,0.9400000000000001
glass,mem,MSC04,0.8400000000000001
motor,semantic,MSC04,0.9199999999999999
motor,glass,MSC04,0.93
motor,mem,MSC04,0.6699999999999999
mem,semantic,MSC04,0.975
mem,glass,MSC04,1.0
mem,motor,MSC04,0.9000000000000001
semantic,glass,MSC05,0.95
semantic,motor,MSC05,0.8549999999999999
semantic,mem,MSC05,1.0
glass,semantic,MSC05,0.9949999999999999
glass,motor,MSC05,0.9199999999999999
glass,mem,MSC05,1.0
motor,semantic,MSC05,0.665
motor,glass,MSC05,0.765
motor,mem,MSC05,0.9549999999999998
mem,semantic,MSC05,0.9100000000000001
mem,glass,MSC05,0.9600000000000002
mem,motor,MSC05,1.0
semantic,glass,MSC06,0.7833333333333332
semantic,motor,MSC06,0.8499999999999999
semantic,mem,MSC06,0.9200000000000002
glass,semantic,MSC06,0.8666666666666666
glass,motor,MSC06,0.9722222222222222
glass,mem,MSC06,0.9055555555555554
motor,semantic,MSC06,0.7550000000000001
motor,glass,MSC06,0.5944444444444443
motor,mem,MSC06,0.65
mem,semantic,MSC06,0.8800000000000001
mem,glass,MSC06,0.8222222222222222
mem,motor,MSC06,0.9
semantic,glass,MSC07,0.945
semantic,motor,MSC07,0.5899999999999999
semantic,mem,MSC07,0.6900000000000002
glass,semantic,MSC07,1.0
glass,motor,MSC07,0.615
glass,mem,MSC07,0.78
motor,semantic,MSC07,0.5599999999999998
motor,glass,MSC07,0.5499999999999999
motor,mem,MSC07,0.5399999999999999
mem,semantic,MSC07,0.9100000000000001
mem,glass,MSC07,0.7350000000000001
mem,motor,MSC07,0.9199999999999999
semantic,glass,MSC10,0.945
semantic,motor,MSC10,0.645
semantic,mem,MSC10,0.89
glass,semantic,MSC10,0.89
glass,motor,MSC10,0.7899999999999999
glass,mem,MSC10,0.85
motor,semantic,MSC10,0.565
motor,glass,MSC10,0.7200000000000001
motor,mem,MSC10,0.74
mem,semantic,MSC10,0.8750000000000002
mem,glass,MSC10,0.915
mem,motor,MSC10,0.925
