train_task,test_task,sub,acc
semantic,glass,MSC01,0.85
semantic,motor,MSC01,0.7849999999999999
semantic,mem,MSC01,0.6900000000000002
glass,semantic,MSC01,0.95
glass,motor,MSC01,0.925
glass,mem,MSC01,0.8149999999999998
motor,semantic,MSC01,0.8950000000000001
motor,glass,MSC01,0.95
motor,mem,MSC01,0.6500000000000001
mem,semantic,MSC01,1.0
mem,glass,MSC01,0.97
mem,motor,MSC01,1.0
semantic,glass,MSC02,0.6950000000000001
semantic,motor,MSC02,0.5
semantic,mem,MSC02,0.5
glass,semantic,MSC02,0.8299999999999998
glass,motor,MSC02,0.625
glass,mem,MSC02,0.6700000000000002
motor,semantic,MSC02,0.6200000000000002
motor,glass,MSC02,0.52
motor,mem,MSC02,0.5
mem,semantic,MSC02,0.845
mem,glass,MSC02,0.7999999999999999
mem,motor,MSC02,0.72
semantic,glass,MSC03,0.6750000000000002
semantic,motor,MSC03,0.875
semantic,mem,MSC03,0.6950000000000001
glass,semantic,MSC03,0.8049999999999999
glass,motor,MSC03,0.9949999999999999
glass,mem,MSC03,0.6500000000000001
motor,semantic,MSC03,0.5399999999999999
motor,glass,MSC03,0.7649999999999999
motor,mem,MSC03,0.6349999999999999
mem,semantic,MSC03,0.7949999999999999
mem,glass,MSC03,0.57
mem,motor,MSC03,0.89
semantic,glass,MSC04,0.9249999999999998
semantic,motor,MSC04,0.665
semantic,mem,MSC04,0.89
glass,semantic,MSC04,0.9949999999999999
glass,motor,MSC04,0.915
glass,mem,MSC04,0.9000000000000001
motor,semantic,MSC04,0.7499999999999999
motor,glass,MSC04,0.9350000000000002
motor,mem,MSC04,0.7999999999999999
mem,semantic,MSC04,0.945
mem,glass,MSC04,0.9899999999999999
mem,motor,MSC04,0.945
semantic,glass,MSC05,0.8950000000000001
semantic,motor,MSC05,0.765
semantic,mem,MSC05,0.9400000000000001
glass,semantic,MSC05,0.96
glass,motor,MSC05,0.905
glass,mem,MSC05,1.0
motor,semantic,MSC05,0.76
motor,glass,MSC05,0.7999999999999999
motor,mem,MSC05,0.8649999999999999
mem,semantic,MSC05,0.9549999999999998
mem,glass,MSC05,0.9
mem,motor,MSC05,0.9949999999999999
semantic,glass,MSC06,0.7444444444444445
semantic,motor,MSC06,0.7799999999999999
semantic,mem,MSC06,0.95
glass,semantic,MSC06,0.9333333333333333
glass,motor,MSC06,0.9722222222222222
glass,mem,MSC06,0.9000000000000001
motor,semantic,MSC06,0.74
motor,glass,MSC06,0.6277777777777779
motor,mem,MSC06,0.8400000000000001
mem,semantic,MSC06,0.9899999999999999
mem,glass,MSC06,0.877777777777778
mem,motor,MSC06,0.9299999999999999
semantic,glass,MSC07,0.945
semantic,motor,MSC07,0.5499999999999999
semantic,mem,MSC07,0.7000000000000001
glass,semantic,MSC07,0.9850000000000001
glass,motor,MSC07,0.6650000000000001
glass,mem,MSC07,0.8099999999999999
motor,semantic,MSC07,0.5599999999999999
motor,glass,MSC07,0.565
motor,mem,MSC07,0.53
mem,semantic,MSC07,0.9800000000000001
mem,glass,MSC07,0.9800000000000001
mem,motor,MSC07,0.9149999999999998
semantic,glass,MSC10,0.9450000000000001
semantic,motor,MSC10,0.7000000000000001
semantic,mem,MSC10,0.9
glass,semantic,MSC10,0.8950000000000001
glass,motor,MSC10,0.9049999999999999
glass,mem,MSC10,0.8399999999999999
motor,semantic,MSC10,0.62
motor,glass,MSC10,0.655
motor,mem,MSC10,0.825
mem,semantic,MSC10,0.9100000000000001
mem,glass,MSC10,0.8950000000000001
mem,motor,MSC10,0.9199999999999999
