train_task,test_task,sub,acc
semantic,glass,MSC01,0.89
semantic,motor,MSC01,0.8700000000000001
semantic,mem,MSC01,0.73
glass,semantic,MSC01,0.9549999999999998
glass,motor,MSC01,0.975
glass,mem,MSC01,0.86
motor,semantic,MSC01,0.9650000000000001
motor,glass,MSC01,0.865
motor,mem,MSC01,0.7100000000000001
mem,semantic,MSC01,1.0
mem,glass,MSC01,0.9650000000000001
mem,motor,MSC01,0.99
semantic,glass,MSC02,0.7000000000000001
semantic,motor,MSC02,0.5
semantic,mem,MSC02,0.5
glass,semantic,MSC02,0.905
glass,motor,MSC02,0.64
glass,mem,MSC02,0.7899999999999999
motor,semantic,MSC02,0.53
motor,glass,MSC02,0.525
motor,mem,MSC02,0.5
mem,semantic,MSC02,0.89
mem,glass,MSC02,0.8049999999999999
mem,motor,MSC02,0.68
semantic,glass,MSC03,0.725
semantic,motor,MSC03,0.74
semantic,mem,MSC03,0.745
glass,semantic,MSC03,0.7649999999999999
glass,motor,MSC03,0.9349999999999999
glass,mem,MSC03,0.76
motor,semantic,MSC03,0.5549999999999999
motor,glass,MSC03,0.74
motor,mem,MSC03,0.6549999999999999
mem,semantic,MSC03,0.7749999999999999
mem,glass,MSC03,0.6399999999999999
mem,motor,MSC03,0.9
semantic,glass,MSC04,0.8549999999999999
semantic,motor,MSC04,0.525
semantic,mem,MSC04,0.8300000000000001
glass,semantic,MSC04,0.985
glass,motor,MSC04,0.925
glass,mem,MSC04,0.945
motor,semantic,MSC04,0.6399999999999999
motor,glass,MSC04,0.97
motor,mem,MSC04,0.8049999999999999
mem,semantic,MSC04,0.9200000000000002
mem,glass,MSC04,0.9549999999999998
mem,motor,MSC04,0.9549999999999998
semantic,glass,MSC05,0.8950000000000001
semantic,motor,MSC05,0.78
semantic,mem,MSC05,0.9899999999999999
glass,semantic,MSC05,0.9350000000000002
glass,motor,MSC05,0.9000000000000001
glass,mem,MSC05,1.0
motor,semantic,MSC05,0.635
motor,glass,MSC05,0.7949999999999999
motor,mem,MSC05,0.9099999999999999
mem,semantic,MSC05,0.9949999999999999
mem,glass,MSC05,0.9249999999999998
mem,motor,MSC05,0.99
semantic,glass,MSC06,0.7944444444444444
semantic,motor,MSC06,0.875
semantic,mem,MSC06,0.9400000000000001
glass,semantic,MSC06,0.8833333333333333
glass,motor,MSC06,0.7611111111111111
glass,mem,MSC06,0.9000000000000001
motor,semantic,MSC06,0.7300000000000001
motor,glass,MSC06,0.7111111111111111
motor,mem,MSC06,0.9200000000000002
mem,semantic,MSC06,0.9400000000000001
mem,glass,MSC06,0.9222222222222223
mem,motor,MSC06,0.96
semantic,glass,MSC07,0.8950000000000001
semantic,motor,MSC07,0.5499999999999999
semantic,mem,MSC07,0.73
glass,semantic,MSC07,0.9949999999999999
glass,motor,MSC07,0.6200000000000001
glass,mem,MSC07,0.7699999999999999
motor,semantic,MSC07,0.5899999999999999
motor,glass,MSC07,0.5449999999999999
motor,mem,MSC07,0.53
mem,semantic,MSC07,0.9949999999999999
mem,glass,MSC07,0.945
mem,motor,MSC07,0.725
semantic,glass,MSC10,0.9100000000000001
semantic,motor,MSC10,0.825
semantic,mem,MSC10,0.93
glass,semantic,MSC10,0.8900000000000002
glass,motor,MSC10,0.9
glass,mem,MSC10,0.89
motor,semantic,MSC10,0.5999999999999999
motor,glass,MSC10,0.85
motor,mem,MSC10,0.6799999999999999
mem,semantic,MSC10,0.86
mem,glass,MSC10,0.8950000000000001
mem,motor,MSC10,0.835
