train_task,test_task,sub,acc
semantic,glass,MSC01,0.7799999999999999
semantic,motor,MSC01,0.6950000000000001
semantic,mem,MSC01,0.8549999999999999
glass,semantic,MSC01,0.9400000000000001
glass,motor,MSC01,0.7799999999999999
glass,mem,MSC01,0.845
motor,semantic,MSC01,0.8049999999999999
motor,glass,MSC01,0.745
motor,mem,MSC01,0.57
mem,semantic,MSC01,0.9949999999999999
mem,glass,MSC01,0.9200000000000002
mem,motor,MSC01,0.8299999999999998
semantic,glass,MSC02,0.745
semantic,motor,MSC02,0.5549999999999999
semantic,mem,MSC02,0.5
glass,semantic,MSC02,0.74
glass,motor,MSC02,0.6799999999999999
glass,mem,MSC02,0.685
motor,semantic,MSC02,0.6300000000000001
motor,glass,MSC02,0.66
motor,mem,MSC02,0.665
mem,semantic,MSC02,0.8149999999999998
mem,glass,MSC02,0.8049999999999999
mem,motor,MSC02,0.9100000000000001
semantic,glass,MSC03,0.67
semantic,motor,MSC03,0.8400000000000001
semantic,mem,MSC03,0.6950000000000001
glass,semantic,MSC03,0.8049999999999999
glass,motor,MSC03,0.8549999999999999
glass,mem,MSC03,0.575
motor,semantic,MSC03,0.685
motor,glass,MSC03,0.635
motor,mem,MSC03,0.8
mem,semantic,MSC03,0.6950000000000001
mem,glass,MSC03,0.5449999999999999
mem,motor,MSC03,0.845
semantic,glass,MSC04,0.6450000000000001
semantic,motor,MSC04,0.665
semantic,mem,MSC04,0.72
glass,semantic,MSC04,0.755
glass,motor,MSC04,0.755
glass,mem,MSC04,0.745
motor,semantic,MSC04,0.6299999999999999
motor,glass,MSC04,0.7
motor,mem,MSC04,0.6849999999999999
mem,semantic,MSC04,0.8499999999999999
mem,glass,MSC04,0.75
mem,motor,MSC04,0.72
semantic,glass,MSC05,0.8400000000000001
semantic,motor,MSC05,0.8800000000000001
semantic,mem,MSC05,0.8850000000000001
glass,semantic,MSC05,0.9400000000000001
glass,motor,MSC05,0.8549999999999999
glass,mem,MSC05,0.915
motor,semantic,MSC05,0.77
motor,glass,MSC05,0.68
motor,mem,MSC05,0.865
mem,semantic,MSC05,0.825
mem,glass,MSC05,0.9
mem,motor,MSC05,0.8949999999999999
semantic,glass,MSC06,0.7333333333333334
semantic,motor,MSC06,0.6849999999999999
semantic,mem,MSC06,0.865
glass,semantic,MSC06,0.8222222222222223
glass,motor,MSC06,0.6833333333333335
glass,mem,MSC06,0.7888888888888889
motor,semantic,MSC06,0.7150000000000001
motor,glass,MSC06,0.7444444444444445
motor,mem,MSC06,0.9250000000000002
mem,semantic,MSC06,0.8750000000000002
mem,glass,MSC06,0.9055555555555557
mem,motor,MSC06,0.975
semantic,glass,MSC07,0.96
semantic,motor,MSC07,0.6199999999999999
semantic,mem,MSC07,0.7250000000000001
glass,semantic,MSC07,0.95
glass,motor,MSC07,0.725
glass,mem,MSC07,0.74
motor,semantic,MSC07,0.5249999999999999
motor,glass,MSC07,0.67
motor,mem,MSC07,0.53
mem,semantic,MSC07,0.9149999999999998
mem,glass,MSC07,0.9099999999999999
mem,motor,MSC07,0.8499999999999999
semantic,glass,MSC10,0.93
semantic,motor,MSC10,0.7749999999999999
semantic,mem,MSC10,0.885
glass,semantic,MSC10,0.8549999999999999
glass,motor,MSC10,0.8850000000000001
glass,mem,MSC10,0.89
motor,semantic,MSC10,0.66
motor,glass,MSC10,0.8150000000000001
motor,mem,MSC10,0.76
mem,semantic,MSC10,0.8049999999999999
mem,glass,MSC10,0.8949999999999999
mem,motor,MSC10,0.7649999999999999
