train_task,test_task,sub,acc
semantic,glass,MSC01,0.9000000000000001
semantic,motor,MSC01,0.8149999999999998
semantic,mem,MSC01,0.725
glass,semantic,MSC01,0.95
glass,motor,MSC01,0.915
glass,mem,MSC01,0.7949999999999999
motor,semantic,MSC01,0.8699999999999999
motor,glass,MSC01,0.82
motor,mem,MSC01,0.6650000000000001
mem,semantic,MSC01,1.0
mem,glass,MSC01,1.0
mem,motor,MSC01,1.0
semantic,glass,MSC02,0.66
semantic,motor,MSC02,0.5
semantic,mem,MSC02,0.505
glass,semantic,MSC02,0.8949999999999999
glass,motor,MSC02,0.5549999999999999
glass,mem,MSC02,0.6850000000000002
motor,semantic,MSC02,0.5
motor,glass,MSC02,0.5499999999999999
motor,mem,MSC02,0.5
mem,semantic,MSC02,0.8150000000000001
mem,glass,MSC02,0.8649999999999999
mem,motor,MSC02,0.745
semantic,glass,MSC03,0.7999999999999999
semantic,motor,MSC03,0.6800000000000002
semantic,mem,MSC03,0.7749999999999999
glass,semantic,MSC03,0.75
glass,motor,MSC03,0.9299999999999999
glass,mem,MSC03,0.73
motor,semantic,MSC03,0.615
motor,glass,MSC03,0.6900000000000001
motor,mem,MSC03,0.6199999999999999
mem,semantic,MSC03,0.845
mem,glass,MSC03,0.5599999999999999
mem,motor,MSC03,0.875
semantic,glass,MSC04,0.845
semantic,motor,MSC04,0.635
semantic,mem,MSC04,0.8350000000000002
glass,semantic,MSC04,0.985
glass,motor,MSC04,0.9399999999999998
glass,mem,MSC04,0.9349999999999999
motor,semantic,MSC04,0.635
motor,glass,MSC04,0.885
motor,mem,MSC04,0.8700000000000001
mem,semantic,MSC04,0.945
mem,glass,MSC04,0.95
mem,motor,MSC04,0.865
semantic,glass,MSC05,0.9000000000000001
semantic,motor,MSC05,0.775
semantic,mem,MSC05,0.9000000000000001
glass,semantic,MSC05,0.9949999999999999
glass,motor,MSC05,0.89
glass,mem,MSC05,0.925
motor,semantic,MSC05,0.76
motor,glass,MSC05,0.845
motor,mem,MSC05,0.96
mem,semantic,MSC05,0.9349999999999999
mem,glass,MSC05,1.0
mem,motor,MSC05,0.9949999999999999
semantic,glass,MSC06,0.7333333333333334
semantic,motor,MSC06,0.7350000000000001
semantic,mem,MSC06,0.945
glass,semantic,MSC06,0.8777777777777778
glass,motor,MSC06,0.8055555555555557
glass,mem,MSC06,0.8944444444444445
motor,semantic,MSC06,0.745
motor,glass,MSC06,0.5888888888888889
motor,mem,MSC06,0.82
mem,semantic,MSC06,0.8950000000000001
mem,glass,MSC06,0.8277777777777778
mem,motor,MSC06,0.9450000000000001
semantic,glass,MSC07,0.945
semantic,motor,MSC07,0.5499999999999999
semantic,mem,MSC07,0.6649999999999999
glass,semantic,MSC07,0.9949999999999999
glass,motor,MSC07,0.635
glass,mem,MSC07,0.8499999999999999
motor,semantic,MSC07,0.5549999999999999
motor,glass,MSC07,0.5499999999999999
motor,mem,MSC07,0.5499999999999999
mem,semantic,MSC07,0.945
mem,glass,MSC07,0.95
mem,motor,MSC07,0.86
semantic,glass,MSC10,0.885
semantic,motor,MSC10,0.68
semantic,mem,MSC10,0.875
glass,semantic,MSC10,0.95
glass,motor,MSC10,0.93
glass,mem,MSC10,0.915
motor,semantic,MSC10,0.6049999999999999
motor,glass,MSC10,0.6900000000000001
motor,mem,MSC10,0.7899999999999999
mem,semantic,MSC10,0.9000000000000001
mem,glass,MSC10,0.8900000000000002
mem,motor,MSC10,0.89
