train_task,test_task,sub,acc
semantic,glass,MSC01,0.8800000000000001
semantic,motor,MSC01,0.8049999999999999
semantic,mem,MSC01,0.675
glass,semantic,MSC01,0.945
glass,motor,MSC01,0.9049999999999999
glass,mem,MSC01,0.7350000000000001
motor,semantic,MSC01,0.905
motor,glass,MSC01,0.9349999999999999
motor,mem,MSC01,0.6900000000000002
mem,semantic,MSC01,0.9949999999999999
mem,glass,MSC01,0.9949999999999999
mem,motor,MSC01,1.0
semantic,glass,MSC02,0.685
semantic,motor,MSC02,0.5
semantic,mem,MSC02,0.5
glass,semantic,MSC02,0.8249999999999998
glass,motor,MSC02,0.655
glass,mem,MSC02,0.565
motor,semantic,MSC02,0.505
motor,glass,MSC02,0.5549999999999999
motor,mem,MSC02,0.5
mem,semantic,MSC02,0.865
mem,glass,MSC02,0.875
mem,motor,MSC02,0.7000000000000001
semantic,glass,MSC03,0.76
semantic,motor,MSC03,0.82
semantic,mem,MSC03,0.675
glass,semantic,MSC03,0.85
glass,motor,MSC03,0.915
glass,mem,MSC03,0.6900000000000001
motor,semantic,MSC03,0.58
motor,glass,MSC03,0.6399999999999999
motor,mem,MSC03,0.6900000000000001
mem,semantic,MSC03,0.76
mem,glass,MSC03,0.575
mem,motor,MSC03,0.9800000000000001
semantic,glass,MSC04,0.875
semantic,motor,MSC04,0.645
semantic,mem,MSC04,0.73
glass,semantic,MSC04,0.9750000000000002
glass,motor,MSC04,0.9000000000000001
glass,mem,MSC04,0.8949999999999999
motor,semantic,MSC04,0.8549999999999999
motor,glass,MSC04,0.8649999999999999
motor,mem,MSC04,0.7899999999999999
mem,semantic,MSC04,0.945
mem,glass,MSC04,0.9349999999999999
mem,motor,MSC04,0.925
semantic,glass,MSC05,0.8950000000000001
semantic,motor,MSC05,0.7649999999999999
semantic,mem,MSC05,0.8949999999999999
glass,semantic,MSC05,0.93
glass,motor,MSC05,0.8950000000000001
glass,mem,MSC05,0.9800000000000001
motor,semantic,MSC05,0.655
motor,glass,MSC05,0.8399999999999999
motor,mem,MSC05,0.95
mem,semantic,MSC05,0.875
mem,glass,MSC05,0.95
mem,motor,MSC05,1.0
semantic,glass,MSC06,0.7722222222222221
semantic,motor,MSC06,0.6500000000000001
semantic,mem,MSC06,0.89
glass,semantic,MSC06,0.9833333333333335
glass,motor,MSC06,0.7444444444444445
glass,mem,MSC06,0.9333333333333333
motor,semantic,MSC06,0.7999999999999999
motor,glass,MSC06,0.6222222222222223
motor,mem,MSC06,0.74
mem,semantic,MSC06,0.945
mem,glass,MSC06,0.9000000000000001
mem,motor,MSC06,0.9550000000000001
semantic,glass,MSC07,0.9349999999999999
semantic,motor,MSC07,0.5499999999999999
semantic,mem,MSC07,0.755
glass,semantic,MSC07,0.9949999999999999
glass,motor,MSC07,0.6500000000000001
glass,mem,MSC07,0.7899999999999998
motor,semantic,MSC07,0.5499999999999999
motor,glass,MSC07,0.525
motor,mem,MSC07,0.5549999999999999
mem,semantic,MSC07,0.945
mem,glass,MSC07,0.945
mem,motor,MSC07,0.985
semantic,glass,MSC10,0.825
semantic,motor,MSC10,0.7050000000000001
semantic,mem,MSC10,0.9199999999999999
glass,semantic,MSC10,0.85
glass,motor,MSC10,0.9
glass,mem,MSC10,0.9299999999999999
motor,semantic,MSC10,0.635
motor,glass,MSC10,0.655
motor,mem,MSC10,0.645
mem,semantic,MSC10,0.9000000000000001
mem,glass,MSC10,0.8949999999999999
mem,motor,MSC10,0.9199999999999999
