train_task,test_task,sub,acc
semantic,glass,MSC01,0.8499999999999999
semantic,motor,MSC01,0.74
semantic,mem,MSC01,0.7000000000000001
glass,semantic,MSC01,0.95
glass,motor,MSC01,0.93
glass,mem,MSC01,0.8299999999999998
motor,semantic,MSC01,0.9100000000000001
motor,glass,MSC01,0.905
motor,mem,MSC01,0.6500000000000001
mem,semantic,MSC01,1.0
mem,glass,MSC01,0.925
mem,motor,MSC01,0.985
semantic,glass,MSC02,0.685
semantic,motor,MSC02,0.5
semantic,mem,MSC02,0.5199999999999999
glass,semantic,MSC02,0.9400000000000001
glass,motor,MSC02,0.66
glass,mem,MSC02,0.635
motor,semantic,MSC02,0.505
motor,glass,MSC02,0.5499999999999999
motor,mem,MSC02,0.5
mem,semantic,MSC02,0.8549999999999999
mem,glass,MSC02,0.7849999999999999
mem,motor,MSC02,0.6900000000000002
semantic,glass,MSC03,0.7100000000000002
semantic,motor,MSC03,0.755
semantic,mem,MSC03,0.6900000000000002
glass,semantic,MSC03,0.865
glass,motor,MSC03,0.945
glass,mem,MSC03,0.62
motor,semantic,MSC03,0.5499999999999999
motor,glass,MSC03,0.7300000000000001
motor,mem,MSC03,0.645
mem,semantic,MSC03,0.7999999999999999
mem,glass,MSC03,0.64
mem,motor,MSC03,0.9749999999999999
semantic,glass,MSC04,0.8450000000000001
semantic,motor,MSC04,0.505
semantic,mem,MSC04,0.825
glass,semantic,MSC04,0.99
glass,motor,MSC04,0.9349999999999999
glass,mem,MSC04,0.95
motor,semantic,MSC04,0.8650000000000002
motor,glass,MSC04,0.8499999999999999
motor,mem,MSC04,0.5900000000000001
mem,semantic,MSC04,0.945
mem,glass,MSC04,0.9949999999999999
mem,motor,MSC04,0.85
semantic,glass,MSC05,0.8750000000000002
semantic,motor,MSC05,0.755
semantic,mem,MSC05,0.8550000000000001
glass,semantic,MSC05,0.9800000000000001
glass,motor,MSC05,0.8950000000000001
glass,mem,MSC05,1.0
motor,semantic,MSC05,0.7350000000000001
motor,glass,MSC05,0.76
motor,mem,MSC05,0.8150000000000001
mem,semantic,MSC05,0.9099999999999999
mem,glass,MSC05,0.945
mem,motor,MSC05,1.0
semantic,glass,MSC06,0.7999999999999999
semantic,motor,MSC06,0.8099999999999998
semantic,mem,MSC06,0.8700000000000001
glass,semantic,MSC06,0.938888888888889
glass,motor,MSC06,0.8444444444444444
glass,mem,MSC06,0.9666666666666668
motor,semantic,MSC06,0.7699999999999999
motor,glass,MSC06,0.5611111111111111
motor,mem,MSC06,0.8700000000000001
mem,semantic,MSC06,0.89
mem,glass,MSC06,0.8833333333333335
mem,motor,MSC06,0.9099999999999998
semantic,glass,MSC07,0.9400000000000001
semantic,motor,MSC07,0.5499999999999999
semantic,mem,MSC07,0.7849999999999999
glass,semantic,MSC07,1.0
glass,motor,MSC07,0.64
glass,mem,MSC07,0.765
motor,semantic,MSC07,0.575
motor,glass,MSC07,0.5299999999999999
motor,mem,MSC07,0.5449999999999999
mem,semantic,MSC07,0.97
mem,glass,MSC07,0.9200000000000002
mem,motor,MSC07,0.8450000000000001
semantic,glass,MSC10,0.9
semantic,motor,MSC10,0.6700000000000002
semantic,mem,MSC10,0.875
glass,semantic,MSC10,0.865
glass,motor,MSC10,0.915
glass,mem,MSC10,0.9000000000000001
motor,semantic,MSC10,0.605
motor,glass,MSC10,0.6950000000000001
motor,mem,MSC10,0.8349999999999997
mem,semantic,MSC10,0.8700000000000001
mem,glass,MSC10,0.9400000000000001
mem,motor,MSC10,0.9299999999999999
