train_task,test_task,sub,acc
semantic,glass,MSC01,0.885
semantic,motor,MSC01,0.9199999999999999
semantic,mem,MSC01,0.7150000000000001
glass,semantic,MSC01,0.905
glass,motor,MSC01,0.9349999999999999
glass,mem,MSC01,0.85
motor,semantic,MSC01,0.905
motor,glass,MSC01,0.8499999999999999
motor,mem,MSC01,0.6650000000000001
mem,semantic,MSC01,0.8699999999999999
mem,glass,MSC01,0.96
mem,motor,MSC01,0.96
semantic,glass,MSC02,0.7050000000000001
semantic,motor,MSC02,0.49000000000000005
semantic,mem,MSC02,0.465
glass,semantic,MSC02,0.845
glass,motor,MSC02,0.6700000000000002
glass,mem,MSC02,0.665
motor,semantic,MSC02,0.5
motor,glass,MSC02,0.565
motor,mem,MSC02,0.5
mem,semantic,MSC02,0.7999999999999999
mem,glass,MSC02,0.7949999999999999
mem,motor,MSC02,0.63
semantic,glass,MSC03,0.7150000000000001
semantic,motor,MSC03,0.77
semantic,mem,MSC03,0.68
glass,semantic,MSC03,0.8800000000000001
glass,motor,MSC03,0.93
glass,mem,MSC03,0.595
motor,semantic,MSC03,0.595
motor,glass,MSC03,0.72
motor,mem,MSC03,0.575
mem,semantic,MSC03,0.75
mem,glass,MSC03,0.495
mem,motor,MSC03,0.77
semantic,glass,MSC04,0.8149999999999998
semantic,motor,MSC04,0.75
semantic,mem,MSC04,0.68
glass,semantic,MSC04,0.8950000000000001
glass,motor,MSC04,0.8299999999999998
glass,mem,MSC04,0.655
motor,semantic,MSC04,0.6950000000000001
motor,glass,MSC04,0.8549999999999999
motor,mem,MSC04,0.5649999999999998
mem,semantic,MSC04,0.8999999999999998
mem,glass,MSC04,0.8649999999999999
mem,motor,MSC04,0.7799999999999999
semantic,glass,MSC05,0.905
semantic,motor,MSC05,0.7000000000000001
semantic,mem,MSC05,0.975
glass,semantic,MSC05,0.9899999999999999
glass,motor,MSC05,0.845
glass,mem,MSC05,0.915
motor,semantic,MSC05,0.65
motor,glass,MSC05,0.775
motor,mem,MSC05,0.9400000000000001
mem,semantic,MSC05,0.9000000000000001
mem,glass,MSC05,0.9049999999999999
mem,motor,MSC05,0.9850000000000001
semantic,glass,MSC06,0.7777777777777778
semantic,motor,MSC06,0.725
semantic,mem,MSC06,0.835
glass,semantic,MSC06,0.9166666666666666
glass,motor,MSC06,0.5722222222222222
glass,mem,MSC06,0.7666666666666666
motor,semantic,MSC06,0.665
motor,glass,MSC06,0.611111111111111
motor,mem,MSC06,0.755
mem,semantic,MSC06,0.8649999999999999
mem,glass,MSC06,0.8555555555555555
mem,motor,MSC06,0.8499999999999999
semantic,glass,MSC07,0.9400000000000001
semantic,motor,MSC07,0.5
semantic,mem,MSC07,0.73
glass,semantic,MSC07,0.985
glass,motor,MSC07,0.5
glass,mem,MSC07,0.7749999999999999
motor,semantic,MSC07,0.5449999999999999
motor,glass,MSC07,0.5499999999999999
motor,mem,MSC07,0.5599999999999999
mem,semantic,MSC07,0.77
mem,glass,MSC07,0.8550000000000001
mem,motor,MSC07,0.835
semantic,glass,MSC10,0.8650000000000002
semantic,motor,MSC10,0.61
semantic,mem,MSC10,0.9400000000000001
glass,semantic,MSC10,0.8699999999999999
glass,motor,MSC10,0.8150000000000001
glass,mem,MSC10,0.915
motor,semantic,MSC10,0.6799999999999999
motor,glass,MSC10,0.765
motor,mem,MSC10,0.6950000000000001
mem,semantic,MSC10,0.9099999999999999
mem,glass,MSC10,0.7849999999999999
mem,motor,MSC10,0.9
