train_task,test_task,sub,acc
semantic,glass,MSC01,0.8950000000000001
semantic,motor,MSC01,0.78
semantic,mem,MSC01,0.61
glass,semantic,MSC01,0.9800000000000001
glass,motor,MSC01,0.9400000000000001
glass,mem,MSC01,0.7999999999999999
motor,semantic,MSC01,0.96
motor,glass,MSC01,0.9299999999999999
motor,mem,MSC01,0.685
mem,semantic,MSC01,0.9799999999999999
mem,glass,MSC01,1.0
mem,motor,MSC01,0.985
semantic,glass,MSC02,0.7100000000000001
semantic,motor,MSC02,0.4800000000000001
semantic,mem,MSC02,0.51
glass,semantic,MSC02,0.8550000000000001
glass,motor,MSC02,0.6050000000000001
glass,mem,MSC02,0.68
motor,semantic,MSC02,0.505
motor,glass,MSC02,0.55
motor,mem,MSC02,0.5349999999999999
mem,semantic,MSC02,0.8349999999999997
mem,glass,MSC02,0.7999999999999998
mem,motor,MSC02,0.615
semantic,glass,MSC03,0.7849999999999999
semantic,motor,MSC03,0.775
semantic,mem,MSC03,0.85
glass,semantic,MSC03,0.8049999999999999
glass,motor,MSC03,0.925
glass,mem,MSC03,0.7100000000000001
motor,semantic,MSC03,0.6199999999999999
motor,glass,MSC03,0.705
motor,mem,MSC03,0.6049999999999999
mem,semantic,MSC03,0.8299999999999998
mem,glass,MSC03,0.6199999999999999
mem,motor,MSC03,0.8299999999999998
semantic,glass,MSC04,0.8950000000000001
semantic,motor,MSC04,0.525
semantic,mem,MSC04,0.65
glass,semantic,MSC04,0.9349999999999999
glass,motor,MSC04,0.9000000000000001
glass,mem,MSC04,0.9399999999999998
motor,semantic,MSC04,0.725
motor,glass,MSC04,0.9400000000000001
motor,mem,MSC04,0.8049999999999999
mem,semantic,MSC04,0.945
mem,glass,MSC04,0.8950000000000001
mem,motor,MSC04,0.9450000000000001
semantic,glass,MSC05,0.8950000000000001
semantic,motor,MSC05,0.775
semantic,mem,MSC05,0.9949999999999999
glass,semantic,MSC05,1.0
glass,motor,MSC05,0.89
glass,mem,MSC05,0.9949999999999999
motor,semantic,MSC05,0.775
motor,glass,MSC05,0.765
motor,mem,MSC05,1.0
mem,semantic,MSC05,0.9850000000000001
mem,glass,MSC05,0.9949999999999999
mem,motor,MSC05,0.9949999999999999
semantic,glass,MSC06,0.7555555555555555
semantic,motor,MSC06,0.9349999999999999
semantic,mem,MSC06,0.9100000000000001
glass,semantic,MSC06,0.9611111111111111
glass,motor,MSC06,0.8666666666666666
glass,mem,MSC06,0.911111111111111
motor,semantic,MSC06,0.7949999999999999
motor,glass,MSC06,0.5777777777777777
motor,mem,MSC06,0.8399999999999999
mem,semantic,MSC06,0.975
mem,glass,MSC06,0.8888888888888891
mem,motor,MSC06,0.8799999999999999
semantic,glass,MSC07,0.945
semantic,motor,MSC07,0.585
semantic,mem,MSC07,0.705
glass,semantic,MSC07,1.0
glass,motor,MSC07,0.6100000000000001
glass,mem,MSC07,0.75
motor,semantic,MSC07,0.5499999999999999
motor,glass,MSC07,0.5
motor,mem,MSC07,0.5
mem,semantic,MSC07,0.9550000000000001
mem,glass,MSC07,0.9800000000000001
mem,motor,MSC07,0.9
semantic,glass,MSC10,0.9349999999999999
semantic,motor,MSC10,0.7050000000000001
semantic,mem,MSC10,0.7950000000000002
glass,semantic,MSC10,0.9100000000000001
glass,motor,MSC10,0.7899999999999999
glass,mem,MSC10,0.9349999999999999
motor,semantic,MSC10,0.645
motor,glass,MSC10,0.7000000000000001
motor,mem,MSC10,0.7649999999999999
mem,semantic,MSC10,0.89
mem,glass,MSC10,0.9199999999999999
mem,motor,MSC10,0.9099999999999999
