train_task,test_task,sub,acc
semantic,glass,MSC01,0.8399999999999999
semantic,motor,MSC01,0.7649999999999999
semantic,mem,MSC01,0.6950000000000001
glass,semantic,MSC01,0.9800000000000001
glass,motor,MSC01,0.8249999999999998
glass,mem,MSC01,0.7450000000000001
motor,semantic,MSC01,0.875
motor,glass,MSC01,0.7300000000000002
motor,mem,MSC01,0.725
mem,semantic,MSC01,0.9350000000000002
mem,glass,MSC01,0.8299999999999998
mem,motor,MSC01,0.76
semantic,glass,MSC02,0.655
semantic,motor,MSC02,0.45500000000000007
semantic,mem,MSC02,0.565
glass,semantic,MSC02,0.8750000000000002
glass,motor,MSC02,0.5149999999999999
glass,mem,MSC02,0.7649999999999999
motor,semantic,MSC02,0.595
motor,glass,MSC02,0.7100000000000001
motor,mem,MSC02,0.5199999999999999
mem,semantic,MSC02,0.7150000000000001
mem,glass,MSC02,0.925
mem,motor,MSC02,0.565
semantic,glass,MSC03,0.74
semantic,motor,MSC03,0.6599999999999999
semantic,mem,MSC03,0.7250000000000001
glass,semantic,MSC03,0.7200000000000001
glass,motor,MSC03,0.6850000000000002
glass,mem,MSC03,0.6950000000000001
motor,semantic,MSC03,0.7200000000000001
motor,glass,MSC03,0.7300000000000001
motor,mem,MSC03,0.7150000000000001
mem,semantic,MSC03,0.7899999999999999
mem,glass,MSC03,0.725
mem,motor,MSC03,0.685
semantic,glass,MSC04,0.615
semantic,motor,MSC04,0.615
semantic,mem,MSC04,0.8300000000000001
glass,semantic,MSC04,0.8049999999999999
glass,motor,MSC04,0.595
glass,mem,MSC04,0.635
motor,semantic,MSC04,0.57
motor,glass,MSC04,0.5700000000000001
motor,mem,MSC04,0.755
mem,semantic,MSC04,0.7899999999999999
mem,glass,MSC04,0.6350000000000001
mem,motor,MSC04,0.7050000000000001
semantic,glass,MSC05,0.72
semantic,motor,MSC05,0.675
semantic,mem,MSC05,0.7899999999999999
glass,semantic,MSC05,0.745
glass,motor,MSC05,0.5899999999999999
glass,mem,MSC05,0.645
motor,semantic,MSC05,0.75
motor,glass,MSC05,0.78
motor,mem,MSC05,0.55
mem,semantic,MSC05,0.845
mem,glass,MSC05,0.775
mem,motor,MSC05,0.655
semantic,glass,MSC06,0.7222222222222222
semantic,motor,MSC06,0.7999999999999999
semantic,mem,MSC06,0.9100000000000001
glass,semantic,MSC06,0.9500000000000001
glass,motor,MSC06,0.7555555555555555
glass,mem,MSC06,0.8722222222222222
motor,semantic,MSC06,0.8149999999999998
motor,glass,MSC06,0.6444444444444444
motor,mem,MSC06,0.8299999999999998
mem,semantic,MSC06,0.9349999999999999
mem,glass,MSC06,0.6666666666666667
mem,motor,MSC06,0.8799999999999999
semantic,glass,MSC07,0.725
semantic,motor,MSC07,0.57
semantic,mem,MSC07,0.76
glass,semantic,MSC07,0.945
glass,motor,MSC07,0.675
glass,mem,MSC07,0.74
motor,semantic,MSC07,0.47000000000000003
motor,glass,MSC07,0.5499999999999999
motor,mem,MSC07,0.5449999999999999
mem,semantic,MSC07,0.7699999999999999
mem,glass,MSC07,0.825
mem,motor,MSC07,0.745
semantic,glass,MSC10,0.585
semantic,motor,MSC10,0.615
semantic,mem,MSC10,0.825
glass,semantic,MSC10,0.615
glass,motor,MSC10,0.5349999999999999
glass,mem,MSC10,0.82
motor,semantic,MSC10,0.47000000000000003
motor,glass,MSC10,0.605
motor,mem,MSC10,0.76
mem,semantic,MSC10,0.7899999999999999
mem,glass,MSC10,0.775
mem,motor,MSC10,0.7699999999999999
