train_task,test_task,sub,acc
semantic,glass,MSC01,0.7949999999999999
semantic,motor,MSC01,0.755
semantic,mem,MSC01,0.665
glass,semantic,MSC01,0.9000000000000001
glass,motor,MSC01,0.775
glass,mem,MSC01,0.605
motor,semantic,MSC01,0.8949999999999999
motor,glass,MSC01,0.8149999999999998
motor,mem,MSC01,0.6650000000000001
mem,semantic,MSC01,0.8049999999999999
mem,glass,MSC01,0.78
mem,motor,MSC01,0.7300000000000001
semantic,glass,MSC02,0.7150000000000001
semantic,motor,MSC02,0.48500000000000004
semantic,mem,MSC02,0.5599999999999999
glass,semantic,MSC02,0.8299999999999998
glass,motor,MSC02,0.4
glass,mem,MSC02,0.625
motor,semantic,MSC02,0.5599999999999999
motor,glass,MSC02,0.565
motor,mem,MSC02,0.51
mem,semantic,MSC02,0.775
mem,glass,MSC02,0.6500000000000001
mem,motor,MSC02,0.75
semantic,glass,MSC03,0.7949999999999999
semantic,motor,MSC03,0.675
semantic,mem,MSC03,0.8149999999999998
glass,semantic,MSC03,0.72
glass,motor,MSC03,0.72
glass,mem,MSC03,0.6799999999999999
motor,semantic,MSC03,0.76
motor,glass,MSC03,0.7100000000000001
motor,mem,MSC03,0.755
mem,semantic,MSC03,0.7699999999999999
mem,glass,MSC03,0.6900000000000002
mem,motor,MSC03,0.755
semantic,glass,MSC04,0.835
semantic,motor,MSC04,0.755
semantic,mem,MSC04,0.8699999999999999
glass,semantic,MSC04,0.875
glass,motor,MSC04,0.6799999999999999
glass,mem,MSC04,0.875
motor,semantic,MSC04,0.7899999999999999
motor,glass,MSC04,0.8299999999999998
motor,mem,MSC04,0.845
mem,semantic,MSC04,0.97
mem,glass,MSC04,0.9550000000000001
mem,motor,MSC04,0.745
semantic,glass,MSC05,0.7699999999999999
semantic,motor,MSC05,0.865
semantic,mem,MSC05,0.9400000000000001
glass,semantic,MSC05,0.75
glass,motor,MSC05,0.85
glass,mem,MSC05,0.775
motor,semantic,MSC05,0.9099999999999999
motor,glass,MSC05,0.8099999999999999
motor,mem,MSC05,0.7999999999999999
mem,semantic,MSC05,0.8900000000000002
mem,glass,MSC05,0.9000000000000001
mem,motor,MSC05,0.8399999999999999
semantic,glass,MSC06,0.638888888888889
semantic,motor,MSC06,0.825
semantic,mem,MSC06,0.745
glass,semantic,MSC06,0.7388888888888889
glass,motor,MSC06,0.6333333333333333
glass,mem,MSC06,0.6722222222222222
motor,semantic,MSC06,0.685
motor,glass,MSC06,0.5166666666666666
motor,mem,MSC06,0.705
mem,semantic,MSC06,0.9050000000000002
mem,glass,MSC06,0.7944444444444444
mem,motor,MSC06,0.8300000000000001
semantic,glass,MSC07,0.8650000000000002
semantic,motor,MSC07,0.63
semantic,mem,MSC07,0.7150000000000001
glass,semantic,MSC07,0.8399999999999999
glass,motor,MSC07,0.635
glass,mem,MSC07,0.6900000000000001
motor,semantic,MSC07,0.54
motor,glass,MSC07,0.605
motor,mem,MSC07,0.6050000000000001
mem,semantic,MSC07,0.72
mem,glass,MSC07,0.68
mem,motor,MSC07,0.665
semantic,glass,MSC10,0.75
semantic,motor,MSC10,0.65
semantic,mem,MSC10,0.565
glass,semantic,MSC10,0.82
glass,motor,MSC10,0.7449999999999999
glass,mem,MSC10,0.665
motor,semantic,MSC10,0.6199999999999999
motor,glass,MSC10,0.6850000000000002
motor,mem,MSC10,0.8049999999999999
mem,semantic,MSC10,0.66
mem,glass,MSC10,0.775
mem,motor,MSC10,0.7949999999999999
