train_task,test_task,sub,acc
semantic,glass,MSC01,0.845
semantic,motor,MSC01,0.8549999999999999
semantic,mem,MSC01,0.665
glass,semantic,MSC01,0.945
glass,motor,MSC01,0.9400000000000001
glass,mem,MSC01,0.675
motor,semantic,MSC01,0.82
motor,glass,MSC01,0.875
motor,mem,MSC01,0.7100000000000002
mem,semantic,MSC01,0.975
mem,glass,MSC01,0.9549999999999998
mem,motor,MSC01,1.0
semantic,glass,MSC02,0.74
semantic,motor,MSC02,0.5149999999999999
semantic,mem,MSC02,0.52
glass,semantic,MSC02,0.8150000000000001
glass,motor,MSC02,0.77
glass,mem,MSC02,0.5700000000000001
motor,semantic,MSC02,0.505
motor,glass,MSC02,0.605
motor,mem,MSC02,0.5
mem,semantic,MSC02,0.8950000000000001
mem,glass,MSC02,0.905
mem,motor,MSC02,0.8049999999999999
semantic,glass,MSC03,0.745
semantic,motor,MSC03,0.8700000000000001
semantic,mem,MSC03,0.6500000000000001
glass,semantic,MSC03,0.8149999999999998
glass,motor,MSC03,0.825
glass,mem,MSC03,0.5800000000000001
motor,semantic,MSC03,0.7350000000000001
motor,glass,MSC03,0.5999999999999999
motor,mem,MSC03,0.7649999999999999
mem,semantic,MSC03,0.755
mem,glass,MSC03,0.585
mem,motor,MSC03,0.8300000000000001
semantic,glass,MSC04,0.8099999999999999
semantic,motor,MSC04,0.59
semantic,mem,MSC04,0.7200000000000001
glass,semantic,MSC04,0.8099999999999999
glass,motor,MSC04,0.9250000000000002
glass,mem,MSC04,0.875
motor,semantic,MSC04,0.865
motor,glass,MSC04,0.945
motor,mem,MSC04,0.6900000000000002
mem,semantic,MSC04,0.905
mem,glass,MSC04,0.915
mem,motor,MSC04,0.655
semantic,glass,MSC05,0.9700000000000001
semantic,motor,MSC05,0.73
semantic,mem,MSC05,0.97
glass,semantic,MSC05,0.9250000000000002
glass,motor,MSC05,0.75
glass,mem,MSC05,0.945
motor,semantic,MSC05,0.655
motor,glass,MSC05,0.7799999999999999
motor,mem,MSC05,0.8899999999999999
mem,semantic,MSC05,0.945
mem,glass,MSC05,0.905
mem,motor,MSC05,0.9349999999999999
semantic,glass,MSC06,0.7444444444444445
semantic,motor,MSC06,0.8149999999999998
semantic,mem,MSC06,0.915
glass,semantic,MSC06,0.8444444444444444
glass,motor,MSC06,0.7888888888888888
glass,mem,MSC06,0.9166666666666666
motor,semantic,MSC06,0.75
motor,glass,MSC06,0.6
motor,mem,MSC06,0.865
mem,semantic,MSC06,0.755
mem,glass,MSC06,0.8055555555555556
mem,motor,MSC06,0.985
semantic,glass,MSC07,0.9600000000000002
semantic,motor,MSC07,0.6099999999999999
semantic,mem,MSC07,0.7100000000000001
glass,semantic,MSC07,0.9550000000000001
glass,motor,MSC07,0.6300000000000001
glass,mem,MSC07,0.8249999999999998
motor,semantic,MSC07,0.5499999999999999
motor,glass,MSC07,0.5349999999999999
motor,mem,MSC07,0.5
mem,semantic,MSC07,0.96
mem,glass,MSC07,0.9649999999999999
mem,motor,MSC07,0.845
semantic,glass,MSC10,0.93
semantic,motor,MSC10,0.6300000000000001
semantic,mem,MSC10,0.76
glass,semantic,MSC10,0.9299999999999999
glass,motor,MSC10,0.735
glass,mem,MSC10,0.7999999999999999
motor,semantic,MSC10,0.6500000000000001
motor,glass,MSC10,0.5549999999999999
motor,mem,MSC10,0.6900000000000002
mem,semantic,MSC10,0.8549999999999999
mem,glass,MSC10,0.79
mem,motor,MSC10,0.835
