train_task,test_task,sub,acc
semantic,glass,MSC01,0.8549999999999999
semantic,motor,MSC01,0.8299999999999998
semantic,mem,MSC01,0.615
glass,semantic,MSC01,0.945
glass,motor,MSC01,0.9
glass,mem,MSC01,0.8249999999999998
motor,semantic,MSC01,0.9400000000000001
motor,glass,MSC01,0.9200000000000002
motor,mem,MSC01,0.645
mem,semantic,MSC01,0.9949999999999999
mem,glass,MSC01,0.95
mem,motor,MSC01,0.9650000000000001
semantic,glass,MSC02,0.7000000000000001
semantic,motor,MSC02,0.5
semantic,mem,MSC02,0.5
glass,semantic,MSC02,0.8899999999999999
glass,motor,MSC02,0.655
glass,mem,MSC02,0.585
motor,semantic,MSC02,0.5399999999999999
motor,glass,MSC02,0.625
motor,mem,MSC02,0.5
mem,semantic,MSC02,0.8399999999999999
mem,glass,MSC02,0.7699999999999999
mem,motor,MSC02,0.6700000000000002
semantic,glass,MSC03,0.66
semantic,motor,MSC03,0.745
semantic,mem,MSC03,0.63
glass,semantic,MSC03,0.7999999999999999
glass,motor,MSC03,0.9349999999999999
glass,mem,MSC03,0.6400000000000001
motor,semantic,MSC03,0.5149999999999999
motor,glass,MSC03,0.655
motor,mem,MSC03,0.5549999999999999
mem,semantic,MSC03,0.7749999999999999
mem,glass,MSC03,0.59
mem,motor,MSC03,0.85
semantic,glass,MSC04,0.8950000000000001
semantic,motor,MSC04,0.5650000000000001
semantic,mem,MSC04,0.8149999999999998
glass,semantic,MSC04,0.9649999999999999
glass,motor,MSC04,0.8800000000000001
glass,mem,MSC04,0.9349999999999999
motor,semantic,MSC04,0.6050000000000001
motor,glass,MSC04,0.9100000000000001
motor,mem,MSC04,0.735
mem,semantic,MSC04,0.915
mem,glass,MSC04,0.9800000000000001
mem,motor,MSC04,0.7799999999999999
semantic,glass,MSC05,0.8950000000000001
semantic,motor,MSC05,0.7500000000000001
semantic,mem,MSC05,1.0
glass,semantic,MSC05,0.9800000000000001
glass,motor,MSC05,0.8699999999999999
glass,mem,MSC05,0.99
motor,semantic,MSC05,0.71
motor,glass,MSC05,0.7849999999999999
motor,mem,MSC05,0.705
mem,semantic,MSC05,0.985
mem,glass,MSC05,0.945
mem,motor,MSC05,1.0
semantic,glass,MSC06,0.7944444444444444
semantic,motor,MSC06,0.9549999999999998
semantic,mem,MSC06,0.95
glass,semantic,MSC06,0.9000000000000001
glass,motor,MSC06,0.8666666666666667
glass,mem,MSC06,0.9055555555555556
motor,semantic,MSC06,0.6950000000000001
motor,glass,MSC06,0.7444444444444446
motor,mem,MSC06,0.775
mem,semantic,MSC06,0.8850000000000001
mem,glass,MSC06,0.9444444444444444
mem,motor,MSC06,0.9949999999999999
semantic,glass,MSC07,0.8900000000000002
semantic,motor,MSC07,0.5499999999999999
semantic,mem,MSC07,0.755
glass,semantic,MSC07,1.0
glass,motor,MSC07,0.6000000000000001
glass,mem,MSC07,0.85
motor,semantic,MSC07,0.5549999999999999
motor,glass,MSC07,0.5399999999999999
motor,mem,MSC07,0.5399999999999999
mem,semantic,MSC07,0.9649999999999999
mem,glass,MSC07,0.9700000000000001
mem,motor,MSC07,0.9099999999999999
semantic,glass,MSC10,0.9349999999999999
semantic,motor,MSC10,0.7000000000000001
semantic,mem,MSC10,0.8850000000000001
glass,semantic,MSC10,0.885
glass,motor,MSC10,0.8200000000000001
glass,mem,MSC10,0.9349999999999999
motor,semantic,MSC10,0.605
motor,glass,MSC10,0.735
motor,mem,MSC10,0.8150000000000001
mem,semantic,MSC10,0.86
mem,glass,MSC10,0.8950000000000001
mem,motor,MSC10,0.8699999999999999
