train_task,test_task,sub,acc
semantic,glass,MSC01,0.86
semantic,motor,MSC01,0.7499999999999999
semantic,mem,MSC01,0.675
glass,semantic,MSC01,0.95
glass,motor,MSC01,0.9400000000000001
glass,mem,MSC01,0.835
motor,semantic,MSC01,0.945
motor,glass,MSC01,0.885
motor,mem,MSC01,0.6500000000000001
mem,semantic,MSC01,0.95
mem,glass,MSC01,0.945
mem,motor,MSC01,0.9800000000000001
semantic,glass,MSC02,0.655
semantic,motor,MSC02,0.5
semantic,mem,MSC02,0.5
glass,semantic,MSC02,0.8399999999999999
glass,motor,MSC02,0.57
glass,mem,MSC02,0.605
motor,semantic,MSC02,0.505
motor,glass,MSC02,0.5599999999999999
motor,mem,MSC02,0.5
mem,semantic,MSC02,0.8499999999999999
mem,glass,MSC02,0.9000000000000001
mem,motor,MSC02,0.6550000000000001
semantic,glass,MSC03,0.74
semantic,motor,MSC03,0.67
semantic,mem,MSC03,0.7150000000000001
glass,semantic,MSC03,0.7649999999999999
glass,motor,MSC03,0.95
glass,mem,MSC03,0.6900000000000002
motor,semantic,MSC03,0.6199999999999999
motor,glass,MSC03,0.7949999999999999
motor,mem,MSC03,0.64
mem,semantic,MSC03,0.745
mem,glass,MSC03,0.595
mem,motor,MSC03,0.8900000000000002
semantic,glass,MSC04,0.885
semantic,motor,MSC04,0.5199999999999999
semantic,mem,MSC04,0.8499999999999999
glass,semantic,MSC04,0.8499999999999999
glass,motor,MSC04,0.945
glass,mem,MSC04,0.95
motor,semantic,MSC04,0.575
motor,glass,MSC04,0.9
motor,mem,MSC04,0.7150000000000001
mem,semantic,MSC04,0.9200000000000002
mem,glass,MSC04,0.9649999999999999
mem,motor,MSC04,0.925
semantic,glass,MSC05,0.8450000000000001
semantic,motor,MSC05,0.7949999999999999
semantic,mem,MSC05,0.95
glass,semantic,MSC05,0.9649999999999999
glass,motor,MSC05,0.9000000000000001
glass,mem,MSC05,0.9199999999999999
motor,semantic,MSC05,0.7050000000000001
motor,glass,MSC05,0.8099999999999999
motor,mem,MSC05,0.9949999999999999
mem,semantic,MSC05,0.9949999999999999
mem,glass,MSC05,0.95
mem,motor,MSC05,0.99
semantic,glass,MSC06,0.75
semantic,motor,MSC06,0.7849999999999999
semantic,mem,MSC06,0.9150000000000003
glass,semantic,MSC06,0.9666666666666666
glass,motor,MSC06,0.8555555555555556
glass,mem,MSC06,0.938888888888889
motor,semantic,MSC06,0.8299999999999998
motor,glass,MSC06,0.6
motor,mem,MSC06,0.8399999999999999
mem,semantic,MSC06,0.9049999999999999
mem,glass,MSC06,0.8333333333333333
mem,motor,MSC06,0.9800000000000001
semantic,glass,MSC07,0.9349999999999999
semantic,motor,MSC07,0.5499999999999999
semantic,mem,MSC07,0.665
glass,semantic,MSC07,1.0
glass,motor,MSC07,0.64
glass,mem,MSC07,0.8049999999999999
motor,semantic,MSC07,0.5499999999999999
motor,glass,MSC07,0.5499999999999999
motor,mem,MSC07,0.5549999999999999
mem,semantic,MSC07,0.865
mem,glass,MSC07,0.95
mem,motor,MSC07,0.865
semantic,glass,MSC10,0.9299999999999999
semantic,motor,MSC10,0.7300000000000001
semantic,mem,MSC10,0.8850000000000001
glass,semantic,MSC10,0.945
glass,motor,MSC10,0.905
glass,mem,MSC10,0.9199999999999999
motor,semantic,MSC10,0.62
motor,glass,MSC10,0.6400000000000001
motor,mem,MSC10,0.82
mem,semantic,MSC10,0.85
mem,glass,MSC10,0.9000000000000001
mem,motor,MSC10,0.975
