train_task,test_task,sub,acc
semantic,glass,MSC01,0.8499999999999999
semantic,motor,MSC01,0.7949999999999999
semantic,mem,MSC01,0.725
glass,semantic,MSC01,0.99
glass,motor,MSC01,0.99
glass,mem,MSC01,0.8049999999999999
motor,semantic,MSC01,0.97
motor,glass,MSC01,0.9199999999999999
motor,mem,MSC01,0.655
mem,semantic,MSC01,0.99
mem,glass,MSC01,0.9650000000000001
mem,motor,MSC01,1.0
semantic,glass,MSC02,0.6900000000000001
semantic,motor,MSC02,0.5
semantic,mem,MSC02,0.52
glass,semantic,MSC02,0.925
glass,motor,MSC02,0.7000000000000001
glass,mem,MSC02,0.7100000000000001
motor,semantic,MSC02,0.5599999999999998
motor,glass,MSC02,0.5349999999999999
motor,mem,MSC02,0.5
mem,semantic,MSC02,0.8349999999999997
mem,glass,MSC02,0.82
mem,motor,MSC02,0.69
semantic,glass,MSC03,0.6950000000000001
semantic,motor,MSC03,0.8299999999999998
semantic,mem,MSC03,0.78
glass,semantic,MSC03,0.7949999999999999
glass,motor,MSC03,0.975
glass,mem,MSC03,0.6900000000000001
motor,semantic,MSC03,0.65
motor,glass,MSC03,0.8249999999999998
motor,mem,MSC03,0.59
mem,semantic,MSC03,0.8399999999999999
mem,glass,MSC03,0.605
mem,motor,MSC03,0.835
semantic,glass,MSC04,0.8699999999999999
semantic,motor,MSC04,0.61
semantic,mem,MSC04,0.7000000000000001
glass,semantic,MSC04,0.9100000000000001
glass,motor,MSC04,0.93
glass,mem,MSC04,0.9899999999999999
motor,semantic,MSC04,0.8799999999999999
motor,glass,MSC04,0.905
motor,mem,MSC04,0.7849999999999999
mem,semantic,MSC04,0.945
mem,glass,MSC04,0.95
mem,motor,MSC04,0.9349999999999999
semantic,glass,MSC05,0.8549999999999999
semantic,motor,MSC05,0.825
semantic,mem,MSC05,0.9650000000000001
glass,semantic,MSC05,0.9800000000000001
glass,motor,MSC05,0.8499999999999999
glass,mem,MSC05,0.975
motor,semantic,MSC05,0.7849999999999999
motor,glass,MSC05,0.76
motor,mem,MSC05,0.9199999999999999
mem,semantic,MSC05,0.9200000000000002
mem,glass,MSC05,0.835
mem,motor,MSC05,0.96
semantic,glass,MSC06,0.8277777777777777
semantic,motor,MSC06,0.7300000000000001
semantic,mem,MSC06,0.8949999999999999
glass,semantic,MSC06,0.8944444444444445
glass,motor,MSC06,0.6944444444444443
glass,mem,MSC06,0.8999999999999999
motor,semantic,MSC06,0.7100000000000001
motor,glass,MSC06,0.7222222222222222
motor,mem,MSC06,0.7999999999999999
mem,semantic,MSC06,0.915
mem,glass,MSC06,0.8555555555555557
mem,motor,MSC06,0.9149999999999998
semantic,glass,MSC07,0.945
semantic,motor,MSC07,0.5499999999999999
semantic,mem,MSC07,0.6799999999999999
glass,semantic,MSC07,1.0
glass,motor,MSC07,0.66
glass,mem,MSC07,0.8149999999999998
motor,semantic,MSC07,0.5849999999999999
motor,glass,MSC07,0.575
motor,mem,MSC07,0.5399999999999999
mem,semantic,MSC07,0.99
mem,glass,MSC07,1.0
mem,motor,MSC07,0.96
semantic,glass,MSC10,0.8099999999999999
semantic,motor,MSC10,0.65
semantic,mem,MSC10,0.865
glass,semantic,MSC10,0.9000000000000001
glass,motor,MSC10,0.9200000000000002
glass,mem,MSC10,0.8099999999999999
motor,semantic,MSC10,0.595
motor,glass,MSC10,0.69
motor,mem,MSC10,0.7000000000000002
mem,semantic,MSC10,0.8499999999999999
mem,glass,MSC10,0.8649999999999999
mem,motor,MSC10,0.9100000000000001
