,train_sub,test_sub,task,acc
0,MSC01,MSC02,glass,0.585
1,MSC01,MSC02,semantic,0.7699999999999999
2,MSC01,MSC02,motor,0.5
3,MSC01,MSC02,mem,0.5
4,MSC01,MSC03,glass,0.6250000000000001
5,MSC01,MSC03,semantic,0.89
6,MSC01,MSC03,motor,0.575
7,MSC01,MSC03,mem,0.5499999999999999
8,MSC01,MSC04,glass,0.6900000000000001
9,MSC01,MSC04,semantic,0.95
10,MSC01,MSC04,motor,0.905
11,MSC01,MSC04,mem,0.5399999999999999
12,MSC01,MSC05,glass,0.8300000000000001
13,MSC01,MSC05,semantic,0.975
14,MSC01,MSC05,motor,0.5599999999999999
15,MSC01,MSC05,mem,0.5
16,MSC01,MSC06,glass,0.7888888888888889
17,MSC01,MSC06,semantic,0.8550000000000001
18,MSC01,MSC06,motor,0.7849999999999999
19,MSC01,MSC06,mem,0.5
20,MSC01,MSC07,glass,0.53
21,MSC01,MSC07,semantic,0.9
22,MSC01,MSC07,motor,0.49000000000000005
23,MSC01,MSC07,mem,0.5
24,MSC01,MSC10,glass,0.5000000000000001
25,MSC01,MSC10,semantic,0.8400000000000001
26,MSC01,MSC10,motor,0.5499999999999999
27,MSC01,MSC10,mem,0.5
28,MSC02,MSC01,glass,0.5
29,MSC02,MSC01,semantic,0.675
30,MSC02,MSC01,motor,0.5
31,MSC02,MSC01,mem,0.8700000000000001
32,MSC02,MSC03,glass,0.595
33,MSC02,MSC03,semantic,0.685
34,MSC02,MSC03,motor,0.505
35,MSC02,MSC03,mem,0.73
36,MSC02,MSC04,glass,0.5349999999999999
37,MSC02,MSC04,semantic,0.5149999999999999
38,MSC02,MSC04,motor,0.5
39,MSC02,MSC04,mem,0.905
40,MSC02,MSC05,glass,0.61
41,MSC02,MSC05,semantic,0.6050000000000001
42,MSC02,MSC05,motor,0.5
43,MSC02,MSC05,mem,0.8949999999999999
44,MSC02,MSC06,glass,0.5055555555555555
45,MSC02,MSC06,semantic,0.6200000000000001
46,MSC02,MSC06,motor,0.5549999999999999
47,MSC02,MSC06,mem,0.9700000000000001
48,MSC02,MSC07,glass,0.5549999999999999
49,MSC02,MSC07,semantic,0.645
50,MSC02,MSC07,motor,0.505
51,MSC02,MSC07,mem,0.7599999999999999
52,MSC02,MSC10,glass,0.53
53,MSC02,MSC10,semantic,0.53
54,MSC02,MSC10,motor,0.6950000000000001
55,MSC02,MSC10,mem,0.825
56,MSC03,MSC01,glass,0.5149999999999999
57,MSC03,MSC01,semantic,0.615
58,MSC03,MSC01,motor,0.82
59,MSC03,MSC01,mem,0.505
60,MSC03,MSC02,glass,0.745
61,MSC03,MSC02,semantic,0.6799999999999999
62,MSC03,MSC02,motor,0.915
63,MSC03,MSC02,mem,0.525
64,MSC03,MSC04,glass,0.675
65,MSC03,MSC04,semantic,0.655
66,MSC03,MSC04,motor,0.865
67,MSC03,MSC04,mem,0.8150000000000001
68,MSC03,MSC05,glass,0.755
69,MSC03,MSC05,semantic,0.9100000000000001
70,MSC03,MSC05,motor,0.905
71,MSC03,MSC05,mem,0.6300000000000001
72,MSC03,MSC06,glass,0.6277777777777777
73,MSC03,MSC06,semantic,0.5449999999999999
74,MSC03,MSC06,motor,0.735
75,MSC03,MSC06,mem,0.5999999999999999
76,MSC03,MSC07,glass,0.545
77,MSC03,MSC07,semantic,0.635
78,MSC03,MSC07,motor,0.8399999999999999
79,MSC03,MSC07,mem,0.8099999999999999
80,MSC03,MSC10,glass,0.685
81,MSC03,MSC10,semantic,0.67
82,MSC03,MSC10,motor,0.925
83,MSC03,MSC10,mem,0.5349999999999999
84,MSC04,MSC01,glass,0.605
85,MSC04,MSC01,semantic,0.945
86,MSC04,MSC01,motor,0.99
87,MSC04,MSC01,mem,0.685
88,MSC04,MSC02,glass,0.7000000000000001
89,MSC04,MSC02,semantic,0.825
90,MSC04,MSC02,motor,0.8800000000000001
91,MSC04,MSC02,mem,0.8349999999999997
92,MSC04,MSC03,glass,0.7250000000000001
93,MSC04,MSC03,semantic,0.8550000000000001
94,MSC04,MSC03,motor,0.7450000000000001
95,MSC04,MSC03,mem,0.6449999999999999
96,MSC04,MSC05,glass,0.9299999999999999
97,MSC04,MSC05,semantic,0.82
98,MSC04,MSC05,motor,0.97
99,MSC04,MSC05,mem,0.945
100,MSC04,MSC06,glass,0.9444444444444444
101,MSC04,MSC06,semantic,0.74
102,MSC04,MSC06,motor,0.8700000000000001
103,MSC04,MSC06,mem,0.6799999999999999
104,MSC04,MSC07,glass,0.685
105,MSC04,MSC07,semantic,0.95
106,MSC04,MSC07,motor,0.6900000000000001
107,MSC04,MSC07,mem,0.51
108,MSC04,MSC10,glass,0.6500000000000001
109,MSC04,MSC10,semantic,0.8550000000000001
110,MSC04,MSC10,motor,0.745
111,MSC04,MSC10,mem,0.5149999999999999
112,MSC05,MSC01,glass,0.5499999999999999
113,MSC05,MSC01,semantic,0.6700000000000002
114,MSC05,MSC01,motor,0.775
115,MSC05,MSC01,mem,0.8299999999999998
116,MSC05,MSC02,glass,0.9250000000000002
117,MSC05,MSC02,semantic,0.73
118,MSC05,MSC02,motor,0.9600000000000002
119,MSC05,MSC02,mem,0.6050000000000001
120,MSC05,MSC03,glass,0.5999999999999999
121,MSC05,MSC03,semantic,0.9199999999999999
122,MSC05,MSC03,motor,0.7350000000000001
123,MSC05,MSC03,mem,0.725
124,MSC05,MSC04,glass,0.5
125,MSC05,MSC04,semantic,0.5849999999999999
126,MSC05,MSC04,motor,0.625
127,MSC05,MSC04,mem,0.6450000000000001
128,MSC05,MSC06,glass,0.6222222222222223
129,MSC05,MSC06,semantic,0.6500000000000001
130,MSC05,MSC06,motor,0.5949999999999999
131,MSC05,MSC06,mem,0.8600000000000001
132,MSC05,MSC07,glass,0.595
133,MSC05,MSC07,semantic,0.6950000000000001
134,MSC05,MSC07,motor,0.76
135,MSC05,MSC07,mem,0.68
136,MSC05,MSC10,glass,0.6450000000000001
137,MSC05,MSC10,semantic,0.655
138,MSC05,MSC10,motor,0.8499999999999999
139,MSC05,MSC10,mem,0.59
140,MSC06,MSC01,glass,0.5055555555555555
141,MSC06,MSC01,semantic,0.95
142,MSC06,MSC01,motor,0.55
