train_sub,test_sub,task,acc
MSC01,MSC02,mixed,0.7699999999999999
MSC01,MSC02,motor,0.605
MSC01,MSC02,mem,0.7749999999999999
MSC01,MSC03,mixed,0.51
MSC01,MSC03,motor,0.5499999999999999
MSC01,MSC03,mem,0.675
MSC01,MSC04,mixed,0.5799999999999998
MSC01,MSC04,motor,0.6250000000000001
MSC01,MSC04,mem,0.6399999999999999
MSC01,MSC05,mixed,0.68
MSC01,MSC05,motor,0.675
MSC01,MSC05,mem,0.745
MSC01,MSC06,mixed,0.5349999999999999
MSC01,MSC06,motor,0.6277777777777779
MSC01,MSC06,mem,0.5999999999999999
MSC01,MSC07,mixed,0.625
MSC01,MSC07,motor,0.5111111111111111
MSC01,MSC07,mem,0.6700000000000002
MSC01,MSC10,mixed,0.6200000000000001
MSC01,MSC10,motor,0.5399999999999999
MSC01,MSC10,mem,0.75
MSC02,MSC01,mixed,0.745
MSC02,MSC01,motor,0.745
MSC02,MSC01,mem,0.8200000000000001
MSC02,MSC03,mixed,0.53
MSC02,MSC03,motor,0.7549999999999999
MSC02,MSC03,mem,0.79375
MSC02,MSC04,mixed,0.7899999999999998
MSC02,MSC04,motor,0.845
MSC02,MSC04,mem,0.8500000000000002
MSC02,MSC05,mixed,0.74
MSC02,MSC05,motor,0.8
MSC02,MSC05,mem,0.925
MSC02,MSC06,mixed,0.75
MSC02,MSC06,motor,0.7277777777777779
MSC02,MSC06,mem,0.7899999999999999
MSC02,MSC07,mixed,0.5499999999999999
MSC02,MSC07,motor,0.8166666666666668
MSC02,MSC07,mem,0.73
MSC02,MSC10,mixed,0.5599999999999999
MSC02,MSC10,motor,0.865
MSC02,MSC10,mem,0.7100000000000001
MSC03,MSC01,mixed,0.635
MSC03,MSC01,motor,0.7300000000000001
MSC03,MSC01,mem,0.7125000000000001
MSC03,MSC02,mixed,0.5349999999999999
MSC03,MSC02,motor,0.735
MSC03,MSC02,mem,0.6937500000000001
MSC03,MSC04,mixed,0.575
MSC03,MSC04,motor,0.6050000000000001
MSC03,MSC04,mem,0.64375
MSC03,MSC05,mixed,0.645
MSC03,MSC05,motor,0.735
MSC03,MSC05,mem,0.84375
MSC03,MSC06,mixed,0.595
MSC03,MSC06,motor,0.7944444444444443
MSC03,MSC06,mem,0.61875
MSC03,MSC07,mixed,0.5149999999999999
MSC03,MSC07,motor,0.8166666666666667
MSC03,MSC07,mem,0.7875
MSC03,MSC10,mixed,0.43500000000000005
MSC03,MSC10,motor,0.69
MSC03,MSC10,mem,0.7749999999999999
MSC04,MSC01,mixed,0.6649999999999999
MSC04,MSC01,motor,0.6499999999999999
MSC04,MSC01,mem,0.5599999999999999
MSC04,MSC02,mixed,0.7649999999999999
MSC04,MSC02,motor,0.5549999999999999
MSC04,MSC02,mem,0.68
MSC04,MSC03,mixed,0.5599999999999998
MSC04,MSC03,motor,0.51
MSC04,MSC03,mem,0.65625
MSC04,MSC05,mixed,0.7649999999999999
MSC04,MSC05,motor,0.7000000000000001
MSC04,MSC05,mem,0.53
MSC04,MSC06,mixed,0.6900000000000001
MSC04,MSC06,motor,0.611111111111111
MSC04,MSC06,mem,0.65
MSC04,MSC07,mixed,0.5249999999999999
MSC04,MSC07,motor,0.5222222222222223
MSC04,MSC07,mem,0.6349999999999999
MSC04,MSC10,mixed,0.565
MSC04,MSC10,motor,0.66
MSC04,MSC10,mem,0.74
MSC05,MSC01,mixed,0.6049999999999999
MSC05,MSC01,motor,0.6350000000000001
MSC05,MSC01,mem,0.675
MSC05,MSC02,mixed,0.605
MSC05,MSC02,motor,0.6
MSC05,MSC02,mem,0.7499999999999999
MSC05,MSC03,mixed,0.51
MSC05,MSC03,motor,0.715
MSC05,MSC03,mem,0.79375
MSC05,MSC04,mixed,0.675
MSC05,MSC04,motor,0.845
MSC05,MSC04,mem,0.7999999999999999
