train_sub,test_sub,task,acc
MSC01,MSC02,mixed,0.725
MSC01,MSC02,motor,0.6700000000000002
MSC01,MSC02,mem,0.7749999999999999
MSC01,MSC03,mixed,0.46500000000000014
MSC01,MSC03,motor,0.5599999999999999
MSC01,MSC03,mem,0.75
MSC01,MSC04,mixed,0.615
MSC01,MSC04,motor,0.68
MSC01,MSC04,mem,0.7249999999999999
MSC01,MSC05,mixed,0.565
MSC01,MSC05,motor,0.685
MSC01,MSC05,mem,0.7200000000000001
MSC01,MSC06,mixed,0.5649999999999998
MSC01,MSC06,motor,0.6166666666666667
MSC01,MSC06,mem,0.61
MSC01,MSC07,mixed,0.57
MSC01,MSC07,motor,0.5555555555555556
MSC01,MSC07,mem,0.5399999999999999
MSC01,MSC10,mixed,0.605
MSC01,MSC10,motor,0.5799999999999998
MSC01,MSC10,mem,0.73
MSC02,MSC01,mixed,0.69
MSC02,MSC01,motor,0.755
MSC02,MSC01,mem,0.755
MSC02,MSC03,mixed,0.5700000000000001
MSC02,MSC03,motor,0.6849999999999999
MSC02,MSC03,mem,0.71875
MSC02,MSC04,mixed,0.655
MSC02,MSC04,motor,0.74
MSC02,MSC04,mem,0.8299999999999998
MSC02,MSC05,mixed,0.6300000000000001
MSC02,MSC05,motor,0.7100000000000001
MSC02,MSC05,mem,0.86
MSC02,MSC06,mixed,0.65
MSC02,MSC06,motor,0.7222222222222223
MSC02,MSC06,mem,0.8099999999999999
MSC02,MSC07,mixed,0.505
MSC02,MSC07,motor,0.7444444444444444
MSC02,MSC07,mem,0.7100000000000001
MSC02,MSC10,mixed,0.5549999999999999
MSC02,MSC10,motor,0.85
MSC02,MSC10,mem,0.7599999999999999
MSC03,MSC01,mixed,0.5900000000000001
MSC03,MSC01,motor,0.725
MSC03,MSC01,mem,0.7374999999999999
MSC03,MSC02,mixed,0.505
MSC03,MSC02,motor,0.635
MSC03,MSC02,mem,0.7
MSC03,MSC04,mixed,0.655
MSC03,MSC04,motor,0.785
MSC03,MSC04,mem,0.6124999999999999
MSC03,MSC05,mixed,0.6299999999999999
MSC03,MSC05,motor,0.745
MSC03,MSC05,mem,0.825
MSC03,MSC06,mixed,0.625
MSC03,MSC06,motor,0.8
MSC03,MSC06,mem,0.5874999999999999
MSC03,MSC07,mixed,0.6000000000000001
MSC03,MSC07,motor,1.0
MSC03,MSC07,mem,0.71875
MSC03,MSC10,mixed,0.39
MSC03,MSC10,motor,0.6849999999999999
MSC03,MSC10,mem,0.79375
MSC04,MSC01,mixed,0.58
MSC04,MSC01,motor,0.7000000000000001
MSC04,MSC01,mem,0.5349999999999999
MSC04,MSC02,mixed,0.7549999999999999
MSC04,MSC02,motor,0.615
MSC04,MSC02,mem,0.5850000000000001
MSC04,MSC03,mixed,0.615
MSC04,MSC03,motor,0.585
MSC04,MSC03,mem,0.6125
MSC04,MSC05,mixed,0.77
MSC04,MSC05,motor,0.835
MSC04,MSC05,mem,0.51
MSC04,MSC06,mixed,0.725
MSC04,MSC06,motor,0.6722222222222224
MSC04,MSC06,mem,0.5449999999999999
MSC04,MSC07,mixed,0.61
MSC04,MSC07,motor,0.7055555555555557
MSC04,MSC07,mem,0.5349999999999999
MSC04,MSC10,mixed,0.56
