train_sub,test_sub,task,acc
MSC01,MSC02,mixed,0.6799999999999999
MSC01,MSC02,motor,0.925
MSC01,MSC02,mem,0.74
MSC01,MSC03,mixed,0.605
MSC01,MSC03,motor,0.9400000000000001
MSC01,MSC03,mem,0.76875
MSC01,MSC04,mixed,0.7700000000000001
MSC01,MSC04,motor,1.0
MSC01,MSC04,mem,0.89
MSC01,MSC05,mixed,0.77
MSC01,MSC05,motor,0.8950000000000001
MSC01,MSC05,mem,0.95
MSC01,MSC06,mixed,0.725
MSC01,MSC06,motor,0.7499999999999999
MSC01,MSC06,mem,0.9549999999999998
MSC01,MSC07,mixed,0.6049999999999999
MSC01,MSC07,motor,0.9277777777777778
MSC01,MSC07,mem,0.6
MSC01,MSC10,mixed,0.635
MSC01,MSC10,motor,0.985
MSC01,MSC10,mem,0.9049999999999999
MSC02,MSC01,mixed,0.695
MSC02,MSC01,motor,0.5
MSC02,MSC01,mem,0.985
MSC02,MSC03,mixed,0.8099999999999999
MSC02,MSC03,motor,0.6900000000000001
MSC02,MSC03,mem,0.85625
MSC02,MSC04,mixed,0.6849999999999999
MSC02,MSC04,motor,0.5549999999999999
MSC02,MSC04,mem,1.0
MSC02,MSC05,mixed,0.7150000000000001
MSC02,MSC05,motor,0.58
MSC02,MSC05,mem,0.975
MSC02,MSC06,mixed,0.6450000000000001
MSC02,MSC06,motor,0.5444444444444444
MSC02,MSC06,mem,0.9650000000000001
MSC02,MSC07,mixed,0.7749999999999999
MSC02,MSC07,motor,0.5
MSC02,MSC07,mem,0.825
MSC02,MSC10,mixed,0.5599999999999999
MSC02,MSC10,motor,0.5549999999999999
MSC02,MSC10,mem,0.93
MSC03,MSC01,mixed,0.51
MSC03,MSC01,motor,0.75
MSC03,MSC01,mem,0.7625000000000001
MSC03,MSC02,mixed,0.6900000000000001
MSC03,MSC02,motor,1.0
MSC03,MSC02,mem,0.90625
MSC03,MSC04,mixed,0.5149999999999999
MSC03,MSC04,motor,0.905
MSC03,MSC04,mem,0.85
MSC03,MSC05,mixed,0.8400000000000001
MSC03,MSC05,motor,0.905
MSC03,MSC05,mem,0.93125
MSC03,MSC06,mixed,0.5
MSC03,MSC06,motor,0.8111111111111111
MSC03,MSC06,mem,0.68125
MSC03,MSC07,mixed,0.5449999999999999
MSC03,MSC07,motor,0.85
MSC03,MSC07,mem,0.5375000000000001
MSC03,MSC10,mixed,0.53
MSC03,MSC10,motor,0.85
MSC03,MSC10,mem,0.7999999999999999
MSC04,MSC01,mixed,0.695
MSC04,MSC01,motor,1.0
MSC04,MSC01,mem,0.9099999999999999
MSC04,MSC02,mixed,0.76
MSC04,MSC02,motor,1.0
MSC04,MSC02,mem,0.93
MSC04,MSC03,mixed,0.78
MSC04,MSC03,motor,0.9549999999999998
MSC04,MSC03,mem,0.7375
MSC04,MSC05,mixed,0.945
MSC04,MSC05,motor,0.99
MSC04,MSC05,mem,0.985
MSC04,MSC06,mixed,0.95
MSC04,MSC06,motor,0.9111111111111111
MSC04,MSC06,mem,1.0
MSC04,MSC07,mixed,0.52
MSC04,MSC07,motor,0.9944444444444445
MSC04,MSC07,mem,0.8149999999999998
MSC04,MSC10,mixed,0.8049999999999999
MSC04,MSC10,motor,0.9549999999999998
MSC04,MSC10,mem,0.9700000000000001
MSC05,MSC01,mixed,0.7699999999999999
MSC05,MSC01,motor,0.615
MSC05,MSC01,mem,0.9850000000000001
MSC05,MSC02,mixed,0.51
MSC05,MSC02,motor,0.9400000000000001
MSC05,MSC02,mem,0.68
MSC05,MSC03,mixed,0.82
MSC05,MSC03,motor,0.845
MSC05,MSC03,mem,0.95625
MSC05,MSC04,mixed,0.7949999999999999
MSC05,MSC04,motor,0.7
MSC05,MSC04,mem,0.7999999999999999
MSC05,MSC06,mixed,0.905
MSC05,MSC06,motor,0.7777777777777778
MSC05,MSC06,mem,0.9949999999999999
MSC05,MSC07,mixed,0.8549999999999999
MSC05,MSC07,motor,0.7722222222222223
MSC05,MSC07,mem,0.8850000000000001
MSC05,MSC10,mixed,0.7699999999999999
MSC05,MSC10,motor,0.7100000000000001
MSC05,MSC10,mem,0.8850000000000001
MSC06,MSC01,mixed,0.62
MSC06,MSC01,motor,0.7666666666666666
MSC06,MSC01,mem,0.925
MSC06,MSC02,mixed,0.605
MSC06,MSC02,motor,0.6444444444444444
MSC06,MSC02,mem,0.9349999999999998
MSC06,MSC03,mixed,0.5549999999999999
MSC06,MSC03,motor,0.8944444444444445
MSC06,MSC03,mem,0.9
MSC06,MSC04,mixed,0.6799999999999999
MSC06,MSC04,motor,0.9833333333333333
MSC06,MSC04,mem,0.97
MSC06,MSC05,mixed,0.5149999999999999
MSC06,MSC05,motor,0.7833333333333334
MSC06,MSC05,mem,0.9650000000000001
MSC06,MSC07,mixed,0.78
MSC06,MSC07,motor,0.9629629629629631
MSC06,MSC07,mem,0.8400000000000001
MSC06,MSC10,mixed,0.7
MSC06,MSC10,motor,0.8333333333333334
MSC06,MSC10,mem,0.975
MSC07,MSC01,mixed,0.925
MSC07,MSC01,motor,0.9055555555555556
MSC07,MSC01,mem,0.79
MSC07,MSC02,mixed,0.8149999999999998
MSC07,MSC02,motor,0.8777777777777778
MSC07,MSC02,mem,0.72
MSC07,MSC03,mixed,0.6
MSC07,MSC03,motor,0.8611111111111112
MSC07,MSC03,mem,0.71875
MSC07,MSC04,mixed,0.6200000000000001
MSC07,MSC04,motor,0.9055555555555556
MSC07,MSC04,mem,0.925
MSC07,MSC05,mixed,0.525
MSC07,MSC05,motor,0.8611111111111112
MSC07,MSC05,mem,1.0
MSC07,MSC06,mixed,0.51
MSC07,MSC06,motor,0.802469135802469
MSC07,MSC06,mem,0.9649999999999999
MSC07,MSC10,mixed,0.5900000000000001
MSC07,MSC10,motor,0.9500000000000001
MSC07,MSC10,mem,0.9400000000000001
MSC10,MSC01,mixed,0.535
MSC10,MSC01,motor,0.9450000000000001
MSC10,MSC01,mem,0.7899999999999999
MSC10,MSC02,mixed,0.5549999999999999
MSC10,MSC02,motor,0.9400000000000001
MSC10,MSC02,mem,0.655
MSC10,MSC03,mixed,0.595
MSC10,MSC03,motor,0.9400000000000001
MSC10,MSC03,mem,0.75
MSC10,MSC04,mixed,0.875
MSC10,MSC04,motor,0.9250000000000002
MSC10,MSC04,mem,0.9000000000000001
MSC10,MSC05,mixed,0.7550000000000001
MSC10,MSC05,motor,0.875
MSC10,MSC05,mem,0.89
MSC10,MSC06,mixed,0.7999999999999999
MSC10,MSC06,motor,0.6722222222222222
MSC10,MSC06,mem,0.9800000000000001
MSC10,MSC07,mixed,0.6900000000000001
MSC10,MSC07,motor,0.8777777777777779
MSC10,MSC07,mem,0.76
