train_sub,test_sub,task,acc
MSC01,MSC02,mixed,0.63
MSC01,MSC02,motor,0.6199999999999999
MSC01,MSC02,mem,0.6799999999999999
MSC01,MSC03,mixed,0.5999999999999999
MSC01,MSC03,motor,0.565
MSC01,MSC03,mem,0.60625
MSC01,MSC04,mixed,0.6049999999999999
MSC01,MSC04,motor,0.595
MSC01,MSC04,mem,0.5549999999999999
MSC01,MSC05,mixed,0.5399999999999999
MSC01,MSC05,motor,0.6849999999999999
MSC01,MSC05,mem,0.5899999999999999
MSC01,MSC06,mixed,0.385
MSC01,MSC06,motor,0.5666666666666667
MSC01,MSC06,mem,0.4950000000000001
MSC01,MSC07,mixed,0.47000000000000003
MSC01,MSC07,motor,0.6277777777777777
MSC01,MSC07,mem,0.7050000000000001
MSC01,MSC10,mixed,0.4600000000000001
MSC01,MSC10,motor,0.52
MSC01,MSC10,mem,0.6850000000000002
MSC02,MSC01,mixed,0.6899999999999998
MSC02,MSC01,motor,0.665
MSC02,MSC01,mem,0.5700000000000001
MSC02,MSC03,mixed,0.51
MSC02,MSC03,motor,0.4800000000000001
MSC02,MSC03,mem,0.64375
MSC02,MSC04,mixed,0.53
MSC02,MSC04,motor,0.51
MSC02,MSC04,mem,0.515
MSC02,MSC05,mixed,0.505
MSC02,MSC05,motor,0.63
MSC02,MSC05,mem,0.53
MSC02,MSC06,mixed,0.425
MSC02,MSC06,motor,0.43888888888888883
MSC02,MSC06,mem,0.395
MSC02,MSC07,mixed,0.595
MSC02,MSC07,motor,0.5
MSC02,MSC07,mem,0.6200000000000001
MSC02,MSC10,mixed,0.485
MSC02,MSC10,motor,0.7699999999999999
MSC02,MSC10,mem,0.6849999999999999
MSC03,MSC01,mixed,0.58
MSC03,MSC01,motor,0.595
MSC03,MSC01,mem,0.6687500000000001
MSC03,MSC02,mixed,0.605
MSC03,MSC02,motor,0.4750000000000001
MSC03,MSC02,mem,0.65625
MSC03,MSC04,mixed,0.7100000000000001
MSC03,MSC04,motor,0.5050000000000001
MSC03,MSC04,mem,0.4312500000000001
MSC03,MSC05,mixed,0.31500000000000006
MSC03,MSC05,motor,0.765
MSC03,MSC05,mem,0.6812500000000001
MSC03,MSC06,mixed,0.465
MSC03,MSC06,motor,0.4333333333333334
MSC03,MSC06,mem,0.625
MSC03,MSC07,mixed,0.4950000000000001
MSC03,MSC07,motor,0.6500000000000001
MSC03,MSC07,mem,0.5937499999999999
MSC03,MSC10,mixed,0.4800000000000001
MSC03,MSC10,motor,0.43999999999999995
MSC03,MSC10,mem,0.5250000000000001
MSC04,MSC01,mixed,0.5599999999999999
MSC04,MSC01,motor,0.545
MSC04,MSC01,mem,0.77
MSC04,MSC02,mixed,0.55
MSC04,MSC02,motor,0.5650000000000001
MSC04,MSC02,mem,0.5549999999999999
MSC04,MSC03,mixed,0.69
MSC04,MSC03,motor,0.5349999999999999
MSC04,MSC03,mem,0.45625
MSC04,MSC05,mixed,0.6900000000000002
MSC04,MSC05,motor,0.625
MSC04,MSC05,mem,0.48
MSC04,MSC06,mixed,0.41500000000000004
MSC04,MSC06,motor,0.42777777777777787
MSC04,MSC06,mem,0.45
MSC04,MSC07,mixed,0.315
MSC04,MSC07,motor,0.4111111111111111
MSC04,MSC07,mem,0.585
MSC04,MSC10,mixed,0.39499999999999996
MSC04,MSC10,motor,0.47000000000000003
MSC04,MSC10,mem,0.6950000000000001
MSC05,MSC01,mixed,0.53
MSC05,MSC01,motor,0.5850000000000001
MSC05,MSC01,mem,0.6199999999999999
MSC05,MSC02,mixed,0.5799999999999998
MSC05,MSC02,motor,0.605
MSC05,MSC02,mem,0.65
MSC05,MSC03,mixed,0.42000000000000004
MSC05,MSC03,motor,0.6950000000000001
MSC05,MSC03,mem,0.69375
MSC05,MSC04,mixed,0.5999999999999999
MSC05,MSC04,motor,0.6100000000000001
MSC05,MSC04,mem,0.515
MSC05,MSC06,mixed,0.48500000000000004
MSC05,MSC06,motor,0.42777777777777787
MSC05,MSC06,mem,0.63
MSC05,MSC07,mixed,0.495
MSC05,MSC07,motor,0.6
MSC05,MSC07,mem,0.55
MSC05,MSC10,mixed,0.5549999999999999
MSC05,MSC10,motor,0.605
MSC05,MSC10,mem,0.525
MSC06,MSC01,mixed,0.5
MSC06,MSC01,motor,0.5611111111111111
MSC06,MSC01,mem,0.41500000000000004
MSC06,MSC02,mixed,0.485
MSC06,MSC02,motor,0.4555555555555556
MSC06,MSC02,mem,0.43499999999999994
MSC06,MSC03,mixed,0.5850000000000001
MSC06,MSC03,motor,0.43888888888888894
MSC06,MSC03,mem,0.65625
MSC06,MSC04,mixed,0.32
MSC06,MSC04,motor,0.5555555555555556
MSC06,MSC04,mem,0.49000000000000005
MSC06,MSC05,mixed,0.53
MSC06,MSC05,motor,0.4555555555555556
MSC06,MSC05,mem,0.55
MSC06,MSC07,mixed,0.47000000000000003
MSC06,MSC07,motor,0.54320987654321
MSC06,MSC07,mem,0.4800000000000001
MSC06,MSC10,mixed,0.525
MSC06,MSC10,motor,0.4222222222222223
MSC06,MSC10,mem,0.4
MSC07,MSC01,mixed,0.4800000000000001
MSC07,MSC01,motor,0.5722222222222222
MSC07,MSC01,mem,0.6950000000000001
MSC07,MSC02,mixed,0.6049999999999999
MSC07,MSC02,motor,0.5888888888888888
MSC07,MSC02,mem,0.5750000000000001
MSC07,MSC03,mixed,0.37
MSC07,MSC03,motor,0.47777777777777775
MSC07,MSC03,mem,0.59375
MSC07,MSC04,mixed,0.4250000000000001
MSC07,MSC04,motor,0.44999999999999996
MSC07,MSC04,mem,0.51
MSC07,MSC05,mixed,0.515
MSC07,MSC05,motor,0.6333333333333333
MSC07,MSC05,mem,0.65
MSC07,MSC06,mixed,0.4600000000000001
MSC07,MSC06,motor,0.5432098765432098
MSC07,MSC06,mem,0.575
MSC07,MSC10,mixed,0.4
MSC07,MSC10,motor,0.5555555555555556
MSC07,MSC10,mem,0.635
MSC10,MSC01,mixed,0.32
MSC10,MSC01,motor,0.42000000000000004
MSC10,MSC01,mem,0.6199999999999999
MSC10,MSC02,mixed,0.5349999999999999
MSC10,MSC02,motor,0.775
MSC10,MSC02,mem,0.595
MSC10,MSC03,mixed,0.545
MSC10,MSC03,motor,0.575
MSC10,MSC03,mem,0.5125
MSC10,MSC04,mixed,0.355
MSC10,MSC04,motor,0.44000000000000006
MSC10,MSC04,mem,0.585
MSC10,MSC05,mixed,0.51
MSC10,MSC05,motor,0.595
MSC10,MSC05,mem,0.45499999999999996
MSC10,MSC06,mixed,0.39
MSC10,MSC06,motor,0.36111111111111105
MSC10,MSC06,mem,0.40499999999999997
MSC10,MSC07,mixed,0.4700000000000001
MSC10,MSC07,motor,0.6555555555555554
MSC10,MSC07,mem,0.7200000000000001
