,test_task,train_task,Mean,Std
0,mem,mixed,0.6030357142857143,0.11851228770748772
1,mem,motor,0.6218750000000001,0.12950451905067037
2,mixed,mem,0.6301785714285713,0.1623911223662692
3,mixed,motor,0.590982142857143,0.10890955231023396
4,motor,mem,0.7149107142857144,0.13822738536532864
5,motor,mixed,0.6250892857142857,0.11918469651392699
