,test_task,train_task,Mean,Std
0,mem,mixed,0.9375000000000001,0.0353553390593274
1,mem,motor,0.7125,0.1597989808656935
2,mixed,mem,0.8562500000000001,0.11160357137142672
3,mixed,motor,0.65625,0.18791620472966133
4,motor,mem,0.925,0.08451542547285168
5,motor,mixed,0.95,0.07071067811865474
