,train_task,test_task,train_sub,test_sub,acc
0,semantic,glass,MSC01,MSC02,0.5799999999999998
1,semantic,motor,MSC01,MSC02,0.515
2,semantic,mem,MSC01,MSC02,0.4800000000000001
3,glass,semantic,MSC01,MSC02,0.6
4,glass,motor,MSC01,MSC02,0.44000000000000006
5,glass,mem,MSC01,MSC02,0.40499999999999997
6,motor,semantic,MSC01,MSC02,0.665
7,motor,glass,MSC01,MSC02,0.53
8,motor,mem,MSC01,MSC02,0.505
9,mem,semantic,MSC01,MSC02,0.4600000000000001
10,mem,glass,MSC01,MSC02,0.39
11,mem,motor,MSC01,MSC02,0.41
12,semantic,glass,MSC01,MSC03,0.5399999999999999
13,semantic,motor,MSC01,MSC03,0.47000000000000003
14,semantic,mem,MSC01,MSC03,0.285
15,glass,semantic,MSC01,MSC03,0.5999999999999999
16,glass,motor,MSC01,MSC03,0.4400000000000001
17,glass,mem,MSC01,MSC03,0.30499999999999994
18,motor,semantic,MSC01,MSC03,0.5900000000000001
19,motor,glass,MSC01,MSC03,0.595
20,motor,mem,MSC01,MSC03,0.34500000000000003
21,mem,semantic,MSC01,MSC03,0.5899999999999999
22,mem,glass,MSC01,MSC03,0.6249999999999999
23,mem,motor,MSC01,MSC03,0.5
24,semantic,glass,MSC01,MSC04,0.7050000000000001
25,semantic,motor,MSC01,MSC04,0.64
26,semantic,mem,MSC01,MSC04,0.5499999999999999
27,glass,semantic,MSC01,MSC04,0.615
28,glass,motor,MSC01,MSC04,0.54
29,glass,mem,MSC01,MSC04,0.51
30,motor,semantic,MSC01,MSC04,0.665
31,motor,glass,MSC01,MSC04,0.7000000000000001
32,motor,mem,MSC01,MSC04,0.5149999999999999
33,mem,semantic,MSC01,MSC04,0.8349999999999997
34,mem,glass,MSC01,MSC04,0.76
35,mem,motor,MSC01,MSC04,0.6700000000000002
36,semantic,glass,MSC01,MSC05,0.5599999999999998
37,semantic,motor,MSC01,MSC05,0.5199999999999999
38,semantic,mem,MSC01,MSC05,0.5
39,glass,semantic,MSC01,MSC05,0.505
40,glass,motor,MSC01,MSC05,0.505
41,glass,mem,MSC01,MSC05,0.5
42,motor,semantic,MSC01,MSC05,0.5
43,motor,glass,MSC01,MSC05,0.5599999999999998
44,motor,mem,MSC01,MSC05,0.5
45,mem,semantic,MSC01,MSC05,0.5
46,mem,glass,MSC01,MSC05,0.57
47,mem,motor,MSC01,MSC05,0.5
48,semantic,glass,MSC01,MSC06,0.7888888888888889
49,semantic,motor,MSC01,MSC06,0.7449999999999999
50,semantic,mem,MSC01,MSC06,0.5399999999999999
51,glass,semantic,MSC01,MSC06,0.72
52,glass,motor,MSC01,MSC06,0.755
53,glass,mem,MSC01,MSC06,0.6249999999999999
54,motor,semantic,MSC01,MSC06,0.655
55,motor,glass,MSC01,MSC06,0.7500000000000001
56,motor,mem,MSC01,MSC06,0.5999999999999999
57,mem,semantic,MSC01,MSC06,0.665
58,mem,glass,MSC01,MSC06,0.5722222222222222
59,mem,motor,MSC01,MSC06,0.6450000000000001
60,semantic,glass,MSC01,MSC07,0.61
61,semantic,motor,MSC01,MSC07,0.73
62,semantic,mem,MSC01,MSC07,0.42000000000000004
63,glass,semantic,MSC01,MSC07,0.575
64,glass,motor,MSC01,MSC07,0.75
65,glass,mem,MSC01,MSC07,0.42000000000000004
66,motor,semantic,MSC01,MSC07,0.635
67,motor,glass,MSC01,MSC07,0.595
68,motor,mem,MSC01,MSC07,0.40499999999999997
69,mem,semantic,MSC01,MSC07,0.5299999999999999
70,mem,glass,MSC01,MSC07,0.575
71,mem,motor,MSC01,MSC07,0.6350000000000001
72,semantic,glass,MSC01,MSC10,0.615
73,semantic,motor,MSC01,MSC10,0.4750000000000001
74,semantic,mem,MSC01,MSC10,0.48500000000000004
75,glass,semantic,MSC01,MSC10,0.74
76,glass,motor,MSC01,MSC10,0.595
77,glass,mem,MSC01,MSC10,0.59
78,motor,semantic,MSC01,MSC10,0.6099999999999999
79,motor,glass,MSC01,MSC10,0.5599999999999999
