,test_task,train_task,Mean,Std
0,mem,mixed,0.9606250000000001,0.10738573661604893
1,mem,motor,0.703125,0.2290810446108538
2,mixed,mem,0.926875,0.1562721412883856
3,mixed,motor,0.7625,0.23262477450668428
4,motor,mem,1.0,0.0
5,motor,mixed,1.0,0.0
