train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.59
mixed,mem,MSC01,MSC02,0.67
motor,mixed,MSC01,MSC02,0.6650000000000001
motor,mem,MSC01,MSC02,0.6599999999999999
mem,mixed,MSC01,MSC02,0.6300000000000001
mem,motor,MSC01,MSC02,0.6950000000000001
mixed,motor,MSC01,MSC03,0.605
mixed,mem,MSC01,MSC03,0.54375
motor,mixed,MSC01,MSC03,0.585
motor,mem,MSC01,MSC03,0.63125
mem,mixed,MSC01,MSC03,0.5199999999999999
mem,motor,MSC01,MSC03,0.58
mixed,motor,MSC01,MSC04,0.6500000000000001
mixed,mem,MSC01,MSC04,0.675
motor,mixed,MSC01,MSC04,0.6900000000000002
motor,mem,MSC01,MSC04,0.6399999999999999
mem,mixed,MSC01,MSC04,0.61
mem,motor,MSC01,MSC04,0.595
mixed,motor,MSC01,MSC05,0.5900000000000001
mixed,mem,MSC01,MSC05,0.51
motor,mixed,MSC01,MSC05,0.5850000000000001
motor,mem,MSC01,MSC05,0.595
mem,mixed,MSC01,MSC05,0.5599999999999999
mem,motor,MSC01,MSC05,0.595
mixed,motor,MSC01,MSC06,0.7055555555555555
mixed,mem,MSC01,MSC06,0.55
motor,mixed,MSC01,MSC06,0.5599999999999999
motor,mem,MSC01,MSC06,0.6100000000000001
mem,mixed,MSC01,MSC06,0.5700000000000001
mem,motor,MSC01,MSC06,0.6722222222222223
mixed,motor,MSC01,MSC07,0.5166666666666666
mixed,mem,MSC01,MSC07,0.48500000000000004
motor,mixed,MSC01,MSC07,0.7449999999999999
motor,mem,MSC01,MSC07,0.6200000000000001
mem,mixed,MSC01,MSC07,0.525
mem,motor,MSC01,MSC07,0.5611111111111111
mixed,motor,MSC01,MSC10,0.48999999999999994
mixed,mem,MSC01,MSC10,0.45999999999999996
motor,mixed,MSC01,MSC10,0.46499999999999997
motor,mem,MSC01,MSC10,0.4950000000000001
mem,mixed,MSC01,MSC10,0.5050000000000001
mem,motor,MSC01,MSC10,0.535
mixed,motor,MSC02,MSC01,0.6600000000000001
mixed,mem,MSC02,MSC01,0.655
motor,mixed,MSC02,MSC01,0.6900000000000001
motor,mem,MSC02,MSC01,0.635
mem,mixed,MSC02,MSC01,0.6300000000000001
mem,motor,MSC02,MSC01,0.5950000000000001
mixed,motor,MSC02,MSC03,0.475
mixed,mem,MSC02,MSC03,0.5375
motor,mixed,MSC02,MSC03,0.5599999999999999
motor,mem,MSC02,MSC03,0.59375
mem,mixed,MSC02,MSC03,0.35500000000000004
mem,motor,MSC02,MSC03,0.45500000000000007
mixed,motor,MSC02,MSC04,0.74
mixed,mem,MSC02,MSC04,0.585
motor,mixed,MSC02,MSC04,0.41000000000000003
motor,mem,MSC02,MSC04,0.35
mem,mixed,MSC02,MSC04,0.5850000000000001
mem,motor,MSC02,MSC04,0.5450000000000002
mixed,motor,MSC02,MSC05,0.6849999999999999
mixed,mem,MSC02,MSC05,0.6500000000000001
motor,mixed,MSC02,MSC05,0.7649999999999999
motor,mem,MSC02,MSC05,0.7350000000000001
mem,mixed,MSC02,MSC05,0.64
mem,motor,MSC02,MSC05,0.6900000000000001
mixed,motor,MSC02,MSC06,0.7222222222222222
mixed,mem,MSC02,MSC06,0.7699999999999999
motor,mixed,MSC02,MSC06,0.5700000000000001
motor,mem,MSC02,MSC06,0.65
mem,mixed,MSC02,MSC06,0.6400000000000001
mem,motor,MSC02,MSC06,0.6166666666666667
mixed,motor,MSC02,MSC07,0.47222222222222215
mixed,mem,MSC02,MSC07,0.47000000000000003
motor,mixed,MSC02,MSC07,0.45
motor,mem,MSC02,MSC07,0.635
mem,mixed,MSC02,MSC07,0.41999999999999993
mem,motor,MSC02,MSC07,0.5277777777777779
mixed,motor,MSC02,MSC10,0.53
mixed,mem,MSC02,MSC10,0.4
motor,mixed,MSC02,MSC10,0.465
motor,mem,MSC02,MSC10,0.385
mem,mixed,MSC02,MSC10,0.4950000000000001
mem,motor,MSC02,MSC10,0.495
mixed,motor,MSC03,MSC01,0.6100000000000001
mixed,mem,MSC03,MSC01,0.5149999999999999
motor,mixed,MSC03,MSC01,0.6199999999999999
motor,mem,MSC03,MSC01,0.525
mem,mixed,MSC03,MSC01,0.6312500000000001
mem,motor,MSC03,MSC01,0.64375
mixed,motor,MSC03,MSC02,0.48500000000000004
mixed,mem,MSC03,MSC02,0.395
motor,mixed,MSC03,MSC02,0.54
motor,mem,MSC03,MSC02,0.5399999999999999
mem,mixed,MSC03,MSC02,0.53125
mem,motor,MSC03,MSC02,0.5499999999999999
mixed,motor,MSC03,MSC04,0.615
mixed,mem,MSC03,MSC04,0.57
motor,mixed,MSC03,MSC04,0.485
motor,mem,MSC03,MSC04,0.5
mem,mixed,MSC03,MSC04,0.47500000000000003
mem,motor,MSC03,MSC04,0.54375
mixed,motor,MSC03,MSC05,0.61
mixed,mem,MSC03,MSC05,0.545
motor,mixed,MSC03,MSC05,0.485
motor,mem,MSC03,MSC05,0.45499999999999996
mem,mixed,MSC03,MSC05,0.575
mem,motor,MSC03,MSC05,0.7312500000000001
mixed,motor,MSC03,MSC06,0.7722222222222223
mixed,mem,MSC03,MSC06,0.6950000000000001
