train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.6500000000000001
mixed,mem,MSC01,MSC02,0.75
motor,mixed,MSC01,MSC02,0.655
motor,mem,MSC01,MSC02,0.6399999999999999
mem,mixed,MSC01,MSC02,0.7699999999999999
mem,motor,MSC01,MSC02,0.58
mixed,motor,MSC01,MSC03,0.5249999999999999
mixed,mem,MSC01,MSC03,0.54375
motor,mixed,MSC01,MSC03,0.5
motor,mem,MSC01,MSC03,0.55625
mem,mixed,MSC01,MSC03,0.51
mem,motor,MSC01,MSC03,0.595
mixed,motor,MSC01,MSC04,0.5549999999999999
mixed,mem,MSC01,MSC04,0.6049999999999999
motor,mixed,MSC01,MSC04,0.67
motor,mem,MSC01,MSC04,0.665
mem,mixed,MSC01,MSC04,0.6950000000000001
mem,motor,MSC01,MSC04,0.61
mixed,motor,MSC01,MSC05,0.555
mixed,mem,MSC01,MSC05,0.55
motor,mixed,MSC01,MSC05,0.6500000000000001
motor,mem,MSC01,MSC05,0.63
mem,mixed,MSC01,MSC05,0.675
mem,motor,MSC01,MSC05,0.655
mixed,motor,MSC01,MSC06,0.5555555555555556
mixed,mem,MSC01,MSC06,0.595
motor,mixed,MSC01,MSC06,0.575
motor,mem,MSC01,MSC06,0.5549999999999999
mem,mixed,MSC01,MSC06,0.49000000000000005
mem,motor,MSC01,MSC06,0.5111111111111111
mixed,motor,MSC01,MSC07,0.5888888888888888
mixed,mem,MSC01,MSC07,0.615
motor,mixed,MSC01,MSC07,0.57
motor,mem,MSC01,MSC07,0.57
mem,mixed,MSC01,MSC07,0.625
mem,motor,MSC01,MSC07,0.6333333333333334
mixed,motor,MSC01,MSC10,0.4600000000000001
mixed,mem,MSC01,MSC10,0.57
motor,mixed,MSC01,MSC10,0.5449999999999999
motor,mem,MSC01,MSC10,0.525
mem,mixed,MSC01,MSC10,0.755
mem,motor,MSC01,MSC10,0.675
mixed,motor,MSC02,MSC01,0.77
mixed,mem,MSC02,MSC01,0.7449999999999999
motor,mixed,MSC02,MSC01,0.6649999999999999
motor,mem,MSC02,MSC01,0.6
mem,mixed,MSC02,MSC01,0.7249999999999999
mem,motor,MSC02,MSC01,0.6849999999999998
