train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.65
mixed,mem,MSC01,MSC02,0.7949999999999999
motor,mixed,MSC01,MSC02,0.645
motor,mem,MSC01,MSC02,0.63
mem,mixed,MSC01,MSC02,0.7849999999999999
mem,motor,MSC01,MSC02,0.7
mixed,motor,MSC01,MSC03,0.72
mixed,mem,MSC01,MSC03,0.68125
motor,mixed,MSC01,MSC03,0.755
motor,mem,MSC01,MSC03,0.775
mem,mixed,MSC01,MSC03,0.67
mem,motor,MSC01,MSC03,0.7999999999999999
mixed,motor,MSC01,MSC04,0.8649999999999999
mixed,mem,MSC01,MSC04,0.7699999999999999
motor,mixed,MSC01,MSC04,0.8099999999999999
motor,mem,MSC01,MSC04,0.7
mem,mixed,MSC01,MSC04,0.8049999999999999
mem,motor,MSC01,MSC04,0.8799999999999999
mixed,motor,MSC01,MSC05,0.825
mixed,mem,MSC01,MSC05,0.875
motor,mixed,MSC01,MSC05,0.705
motor,mem,MSC01,MSC05,0.8200000000000001
mem,mixed,MSC01,MSC05,0.8049999999999999
mem,motor,MSC01,MSC05,0.7000000000000001
mixed,motor,MSC01,MSC06,0.7055555555555555
mixed,mem,MSC01,MSC06,0.74
motor,mixed,MSC01,MSC06,0.5
motor,mem,MSC01,MSC06,0.5399999999999999
mem,mixed,MSC01,MSC06,0.61
mem,motor,MSC01,MSC06,0.7222222222222221
mixed,motor,MSC01,MSC07,0.8277777777777777
mixed,mem,MSC01,MSC07,0.8549999999999999
motor,mixed,MSC01,MSC07,0.9349999999999999
motor,mem,MSC01,MSC07,0.7999999999999999
mem,mixed,MSC01,MSC07,0.77
mem,motor,MSC01,MSC07,0.7444444444444445
mixed,motor,MSC01,MSC10,0.8700000000000001
mixed,mem,MSC01,MSC10,0.825
motor,mixed,MSC01,MSC10,0.615
motor,mem,MSC01,MSC10,0.68
mem,mixed,MSC01,MSC10,0.8099999999999999
mem,motor,MSC01,MSC10,0.74
mixed,motor,MSC02,MSC01,0.7350000000000001
mixed,mem,MSC02,MSC01,0.6699999999999999
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.9949999999999999
mem,motor,MSC02,MSC01,0.9949999999999999
mixed,motor,MSC02,MSC03,0.57
mixed,mem,MSC02,MSC03,0.61875
motor,mixed,MSC02,MSC03,0.5349999999999999
motor,mem,MSC02,MSC03,0.5
mem,mixed,MSC02,MSC03,0.76
mem,motor,MSC02,MSC03,0.9400000000000001
mixed,motor,MSC02,MSC04,0.7150000000000001
mixed,mem,MSC02,MSC04,0.5499999999999999
motor,mixed,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.875
mem,motor,MSC02,MSC04,0.905
mixed,motor,MSC02,MSC05,0.82
mixed,mem,MSC02,MSC05,0.72
motor,mixed,MSC02,MSC05,0.5
motor,mem,MSC02,MSC05,0.5
mem,mixed,MSC02,MSC05,0.9800000000000001
mem,motor,MSC02,MSC05,0.9100000000000001
mixed,motor,MSC02,MSC06,0.6222222222222223
mixed,mem,MSC02,MSC06,0.53
motor,mixed,MSC02,MSC06,0.5
motor,mem,MSC02,MSC06,0.5
mem,mixed,MSC02,MSC06,0.755
mem,motor,MSC02,MSC06,0.8166666666666667
mixed,motor,MSC02,MSC07,0.6444444444444446
mixed,mem,MSC02,MSC07,0.675
motor,mixed,MSC02,MSC07,0.5
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.875
mem,motor,MSC02,MSC07,0.8666666666666666
mixed,motor,MSC02,MSC10,0.6399999999999999
mixed,mem,MSC02,MSC10,0.57
motor,mixed,MSC02,MSC10,0.5
motor,mem,MSC02,MSC10,0.5
mem,mixed,MSC02,MSC10,0.825
mem,motor,MSC02,MSC10,0.9200000000000002
mixed,motor,MSC03,MSC01,0.7299999999999999
mixed,mem,MSC03,MSC01,0.595
motor,mixed,MSC03,MSC01,0.5
motor,mem,MSC03,MSC01,0.5499999999999999
mem,mixed,MSC03,MSC01,0.5875
mem,motor,MSC03,MSC01,0.75625
mixed,motor,MSC03,MSC02,0.9349999999999999
mixed,mem,MSC03,MSC02,0.79
motor,mixed,MSC03,MSC02,0.5
motor,mem,MSC03,MSC02,0.5
mem,mixed,MSC03,MSC02,0.6375000000000001
mem,motor,MSC03,MSC02,0.6500000000000001
mixed,motor,MSC03,MSC04,0.7999999999999999
mixed,mem,MSC03,MSC04,0.5499999999999999
motor,mixed,MSC03,MSC04,0.545
motor,mem,MSC03,MSC04,0.53
mem,mixed,MSC03,MSC04,0.68125
mem,motor,MSC03,MSC04,0.75
mixed,motor,MSC03,MSC05,0.8399999999999999
mixed,mem,MSC03,MSC05,0.8099999999999999
motor,mixed,MSC03,MSC05,0.5
motor,mem,MSC03,MSC05,0.63
mem,mixed,MSC03,MSC05,0.53125
mem,motor,MSC03,MSC05,0.61875
mixed,motor,MSC03,MSC06,0.5277777777777777
mixed,mem,MSC03,MSC06,0.5
motor,mixed,MSC03,MSC06,0.5
motor,mem,MSC03,MSC06,0.5
mem,mixed,MSC03,MSC06,0.5
mem,motor,MSC03,MSC06,0.5625
mixed,motor,MSC03,MSC07,0.6611111111111112
mixed,mem,MSC03,MSC07,0.64
motor,mixed,MSC03,MSC07,0.5449999999999999
motor,mem,MSC03,MSC07,0.565
mem,mixed,MSC03,MSC07,0.5375
mem,motor,MSC03,MSC07,0.6666666666666665
mixed,motor,MSC03,MSC10,0.6249999999999999
mixed,mem,MSC03,MSC10,0.595
motor,mixed,MSC03,MSC10,0.5
motor,mem,MSC03,MSC10,0.5549999999999999
mem,mixed,MSC03,MSC10,0.5062500000000001
mem,motor,MSC03,MSC10,0.525
mixed,motor,MSC04,MSC01,0.835
mixed,mem,MSC04,MSC01,0.865
motor,mixed,MSC04,MSC01,0.565
motor,mem,MSC04,MSC01,0.625
mem,mixed,MSC04,MSC01,0.82
mem,motor,MSC04,MSC01,0.8299999999999998
mixed,motor,MSC04,MSC02,0.8099999999999999
mixed,mem,MSC04,MSC02,0.86
motor,mixed,MSC04,MSC02,0.685
motor,mem,MSC04,MSC02,0.6800000000000002
mem,mixed,MSC04,MSC02,0.65
mem,motor,MSC04,MSC02,0.5449999999999999
mixed,motor,MSC04,MSC03,0.7300000000000001
mixed,mem,MSC04,MSC03,0.74375
motor,mixed,MSC04,MSC03,0.79
motor,mem,MSC04,MSC03,0.70625
mem,mixed,MSC04,MSC03,0.74
