train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.635
mixed,mem,MSC01,MSC02,0.7300000000000001
motor,mixed,MSC01,MSC02,0.66
motor,mem,MSC01,MSC02,0.6100000000000001
mem,mixed,MSC01,MSC02,0.755
mem,motor,MSC01,MSC02,0.6400000000000001
mixed,motor,MSC01,MSC03,0.5599999999999999
mixed,mem,MSC01,MSC03,0.55625
motor,mixed,MSC01,MSC03,0.505
motor,mem,MSC01,MSC03,0.5625
mem,mixed,MSC01,MSC03,0.5549999999999999
mem,motor,MSC01,MSC03,0.6749999999999999
mixed,motor,MSC01,MSC04,0.52
mixed,mem,MSC01,MSC04,0.5849999999999999
motor,mixed,MSC01,MSC04,0.57
motor,mem,MSC01,MSC04,0.605
mem,mixed,MSC01,MSC04,0.665
mem,motor,MSC01,MSC04,0.5599999999999999
mixed,motor,MSC01,MSC05,0.5449999999999999
mixed,mem,MSC01,MSC05,0.5599999999999999
motor,mixed,MSC01,MSC05,0.7050000000000001
motor,mem,MSC01,MSC05,0.6050000000000001
mem,mixed,MSC01,MSC05,0.6900000000000001
mem,motor,MSC01,MSC05,0.645
mixed,motor,MSC01,MSC06,0.5166666666666667
mixed,mem,MSC01,MSC06,0.5599999999999999
motor,mixed,MSC01,MSC06,0.5349999999999999
motor,mem,MSC01,MSC06,0.5349999999999999
mem,mixed,MSC01,MSC06,0.5449999999999999
mem,motor,MSC01,MSC06,0.5222222222222223
mixed,motor,MSC01,MSC07,0.5777777777777777
mixed,mem,MSC01,MSC07,0.595
motor,mixed,MSC01,MSC07,0.5499999999999999
motor,mem,MSC01,MSC07,0.5499999999999999
mem,mixed,MSC01,MSC07,0.635
mem,motor,MSC01,MSC07,0.638888888888889
mixed,motor,MSC01,MSC10,0.49000000000000005
mixed,mem,MSC01,MSC10,0.5549999999999999
motor,mixed,MSC01,MSC10,0.5499999999999999
motor,mem,MSC01,MSC10,0.505
mem,mixed,MSC01,MSC10,0.6900000000000001
mem,motor,MSC01,MSC10,0.605
mixed,motor,MSC02,MSC01,0.7700000000000001
mixed,mem,MSC02,MSC01,0.74
motor,mixed,MSC02,MSC01,0.6900000000000001
motor,mem,MSC02,MSC01,0.64
mem,mixed,MSC02,MSC01,0.67
mem,motor,MSC02,MSC01,0.6300000000000001
mixed,motor,MSC02,MSC03,0.5399999999999999
mixed,mem,MSC02,MSC03,0.55
