train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.5399999999999999
mixed,mem,MSC01,MSC02,0.4600000000000001
motor,mixed,MSC01,MSC02,0.5349999999999999
motor,mem,MSC01,MSC02,0.49000000000000005
mem,mixed,MSC01,MSC02,0.585
mem,motor,MSC01,MSC02,0.525
mixed,motor,MSC01,MSC03,0.57
mixed,mem,MSC01,MSC03,0.5875
motor,mixed,MSC01,MSC03,0.665
motor,mem,MSC01,MSC03,0.675
mem,mixed,MSC01,MSC03,0.6300000000000001
mem,motor,MSC01,MSC03,0.7749999999999999
mixed,motor,MSC01,MSC04,0.575
mixed,mem,MSC01,MSC04,0.52
motor,mixed,MSC01,MSC04,0.665
motor,mem,MSC01,MSC04,0.635
mem,mixed,MSC01,MSC04,0.6950000000000001
mem,motor,MSC01,MSC04,0.495
mixed,motor,MSC01,MSC05,0.5799999999999998
mixed,mem,MSC01,MSC05,0.5299999999999999
motor,mixed,MSC01,MSC05,0.62
motor,mem,MSC01,MSC05,0.5149999999999999
mem,mixed,MSC01,MSC05,0.59
mem,motor,MSC01,MSC05,0.5149999999999999
mixed,motor,MSC01,MSC06,0.5777777777777777
mixed,mem,MSC01,MSC06,0.6700000000000002
motor,mixed,MSC01,MSC06,0.7150000000000001
motor,mem,MSC01,MSC06,0.675
mem,mixed,MSC01,MSC06,0.64
mem,motor,MSC01,MSC06,0.6222222222222221
mixed,motor,MSC01,MSC07,0.46111111111111114
mixed,mem,MSC01,MSC07,0.525
motor,mixed,MSC01,MSC07,0.51
motor,mem,MSC01,MSC07,0.51
mem,mixed,MSC01,MSC07,0.61
mem,motor,MSC01,MSC07,0.5166666666666666
mixed,motor,MSC01,MSC10,0.5599999999999999
mixed,mem,MSC01,MSC10,0.5799999999999998
motor,mixed,MSC01,MSC10,0.565
motor,mem,MSC01,MSC10,0.525
mem,mixed,MSC01,MSC10,0.615
mem,motor,MSC01,MSC10,0.595
mixed,motor,MSC02,MSC01,0.625
mixed,mem,MSC02,MSC01,0.58
motor,mixed,MSC02,MSC01,0.48
motor,mem,MSC02,MSC01,0.42000000000000004
mem,mixed,MSC02,MSC01,0.45500000000000007
mem,motor,MSC02,MSC01,0.47000000000000003
mixed,motor,MSC02,MSC03,0.425
mixed,mem,MSC02,MSC03,0.5125
motor,mixed,MSC02,MSC03,0.515
motor,mem,MSC02,MSC03,0.53125
mem,mixed,MSC02,MSC03,0.595
mem,motor,MSC02,MSC03,0.48500000000000004
mixed,motor,MSC02,MSC04,0.465
mixed,mem,MSC02,MSC04,0.465
motor,mixed,MSC02,MSC04,0.5250000000000001
motor,mem,MSC02,MSC04,0.475
mem,mixed,MSC02,MSC04,0.5599999999999999
mem,motor,MSC02,MSC04,0.465
mixed,motor,MSC02,MSC05,0.605
mixed,mem,MSC02,MSC05,0.575
motor,mixed,MSC02,MSC05,0.6250000000000001
motor,mem,MSC02,MSC05,0.6950000000000001
