train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.735
mixed,mem,MSC01,MSC02,0.8800000000000001
motor,mixed,MSC01,MSC02,0.655
motor,mem,MSC01,MSC02,0.6950000000000001
mem,mixed,MSC01,MSC02,0.8249999999999998
mem,motor,MSC01,MSC02,0.7150000000000001
mixed,motor,MSC01,MSC03,0.5999999999999999
mixed,mem,MSC01,MSC03,0.59375
motor,mixed,MSC01,MSC03,0.6050000000000001
motor,mem,MSC01,MSC03,0.5875
mem,mixed,MSC01,MSC03,0.72
mem,motor,MSC01,MSC03,0.7100000000000002
mixed,motor,MSC01,MSC04,0.8500000000000002
mixed,mem,MSC01,MSC04,0.8049999999999999
motor,mixed,MSC01,MSC04,0.705
motor,mem,MSC01,MSC04,0.6400000000000001
mem,mixed,MSC01,MSC04,0.9000000000000001
mem,motor,MSC01,MSC04,0.9350000000000002
mixed,motor,MSC01,MSC05,0.8099999999999999
mixed,mem,MSC01,MSC05,0.825
motor,mixed,MSC01,MSC05,0.5700000000000001
motor,mem,MSC01,MSC05,0.705
mem,mixed,MSC01,MSC05,0.7899999999999998
mem,motor,MSC01,MSC05,0.8700000000000001
mixed,motor,MSC01,MSC06,0.7833333333333333
mixed,mem,MSC01,MSC06,0.9049999999999999
motor,mixed,MSC01,MSC06,0.5549999999999999
motor,mem,MSC01,MSC06,0.5549999999999999
mem,mixed,MSC01,MSC06,0.65
mem,motor,MSC01,MSC06,0.7277777777777777
mixed,motor,MSC01,MSC07,0.7722222222222223
mixed,mem,MSC01,MSC07,0.77
motor,mixed,MSC01,MSC07,0.865
motor,mem,MSC01,MSC07,0.725
mem,mixed,MSC01,MSC07,0.6799999999999999
mem,motor,MSC01,MSC07,0.6555555555555556
mixed,motor,MSC01,MSC10,0.905
mixed,mem,MSC01,MSC10,0.905
motor,mixed,MSC01,MSC10,0.6
motor,mem,MSC01,MSC10,0.72
mem,mixed,MSC01,MSC10,0.8950000000000001
mem,motor,MSC01,MSC10,0.845
mixed,motor,MSC02,MSC01,0.745
mixed,mem,MSC02,MSC01,0.6849999999999999
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.7899999999999999
mem,motor,MSC02,MSC01,0.7899999999999999
