train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.5599999999999999
mixed,mem,MSC01,MSC02,0.8099999999999999
motor,mixed,MSC01,MSC02,0.6950000000000001
motor,mem,MSC01,MSC02,0.7049999999999998
mem,mixed,MSC01,MSC02,0.8299999999999998
mem,motor,MSC01,MSC02,0.7500000000000001
mixed,motor,MSC01,MSC03,0.64
mixed,mem,MSC01,MSC03,0.675
motor,mixed,MSC01,MSC03,0.5199999999999999
motor,mem,MSC01,MSC03,0.51875
mem,mixed,MSC01,MSC03,0.6300000000000001
mem,motor,MSC01,MSC03,0.755
mixed,motor,MSC01,MSC04,0.8900000000000002
mixed,mem,MSC01,MSC04,0.9000000000000001
motor,mixed,MSC01,MSC04,0.685
motor,mem,MSC01,MSC04,0.7050000000000001
mem,mixed,MSC01,MSC04,0.82
mem,motor,MSC01,MSC04,0.9250000000000002
mixed,motor,MSC01,MSC05,0.8350000000000002
mixed,mem,MSC01,MSC05,0.8600000000000001
motor,mixed,MSC01,MSC05,0.5449999999999999
motor,mem,MSC01,MSC05,0.7049999999999998
mem,mixed,MSC01,MSC05,0.7000000000000001
mem,motor,MSC01,MSC05,0.6699999999999999
mixed,motor,MSC01,MSC06,0.8
mixed,mem,MSC01,MSC06,0.8400000000000001
motor,mixed,MSC01,MSC06,0.5
motor,mem,MSC01,MSC06,0.5449999999999999
mem,mixed,MSC01,MSC06,0.6900000000000001
mem,motor,MSC01,MSC06,0.8388888888888889
mixed,motor,MSC01,MSC07,0.9333333333333333
mixed,mem,MSC01,MSC07,0.96
motor,mixed,MSC01,MSC07,0.9099999999999999
motor,mem,MSC01,MSC07,0.7100000000000001
mem,mixed,MSC01,MSC07,0.85
mem,motor,MSC01,MSC07,0.8277777777777777
mixed,motor,MSC01,MSC10,0.885
mixed,mem,MSC01,MSC10,0.8850000000000001
motor,mixed,MSC01,MSC10,0.565
motor,mem,MSC01,MSC10,0.74
mem,mixed,MSC01,MSC10,0.8099999999999999
mem,motor,MSC01,MSC10,0.85
mixed,motor,MSC02,MSC01,0.72
mixed,mem,MSC02,MSC01,0.635
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.77
mem,motor,MSC02,MSC01,0.89
mixed,motor,MSC02,MSC03,0.585
mixed,mem,MSC02,MSC03,0.5875
motor,mixed,MSC02,MSC03,0.5
motor,mem,MSC02,MSC03,0.5
mem,mixed,MSC02,MSC03,0.6199999999999999
mem,motor,MSC02,MSC03,0.8049999999999999
mixed,motor,MSC02,MSC04,0.6
mixed,mem,MSC02,MSC04,0.52
motor,mixed,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.9349999999999999
mem,motor,MSC02,MSC04,0.9800000000000001
mixed,motor,MSC02,MSC05,0.6
mixed,mem,MSC02,MSC05,0.6
motor,mixed,MSC02,MSC05,0.5
motor,mem,MSC02,MSC05,0.5
mem,mixed,MSC02,MSC05,0.9549999999999998
mem,motor,MSC02,MSC05,0.93
mixed,motor,MSC02,MSC06,0.5499999999999999
mixed,mem,MSC02,MSC06,0.52
motor,mixed,MSC02,MSC06,0.5
motor,mem,MSC02,MSC06,0.5
mem,mixed,MSC02,MSC06,0.8399999999999999
mem,motor,MSC02,MSC06,0.8944444444444445
mixed,motor,MSC02,MSC07,0.611111111111111
mixed,mem,MSC02,MSC07,0.625
motor,mixed,MSC02,MSC07,0.5
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.8699999999999999
mem,motor,MSC02,MSC07,0.8833333333333334
mixed,motor,MSC02,MSC10,0.54
mixed,mem,MSC02,MSC10,0.51
motor,mixed,MSC02,MSC10,0.5
motor,mem,MSC02,MSC10,0.5
mem,mixed,MSC02,MSC10,0.64
mem,motor,MSC02,MSC10,0.8350000000000002
mixed,motor,MSC03,MSC01,0.6300000000000001
mixed,mem,MSC03,MSC01,0.5249999999999999
motor,mixed,MSC03,MSC01,0.5
motor,mem,MSC03,MSC01,0.5549999999999999
mem,mixed,MSC03,MSC01,0.5125
mem,motor,MSC03,MSC01,0.5625
mixed,motor,MSC03,MSC02,0.845
mixed,mem,MSC03,MSC02,0.805
motor,mixed,MSC03,MSC02,0.6199999999999999
motor,mem,MSC03,MSC02,0.7699999999999999
mem,mixed,MSC03,MSC02,0.56875
mem,motor,MSC03,MSC02,0.5937500000000001
mixed,motor,MSC03,MSC04,0.845
mixed,mem,MSC03,MSC04,0.575
motor,mixed,MSC03,MSC04,0.5349999999999999
motor,mem,MSC03,MSC04,0.505
mem,mixed,MSC03,MSC04,0.55
mem,motor,MSC03,MSC04,0.675
mixed,motor,MSC03,MSC05,0.9649999999999999
mixed,mem,MSC03,MSC05,0.99
motor,mixed,MSC03,MSC05,0.5449999999999999
