train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.52
mixed,mem,MSC01,MSC02,0.6299999999999999
motor,mixed,MSC01,MSC02,0.5999999999999999
motor,mem,MSC01,MSC02,0.5499999999999999
mem,mixed,MSC01,MSC02,0.66
mem,motor,MSC01,MSC02,0.59
mixed,motor,MSC01,MSC03,0.62
mixed,mem,MSC01,MSC03,0.64375
motor,mixed,MSC01,MSC03,0.48500000000000004
motor,mem,MSC01,MSC03,0.55625
mem,mixed,MSC01,MSC03,0.575
mem,motor,MSC01,MSC03,0.7100000000000001
mixed,motor,MSC01,MSC04,0.5599999999999999
mixed,mem,MSC01,MSC04,0.6100000000000001
motor,mixed,MSC01,MSC04,0.5499999999999999
motor,mem,MSC01,MSC04,0.5
mem,mixed,MSC01,MSC04,0.6300000000000001
mem,motor,MSC01,MSC04,0.535
mixed,motor,MSC01,MSC05,0.595
mixed,mem,MSC01,MSC05,0.4800000000000001
motor,mixed,MSC01,MSC05,0.6549999999999999
motor,mem,MSC01,MSC05,0.5549999999999999
mem,mixed,MSC01,MSC05,0.705
mem,motor,MSC01,MSC05,0.6500000000000001
mixed,motor,MSC01,MSC06,0.5944444444444444
mixed,mem,MSC01,MSC06,0.57
motor,mixed,MSC01,MSC06,0.51
motor,mem,MSC01,MSC06,0.515
mem,mixed,MSC01,MSC06,0.53
mem,motor,MSC01,MSC06,0.5055555555555555
mixed,motor,MSC01,MSC07,0.6055555555555555
mixed,mem,MSC01,MSC07,0.635
motor,mixed,MSC01,MSC07,0.5399999999999999
motor,mem,MSC01,MSC07,0.5449999999999999
mem,mixed,MSC01,MSC07,0.675
mem,motor,MSC01,MSC07,0.6555555555555557
mixed,motor,MSC01,MSC10,0.48500000000000004
mixed,mem,MSC01,MSC10,0.51
motor,mixed,MSC01,MSC10,0.5499999999999999
motor,mem,MSC01,MSC10,0.5349999999999999
mem,mixed,MSC01,MSC10,0.515
mem,motor,MSC01,MSC10,0.58
mixed,motor,MSC02,MSC01,0.715
mixed,mem,MSC02,MSC01,0.6650000000000001
motor,mixed,MSC02,MSC01,0.54
motor,mem,MSC02,MSC01,0.52
mem,mixed,MSC02,MSC01,0.6749999999999999
mem,motor,MSC02,MSC01,0.6950000000000001
mixed,motor,MSC02,MSC03,0.585
mixed,mem,MSC02,MSC03,0.44375
motor,mixed,MSC02,MSC03,0.5800000000000001
motor,mem,MSC02,MSC03,0.5375
mem,mixed,MSC02,MSC03,0.525
mem,motor,MSC02,MSC03,0.595
mixed,motor,MSC02,MSC04,0.705
mixed,mem,MSC02,MSC04,0.675
motor,mixed,MSC02,MSC04,0.575
motor,mem,MSC02,MSC04,0.65
mem,mixed,MSC02,MSC04,0.71
mem,motor,MSC02,MSC04,0.595
mixed,motor,MSC02,MSC05,0.6900000000000001
mixed,mem,MSC02,MSC05,0.7599999999999999
motor,mixed,MSC02,MSC05,0.66
motor,mem,MSC02,MSC05,0.75
mem,mixed,MSC02,MSC05,0.6900000000000001
mem,motor,MSC02,MSC05,0.665
mixed,motor,MSC02,MSC06,0.7333333333333333
mixed,mem,MSC02,MSC06,0.7799999999999999
motor,mixed,MSC02,MSC06,0.655
motor,mem,MSC02,MSC06,0.6199999999999999
mem,mixed,MSC02,MSC06,0.6900000000000002
mem,motor,MSC02,MSC06,0.5944444444444444
mixed,motor,MSC02,MSC07,0.5055555555555555
mixed,mem,MSC02,MSC07,0.48
motor,mixed,MSC02,MSC07,0.565
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.44000000000000006
mem,motor,MSC02,MSC07,0.4333333333333333
mixed,motor,MSC02,MSC10,0.565
mixed,mem,MSC02,MSC10,0.515
motor,mixed,MSC02,MSC10,0.6250000000000001
motor,mem,MSC02,MSC10,0.5850000000000001
mem,mixed,MSC02,MSC10,0.505
