train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.565
mixed,mem,MSC01,MSC02,0.605
motor,mixed,MSC01,MSC02,0.735
motor,mem,MSC01,MSC02,0.8249999999999998
mem,mixed,MSC01,MSC02,0.65
mem,motor,MSC01,MSC02,0.4600000000000001
mixed,motor,MSC01,MSC03,0.64
mixed,mem,MSC01,MSC03,0.48125
motor,mixed,MSC01,MSC03,0.74
motor,mem,MSC01,MSC03,0.6625
mem,mixed,MSC01,MSC03,0.725
mem,motor,MSC01,MSC03,0.805
mixed,motor,MSC01,MSC04,0.6300000000000001
mixed,mem,MSC01,MSC04,0.6700000000000002
motor,mixed,MSC01,MSC04,0.52
motor,mem,MSC01,MSC04,0.59
mem,mixed,MSC01,MSC04,0.82
mem,motor,MSC01,MSC04,0.685
mixed,motor,MSC01,MSC05,0.395
mixed,mem,MSC01,MSC05,0.425
motor,mixed,MSC01,MSC05,0.66
motor,mem,MSC01,MSC05,0.68
mem,mixed,MSC01,MSC05,0.33499999999999996
mem,motor,MSC01,MSC05,0.34
mixed,motor,MSC01,MSC06,0.5555555555555556
mixed,mem,MSC01,MSC06,0.6199999999999999
motor,mixed,MSC01,MSC06,0.51
motor,mem,MSC01,MSC06,0.495
mem,mixed,MSC01,MSC06,0.5900000000000001
mem,motor,MSC01,MSC06,0.6222222222222223
mixed,motor,MSC01,MSC07,0.7000000000000001
mixed,mem,MSC01,MSC07,0.7150000000000001
motor,mixed,MSC01,MSC07,0.68
motor,mem,MSC01,MSC07,0.505
mem,mixed,MSC01,MSC07,0.85
mem,motor,MSC01,MSC07,0.7111111111111111
mixed,motor,MSC01,MSC10,0.5349999999999999
mixed,mem,MSC01,MSC10,0.49000000000000005
motor,mixed,MSC01,MSC10,0.5849999999999999
motor,mem,MSC01,MSC10,0.6149999999999999
mem,mixed,MSC01,MSC10,0.76
mem,motor,MSC01,MSC10,0.74
mixed,motor,MSC02,MSC01,0.6599999999999999
mixed,mem,MSC02,MSC01,0.585
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.6649999999999998
mem,motor,MSC02,MSC01,0.775
mixed,motor,MSC02,MSC03,0.48999999999999994
mixed,mem,MSC02,MSC03,0.58125
motor,mixed,MSC02,MSC03,0.585
motor,mem,MSC02,MSC03,0.53125
mem,mixed,MSC02,MSC03,0.525
mem,motor,MSC02,MSC03,0.525
mixed,motor,MSC02,MSC04,0.62
mixed,mem,MSC02,MSC04,0.5599999999999999
motor,mixed,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.8300000000000001
mem,motor,MSC02,MSC04,0.8249999999999998
mixed,motor,MSC02,MSC05,0.75
mixed,mem,MSC02,MSC05,0.53
motor,mixed,MSC02,MSC05,0.5
motor,mem,MSC02,MSC05,0.505
