,acc,train,test,train_task,test_task
0,0.95,MSC04,MSC05,mixed,mixed
1,0.95,MSC04,MSC05,mixed,mixed
2,0.95,MSC04,MSC05,mixed,mixed
3,0.95,MSC04,MSC05,mixed,mixed
4,0.95,MSC04,MSC05,mixed,mixed
5,0.95,MSC04,MSC05,mixed,mixed
6,0.8,MSC04,MSC05,mixed,mixed
7,0.95,MSC04,MSC05,mixed,mixed
8,1.0,MSC04,MSC05,mixed,mixed
9,0.95,MSC04,MSC05,mixed,mixed
