,acc,train,test,train_task,test_task
0,0.9375,MSC06,MSC03,mem,mem
1,1.0,MSC06,MSC03,mem,mem
2,0.875,MSC06,MSC03,mem,mem
3,1.0,MSC06,MSC03,mem,mem
4,0.875,MSC06,MSC03,mem,mem
5,1.0,MSC06,MSC03,mem,mem
6,0.8125,MSC06,MSC03,mem,mem
7,0.75,MSC06,MSC03,mem,mem
8,1.0,MSC06,MSC03,mem,mem
9,0.875,MSC06,MSC03,mem,mem
