,acc,train,test,train_task,test_task
0,0.6,MSC02,MSC07,mem,mem
1,0.95,MSC02,MSC07,mem,mem
2,0.95,MSC02,MSC07,mem,mem
3,0.95,MSC02,MSC07,mem,mem
4,0.95,MSC02,MSC07,mem,mem
5,0.8,MSC02,MSC07,mem,mem
6,0.95,MSC02,MSC07,mem,mem
7,0.95,MSC02,MSC07,mem,mem
8,0.95,MSC02,MSC07,mem,mem
9,0.95,MSC02,MSC07,mem,mem
