,acc,train,test,train_task,test_task
0,0.5,MSC03,MSC01,motor,motor
1,0.75,MSC03,MSC01,motor,motor
2,0.75,MSC03,MSC01,motor,motor
3,0.6,MSC03,MSC01,motor,motor
4,0.8,MSC03,MSC01,motor,motor
5,0.75,MSC03,MSC01,motor,motor
6,0.75,MSC03,MSC01,motor,motor
7,0.65,MSC03,MSC01,motor,motor
8,0.65,MSC03,MSC01,motor,motor
9,0.85,MSC03,MSC01,motor,motor
