,,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,unassign,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,default,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,visual,fp,fp,fp,fp,fp,fp,fp,fp,fp,fp,fp,fp,fp,fp,fp,fp,fp,fp,fp,fp,fp,fp,fp,fp,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,dan,van,van,van,van,van,van,van,van,van,van,van,van,van,van,van,van,van,van,van,van,van,van,van,salience,salience,salience,salience,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,co,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm,sm-lat,sm-lat,sm-lat,sm-lat,sm-lat,sm-lat,sm-lat,sm-lat,auditory,auditory,auditory,auditory,auditory,auditory,auditory,auditory,auditory,auditory,auditory,auditory,auditory,auditory,auditory,auditory,auditory,auditory,auditory,auditory,auditory,auditory,auditory,auditory,pmn,pmn,pmn,pmn,pmn,pon,pon,pon,pon,pon,pon,pon
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332
unassign,0,0.0,-1.3912041532883157e-05,5.4633114327385446e-05,9.36727915232625e-05,-0.0002614337711573156,0.0003567608310214784,0.00015754024691204494,0.00033534308506733224,-0.00036086697572192524,-0.00015272355405931374,-0.00020273768586780928,-0.00025743058161969415,-0.00018500005644472362,0.00012498598844143296,-0.00018447772419425944,0.00038570416965175435,-0.00014887009015110623,-0.0005450704141010072,8.986117003421532e-05,0.000503123931515727,-3.716579007488241e-05,7.753193303018526e-05,-5.488272967728144e-05,0.0003998726093859651,0.00015520759024372584,0.000422061849241234,0.0002191364973986593,4.388389429243999e-05,-6.839126723650653e-05,0.00019427709883345013,-0.0003721742841659809,0.00010655027400670628,-3.5270471241173e-05,0.00016096518136270307,1.2839162654921862e-05,0.000343575986153604,-0.00027590771767317527,-8.459902100427575e-05,6.447550498915986e-06,-0.0001874002641987763,-0.00012289053034574127,-0.00018260854927105348,-0.0002773547289976039,-0.00047919207223699246,1.0374711330334241e-05,-0.0005226542803634545,6.478551152853342e-05,-8.090054395698269e-05,0.00018138778103232104,3.830795851149765e-06,6.5177496950826e-05,7.410236984661523e-06,1.779710183624635e-05,-0.0001358738903958487,0.00021119469921858662,-0.0002094229505309838,0.00014484187470417402,-0.00014665133361290158,0.0001298906371629643,-0.00010683958681716666,0.00022128558246942753,7.652743251286517e-05,8.021525710707294e-05,0.00024928369092077664,-0.00025231631059937515,-0.00013660527212635014,-0.00017183009743615258,-0.0001945232669316585,0.0002744411926755892,0.00033746385741876465,5.7413560266439146e-05,-0.00033481359763056124,-3.860907311573248e-05,8.2577182534864e-05,-0.00022119421607481212,-0.00012802814661198067,-0.00042772864759674944,-0.00015857803475998,7.066905050468789e-05,-0.0002619242921266494,-0.0001092657992093213,0.0003183747575302878,0.00016608016690503906,0.00019243827037801302,2.0505300990977016e-05,0.00015842871619480258,-0.0003321988878141594,-0.00010170337917804256,-0.00028790337760969595,2.8157363654610587e-05,0.00018562657652278233,2.240745918157667e-05,0.0003436503759257906,0.000190613321134948,-0.00012010644805889782,-0.0002103332423881372,-0.000366369579187812,-0.00023475779551553177,0.0003166664746167687,-0.0002526820294074361,-0.00019350748784571046,-0.00012870599915350734,-0.00019924000341951987,-0.0003326519442588253,-0.00015964824196425655,-6.645544542770487e-05,-0.00024108459566094412,0.00021634575828195383,0.00017775618991028164,0.0002902451543369055,-1.8223778775584586e-05,9.618538434862046e-05,-0.0003812565375484818,-0.00022400355219399045,0.0002696090668534928,2.9355326740736466e-05,0.0001549738943755124,0.00028584666474809584,3.353791248863032e-05,6.462156388709701e-05,0.00013990974791568023,6.664460753520286e-05,-0.000391770208147638,-0.000269905402535328,-7.024591786307004e-05,-0.0001453660125973473,-0.00025805321907361385,-8.523772249161204e-05,0.00012221011423074738,-2.210038156493367e-05,-0.0001049803630368452,-0.00020323745248265865,-8.946423932099825e-05,-9.538776618348444e-05,5.3146757063872545e-05,0.00027224189299817616,0.0001802443842803345,0.0003280219258823625,0.0003155993492764373,0.00015747688146388537,0.00010520585265821184,-6.276421398977335e-05,-1.2396095991727402e-05,-9.277882973102792e-05,0.00021015768650951982,-1.878119932779508e-05,-0.00012979111589002816,-3.8805223976167804e-05,9.015175907980666e-05,7.758035074019112e-05,9.472510211418856e-05,-0.0001364457015489722,-0.00014832788922693229,-0.0003772290596470001,-0.00013898566126504855,-6.383187578673849e-05,2.8342442451787902e-05,0.00019696497903438307,0.00011722648392980506,-0.00018497121879102883,-0.00010633589056331689,-5.0446463220997135e-05,-0.00022744247952281852,-0.00010315683084155337,9.248073024025688e-05,8.36745425079888e-05,4.31564992649197e-05,-2.8070637700744577e-05,0.00011563060663602976,-0.00011428468177152895,-0.00017333479124058318,-0.00011481417476794094,-0.0001953777154870119,-0.00026126338360884995,6.121034347984945e-05,0.0003163290317675276,0.0004120034456650657,-3.634795865346197e-05,0.00014359948779650057,0.00019219811165452477,0.0003566785237910867,0.00031603434537193757,0.0004334274312934794,0.0003460669825896521,1.8977105425889347e-05,2.2048648913799546e-05,0.0001358838616637804,0.00031478867896965603,-5.80919328110115e-05,0.0003582816937307095,0.00032851662114383943,0.00042989997696581453,-5.813309870863429e-05,-8.550508224899863e-05,-9.483465846671737e-05,0.00027134735532528413,-4.732568128571868e-05,0.0002940809929463967,0.00018186595563177247,0.00011800484775787503,9.476760626688428e-05,0.00022808394449029472,0.00029002227225173377,0.0005050059308292131,-0.0001067596938480823,0.0002741896215697034,0.0003402805025070392,0.0003615963791204155,0.0004993801243297827,0.0005427361851182306,0.00012049244006445764,-1.8229370718619673e-05,0.00019273682622733998,0.0005139677570319776,-0.0003258105169386795,-0.00015501470740292487,0.00023825671603029468,8.693782109862304e-05,0.00047268762366387007,0.00046988657837985495,0.00017515723830725615,0.0004993816453795971,0.0003682598293547,-9.976965016193e-05,0.00027274361619599347,0.0003658888990436972,0.00038182920071209384,0.0002905272627139837,0.00018923441770284273,0.00014033395752251538,3.717593350263272e-06,0.00010310579184149008,-0.00011492915506428244,2.931590517696551e-06,0.00036376278363745257,-0.0001242097029651765,-0.00032675596277185434,-0.00018868764686493327,0.00018988426241003007,0.00022920463996666928,0.00033611369953390343,0.00014375118253183978,0.0001688331270932383,0.000513092037140689,0.0002878548292300282,0.00023330670556338213,0.0004893428890376938,0.00032670898572998217,0.00017467508214749874,-6.644293420758855e-05,-0.0001821662776999157,5.041629721937829e-06,-0.0004295975018953924,-0.00011033553667191976,-0.0002236176906769926,-0.00018549773358460958,-0.00010746157742416685,-6.276005487507999e-05,-0.00019679478479828257,-0.00015970367825070085,-0.00042581671833537467,-0.00021098786861769876,-0.00020834403345849396,-2.17656202040562e-05,0.0002495368675559353,4.279182248752451e-06,-0.0002700583974548232,-0.00012071613715368901,-6.635634564645142e-05,-0.0003274856819291032,-0.0001407085343889584,-0.00024949429977289575,-0.0001075794373868022,-0.00022976891359466868,-0.00010334841415283286,-0.00027616957808877085,-0.00017347872349326597,-7.533393133598565e-05,-0.0003372790751641338,-0.00036810944374207594,1.6986128239570023e-06,-8.036662539447333e-05,0.00018407212402468242,-0.00018698670085277318,-3.7683768864952945e-05,-0.00012021627595225863,7.036595170640584e-05,0.0003486757746186599,0.00010627414707047177,-0.0003056757014209049,0.00012624535280850508,-0.00014428331341933862,0.00022509951573578346,-0.00022130484507481158,0.000252121959243246,-0.00021448920222329846,6.853967477713762e-05,0.00022015442405224993,-0.000266615835198852,0.0001445963410890356,0.00031652749320398713,0.0003311119868393633,-0.0001636844045874034,0.0003592834811111029,0.00027143782138643394,0.00028733987450591967,0.0001304839521453477,0.0005674514464011337,0.00016944928310503096,-0.00021523579902905268,0.00015825010760787175,0.00027361259022412463,-7.012918705780915e-05,0.0003216849259315964,0.0001876554432761633,0.00027785077744227994,-4.129785528262512e-05,4.2229695542684224e-05,0.0005386209627899956,0.00044165088164367357,-4.709555177587305e-07,7.455565158018891e-06,-0.00013094674390275312,-0.00012902615832373113,-2.9036786968176942e-05,0.00013292094437914717,0.00020341238943949577,4.2388918181393304e-05,0.00024385171330477596,0.0003172525740327773,0.00048002426192532183,0.0002481694066037782,0.0005299137932595077
unassign,1,-1.3912041532883157e-05,0.0,-0.0003134774458084708,0.0002208384195963467,-2.850878618745962e-05,-0.0003128069973505412,0.00019433150507088137,0.00013736555331644043,-5.749445022652364e-05,1.3216773939398187e-06,0.00013119034529779553,0.000226872430280549,3.329772034453505e-05,8.330441229912109e-05,0.0001507210249921226,-0.00033872098305488195,-0.0002159017470855865,-0.00011654754613530153,9.48243668693558e-05,-0.00029739339350477484,0.00013439276063264267,-0.00019630524433550517,-0.00017160884965674916,-0.00017949232812745528,6.332710712255498e-05,-1.8203345190692672e-05,-0.00019187925125348237,-0.00011043882543664258,-0.0002642220723264859,2.9545851098980642e-05,9.267539811713494e-05,-0.00020434969357611006,0.00018290556365788745,0.0004011162533574755,1.814667163240526e-05,6.989139472926055e-05,-0.00022444924193172391,4.040348074445016e-05,-0.0004451078796927644,-0.00014785609187616537,2.009086842959783e-06,-0.0002439644238430785,-0.00035186628413800956,-0.0004051703888049271,-0.0001868766709441979,-0.0003982423156558068,0.00012332561959026888,0.00030692588283367936,0.00040980355360357453,0.0003806696031412943,-4.320777688518066e-05,-0.00020765062675252925,0.00047350886649263907,0.0006205958136653494,1.2098636514768182e-05,0.0004580904345476207,0.00019664436050443213,-0.00028421473145543363,3.189259326182382e-05,0.0005156160053095618,0.0005937020657528994,0.0003906306278026406,0.0005649363046886091,0.0002736718621634931,0.0002934377978338468,0.0003735384402977261,0.0003345093435098724,3.953172644617485e-05,0.0002281096908846044,0.0002626751068955673,-0.0004013851483499891,-5.540369504498898e-05,-0.00019242117142706663,-0.0004903011475755155,-0.0004396151670151062,-0.00014436775041231915,0.00010427385672625456,0.0002998554570314561,9.666201732482703e-05,1.4135660678084052e-06,0.000478371857453092,0.0003828327749922479,0.0003792229253722454,0.0004040456363218178,0.00025805318817816706,-0.0006281409714136218,-0.00013050250302006563,8.499026630028241e-05,-0.00011594288660788571,-0.00020272305116243806,-0.000262051256225606,-0.0002433968356709128,-3.68657964484922e-05,-0.00011322948596212855,0.0003621943615668702,-0.00019771545879363045,-6.766018661785906e-05,-0.0004143701363345183,-5.819712661204633e-05,-0.000473216997393042,-0.0003486124779214511,1.416093964274065e-05,-0.00020548683525759335,-0.00024000292152852296,-7.91120284903873e-05,-0.00030874653773945,2.3218274222269766e-05,-0.00013320966317873593,-0.0002055938084010527,-0.0002101274474306852,-0.00016684926164548534,-0.000394397875021912,0.00013640639179043516,7.425355322208092e-05,0.00015145646218420815,5.947675664097425e-05,-6.601241520485026e-05,9.333706920450659e-05,-0.00046403184326178267,-0.00021710489434150027,-0.00022396497799980215,-0.0001231447757189871,-0.00011218086388069432,-0.00021593981951181042,5.4788770130131024e-05,6.369800261191906e-05,-0.0001278329542826944,-0.0002925824026098946,5.7654981913839646e-05,-0.0003557152919868207,-8.847136326793544e-05,-0.0002587607967309743,5.661295408509708e-05,-5.390632250623221e-05,0.00024407554852642492,-9.599456923739599e-06,-0.0005515136966441888,-0.00035521488074222824,-0.0003149894638545775,-0.0005048508376258785,-0.0004833967036462585,-0.0006054857405154483,-0.0006101082276853432,-0.00011373665106124723,-0.0005133266265348331,-0.000368299013128124,-0.0004191106164977025,-0.000338643528177045,-0.0004672083726285045,-0.0004489239992773175,-0.00038423736490752407,-0.00010229160932119386,-0.0001714609422824543,-0.00017087333834152877,0.00010185382230439137,-0.0003887783121812225,-0.0002072999327846326,-6.223677498834012e-05,-2.12448008010237e-05,-3.82052174874814e-05,6.733591841795777e-05,0.0003978783708230863,0.0004013176227558483,6.498965048025294e-05,-0.0001637207580664847,-0.0001277901881183092,-4.333730117011203e-05,-4.308653776700781e-05,2.210258644118466e-05,0.0004203889332168115,-5.105491700828368e-05,-0.0004889065034301817,-0.0004031619344596948,-0.00010522569278885872,-0.0003527782597582477,-0.0005014271013553606,-4.1480154352011006e-05,-0.00010134045820983413,-0.00016072522777752998,-0.0003243581416860822,-0.00018803017354261742,0.00012924163125018,-0.00033970510971175556,9.134366524600575e-05,-6.615235666738612e-05,-0.0005112030475246832,-3.3485157872259714e-05,0.0004377866762565152,0.0001188099184794741,3.5056678164291824e-05,0.0003206565201778282,0.00032748568773250194,5.133052768549082e-05,-0.00011300877872833637,-2.0035231345675404e-07,-6.150171955607676e-05,-0.00047423909922909656,-0.00046529572619697285,-0.00037566016857942537,-0.0005805687187690009,-5.3276212597148886e-05,-0.0001409457267471793,0.00018258712776065755,0.00021232116208316171,0.0002959307165170677,-0.0004851209985466004,-2.3986652346929866e-05,-0.00024864167355746124,-0.00021944685440869772,-0.00031679228986174744,0.0001950817312876715,-0.00014834253205915524,-0.00026128687449309323,9.210488560049029e-05,-0.00027007469331027093,-0.00015200147880113733,9.156444996305426e-05,7.486592850620445e-05,-0.00013107508762122094,-0.00018089388639866115,-6.974369024047594e-05,-0.00018618669533863833,-0.000394181420355179,-6.294138859183618e-05,-0.00019432336532499922,8.741702730650618e-05,-0.00010604723999755877,0.00028077357515527324,0.0003867640700776558,0.00020736913037400106,7.530944511910434e-05,-0.0005624387093201316,-0.0002858562838245192,-0.0005749113161624921,-4.193712416219871e-05,-0.0002946747638665172,-0.0004612571749050824,-0.00029710361765631813,-0.00018476386896286342,-9.54938375984949e-05,8.529816470391031e-05,0.00017263735007141696,-0.00024142804681929241,-8.88821771176743e-05,-8.96649164239463e-05,-0.0005040521900908818,-0.0005656999007990411,-0.00014844848362840124,-0.0002743746904748346,-0.0001327917725198624,0.00020174574925965088,0.0001425144639261196,0.0001967863743528016,0.00025450695265095833,0.00043330451487184765,0.00027137748360755857,0.0003246079287101491,8.933920245137663e-05,7.109303088296847e-05,-0.00011560968125952133,3.009687278949736e-05,3.789027390467172e-05,-1.5129966460401644e-05,6.348382471351996e-05,-3.642000050291503e-05,-0.0003013255414948118,-5.7483762808031474e-05,-0.00021915873810213204,0.00017342525747804125,5.899012451953498e-05,0.00011480962825117703,0.0001099308975892618,0.0003639536732604961,0.00011929091957807858,0.00010331657405678205,8.815045818986841e-05,-0.00017195404664118426,3.94696343742751e-05,0.00025061694954895845,-0.00016392411935250474,0.00012362548281749558,-0.00010794015654652452,-0.00013751234827029943,-0.00021314278359150642,-0.0002643286228777083,0.000317820328057069,-0.00022248425470646133,-9.809900633400909e-05,0.0003518967414783226,0.00019724114944381287,0.0002258586737430236,0.00015071891447268526,5.49889727434237e-05,-7.516051830752051e-05,0.0003422803988373441,0.00015620632670520465,0.0001704587060786969,-0.0002181324991156441,0.00020819921796013567,0.00015637296239217675,6.345437482825911e-05,-4.340691483112629e-05,0.0001694796288496783,0.000395448115171578,6.69401178769461e-06,-0.00024165417517107198,-0.00014763248402805448,-0.0002259786592637861,6.733458405178434e-05,-2.6268133271915154e-05,0.00013977423746570927,-0.00014410966152845475,-9.525254579784296e-05,0.00021255044927782972,-0.00017693942914623765,-2.7020740845882835e-05,0.00021443875402887122,-0.00016016910127052315,-3.254799521970511e-05,0.00011507992193607937,-0.00044902441901342364,-0.00014389091265177726,-4.861763881660377e-05,-0.0004384649416896469,-0.0003335110656869882,0.0003561716033420879,9.203161322852125e-05,0.00026203335501314513,0.00011905447966635103,0.0001506444305081257,7.541609006353978e-05,-0.00015150582080538966,8.000327519699277e-05
unassign,2,5.4633114327385446e-05,-0.0003134774458084708,0.0,-2.3732148732191262e-05,-8.203107396816693e-05,-0.00045773771164145003,0.00011364835239302846,1.5718235276519273e-05,-0.0001425635694276658,-0.0001484309941985434,0.0002732583907549757,0.00011185724239422563,0.00012220030727339162,7.987817618799374e-05,0.00016133359305628623,-0.00037780822855568874,-6.602799420411215e-05,-0.00012473598885283266,1.909109664464555e-05,7.023203668092926e-06,0.00017249357351042883,-0.00011840407167285754,0.00017908697824703084,5.5119527299510484e-05,6.961423315248472e-05,0.00010427406585432808,1.729880330342386e-05,-0.00019219738532122162,-0.0001911014529863088,1.6717619180821025e-05,7.335552150541824e-05,-1.0934580732531251e-05,0.0003179139831638731,0.0003220283432478475,-4.1810247412262736e-05,0.00018060545912096702,8.906218132184038e-05,0.00016410843624784267,-9.426634434899369e-05,-0.00012340036251055688,-7.806954171205602e-05,-0.00021882311080860612,-0.00046614841154620136,-0.00026147558753186333,-0.00023776791415954575,0.00013363405039981693,0.00030621628886757396,0.0004905535749351928,0.00013546197808491948,0.00019532878916184095,-9.494083108000432e-05,-5.282115371667639e-05,0.00039053593955477216,0.0004910561832947032,-0.00014355602289082103,0.0005373017743194817,0.00038613135807876993,-0.0004177670726865706,4.309457794887755e-05,0.0005463870423838385,0.00033731703304545164,0.0004211287583922842,0.0005562734908425728,0.00041175125319535674,0.0003295141049451652,6.547884481923751e-05,0.00015854708507415785,0.00033850176150200116,0.00017020060127163417,0.00047688231421195944,-0.00018891261129258473,0.0003176043134973847,0.00019635356327472617,-0.0005073467304409941,-0.00012632649416334914,0.00029322849773865626,0.0003586609659382642,0.0004555926674449703,0.00020084252106504087,0.0004509676575271964,0.0004737536016173574,0.0004777454435694784,0.0005098664005725412,0.000288567066152288,0.0003916108658421799,-0.00027893454759470715,0.0004525788230108337,0.0001941058178310472,-9.319402606313162e-05,-0.0001018485586811534,-0.000338685818316585,0.00024399460947177048,-8.348096821862052e-05,4.1990909066631965e-05,0.0005904205901159014,-0.0003396720512935042,-0.0001983269124452368,-0.00013495580069694296,-2.3792189262094842e-05,-0.0005387418205637581,-0.0004706559476793863,-0.00012853075759092792,-0.0001577043877419893,-0.0003361158447410084,5.839485140149953e-05,-0.00036834312842303206,-9.266178459254748e-05,0.00011652386737237043,-0.00030558300755963234,2.3410503079288437e-05,-0.000139043165964674,-0.0005812814514855406,0.00014249828358564706,-0.00026457165819034734,-4.300391921819992e-05,-0.0001056427554982771,-0.0002777290189944478,-0.00048051528136236515,-0.0003322276253541722,1.753662875632589e-05,-9.751977508857957e-05,-0.000439067839588688,-0.00016596276127176697,-0.00022890396705485248,-0.0003314966628503143,-4.3262116208703874e-05,0.0001577105389065209,-0.0003289106169362921,-0.00014426849077141485,-0.00040361542140060936,-0.00017725360146700055,-0.0001144205371691278,-0.000191245786386564,-0.00029986106722191505,0.00024154463324657963,-0.00019602516655081403,-0.0003824535391660637,-9.26071961103428e-05,-0.0002497383435590855,-0.0003390871500887975,-0.0001364510351176052,-0.00015051890616906582,-0.0002698633116189623,0.00019987790092445686,-0.0004029371439344911,2.2964955798999052e-05,-0.0002236001325004263,0.00012277528840308808,-0.0003014084295490011,1.5501590539562942e-05,-0.0002894172944191646,-1.0938762170031614e-05,-0.00010305808741657935,-5.280468388844698e-05,0.0001776363997893684,-0.000408880651798538,-0.00015815045092538055,-2.1677890400555427e-05,-0.00011356099405207419,-0.0001435923052616308,-6.710116444158057e-05,0.00041720853835525254,0.0005276650296721555,-0.00019604909497018336,-0.00035371087857339587,-0.0003161203812378286,0.00011745825025493186,-0.00011744108874959311,-0.0002552573155612391,1.7497128279184918e-05,0.00029365703657981753,-0.00034293686974097435,-0.00030174922380699494,-3.0940428277453136e-06,-0.00024955764880560085,-0.00017125714966235065,-9.95740049526389e-05,-0.0001981222835868489,-0.00048002135670709986,-0.0002108699976667148,-7.593087676990214e-05,-0.00026747502618852117,-0.0003532158271740941,-9.602410823921879e-05,-0.00016499219604396682,-0.00028157510697824397,-0.0001762705168351451,9.724902513045626e-05,-9.213513026775435e-05,-6.8151637616938e-05,0.0001182817731559836,-0.00012358840666587846,-0.00013344603224708058,1.2931880676579287e-05,-1.2299881067215385e-05,-0.00015439169300355025,-0.00046221795165209443,-0.00036921907558540036,-0.00030434669115302526,-0.0004893953020832245,-2.3299789517536402e-05,-0.00016746257187578737,1.5017768124419834e-05,0.00017546097083380224,0.0002553416995716649,-0.0005170873172449226,-0.0001531135482780825,-0.00011526104664330365,-3.0207735204428056e-05,-0.000167776355731287,0.00043862937561606354,-7.99174674676991e-05,-0.00020397260959864654,0.00012914149454440788,-0.0002044900242501595,-0.00015594338124413752,-0.0001657089831850025,-2.504821749271071e-05,-0.000149199227188624,-0.0001888995120606803,-0.00020158452663481745,-0.00012602954896779749,-0.00021490923164941157,-8.408486778109564e-05,-0.00020749691027165888,0.0001231019678650955,-0.0001235313472629931,-9.615223432317359e-05,0.0001437583724938318,0.00031791515326827513,0.00046753382003909935,-0.00056777561183656,-0.00011232063228909568,-0.00047989197840435984,-0.00011734586792442456,-0.00022013024146939935,-0.000284821912860077,-0.0003725001810927242,-1.2640318133305224e-05,-7.512930669539001e-05,0.00017108071748653592,0.00016875190341335096,-0.00022542225092268744,-0.00018451681304451333,-8.022913549869657e-05,-0.00018358371072784216,-0.0003790029361577689,-0.00021160083432374458,0.00010287904206438723,0.0003567421071199319,0.00010474801480761414,0.00016077596788254897,0.00011316499404358509,0.00016847589030871945,0.0002981507133234313,0.00010035694310885108,0.0003052024682421173,0.00018835915108857912,0.00044291981629544937,0.00015533195091483408,-0.00013285656692352211,0.00011914596049967673,-1.436756046881059e-05,0.0001927132580265111,9.616184628759147e-05,-0.00021142436781565615,2.882688417660799e-06,-1.259354444350855e-05,0.00023805817092925345,8.249195985003965e-05,0.00022152770315173297,0.0001254672350835263,0.0002877389112704885,0.0002390031029878002,0.00016748463267114998,-0.00019531891111237686,-2.797846706152616e-05,0.00015667545889118517,0.00010759371703016002,-0.00021538705216972366,0.0001246177423001979,7.574175513120392e-06,-0.00017799699530634047,-0.00018152178575583328,-0.00015995475432816823,0.0003713356026123516,-0.00017797873970540115,-0.000184907060555519,0.00028835457571971766,0.00014236883862181045,0.000329926271101478,0.0004794200246955555,0.00015929318081767688,4.04065369173149e-05,0.00031393634102270867,0.00034928482844495207,9.549279143128935e-05,-0.0002507378857365776,0.00022634467142930594,2.3356786282404815e-05,1.588001640395528e-05,-3.9693224062927996e-05,7.51918014330257e-05,0.00031247184760511645,0.00017978182147294493,3.555636926275739e-05,-8.11384774812701e-05,-3.0229305396750188e-05,1.4471517773671263e-05,0.00012508390471075467,0.0001706891809787715,-0.0002262934756819042,-9.645288473669884e-05,0.00019088292183063287,-9.790564405042969e-05,-0.00017494838123715067,-1.6638445704908065e-05,-8.64647891963584e-05,0.00022945910975868386,1.3259750107679205e-05,-0.00038550114822688797,-0.00011266788773162775,-5.8089857468418236e-05,-0.0003601971624470628,-0.00019197916826953418,0.0005174638570960179,0.00023660816214331437,8.766307562445263e-05,0.0003808628289551357,0.00045153219841507586,0.00013927749320287677,-0.0001973433303101646,0.00022645471015670036
