,test_task,train_task,Mean,Std
0,mem,mixed,0.8581249999999999,0.08310653661759362
1,mem,motor,0.6275,0.11173949295443523
2,mixed,mem,0.8381250000000001,0.09199912654864878
3,mixed,motor,0.6625000000000001,0.13002746962524056
4,motor,mem,0.7450000000000001,0.131773615395062
5,motor,mixed,0.7437499999999999,0.07744813933022722
