train_task,test_task,sub,acc
glass,semantic,MSC01,0.72
glass,motor,MSC01,0.8300000000000001
glass,mem,MSC01,0.86
semantic,glass,MSC01,0.6500000000000001
semantic,motor,MSC01,0.9
semantic,mem,MSC01,0.6550000000000001
motor,glass,MSC01,0.7849999999999999
motor,semantic,MSC01,0.8049999999999999
motor,mem,MSC01,0.82
mem,glass,MSC01,0.9299999999999999
mem,semantic,MSC01,0.745
mem,motor,MSC01,0.89
glass,semantic,MSC02,0.6950000000000001
glass,motor,MSC02,0.6050000000000001
glass,mem,MSC02,0.645
semantic,glass,MSC02,0.665
semantic,motor,MSC02,0.5399999999999999
semantic,mem,MSC02,0.615
motor,glass,MSC02,0.64
motor,semantic,MSC02,0.5999999999999999
motor,mem,MSC02,0.5999999999999999
mem,glass,MSC02,0.7
mem,semantic,MSC02,0.64
mem,motor,MSC02,0.6200000000000001
glass,semantic,MSC03,0.52
glass,motor,MSC03,0.495
glass,mem,MSC03,0.43499999999999994
semantic,glass,MSC03,0.6900000000000001
semantic,motor,MSC03,0.6700000000000002
semantic,mem,MSC03,0.6950000000000001
motor,glass,MSC03,0.545
motor,semantic,MSC03,0.625
motor,mem,MSC03,0.665
mem,glass,MSC03,0.45
mem,semantic,MSC03,0.7849999999999998
mem,motor,MSC03,0.6100000000000001
glass,semantic,MSC04,0.7150000000000001
glass,motor,MSC04,0.8249999999999998
glass,mem,MSC04,0.6500000000000001
semantic,glass,MSC04,0.8049999999999999
semantic,motor,MSC04,0.67
semantic,mem,MSC04,0.5750000000000001
motor,glass,MSC04,0.9400000000000001
motor,semantic,MSC04,0.7999999999999999
motor,mem,MSC04,0.57
mem,glass,MSC04,0.825
mem,semantic,MSC04,0.78
mem,motor,MSC04,0.7849999999999999
glass,semantic,MSC05,0.9250000000000002
glass,motor,MSC05,0.9400000000000001
glass,mem,MSC05,0.9250000000000002
semantic,glass,MSC05,0.755
semantic,motor,MSC05,0.9000000000000001
semantic,mem,MSC05,0.93
motor,glass,MSC05,0.7250000000000001
motor,semantic,MSC05,0.95
motor,mem,MSC05,0.8299999999999998
mem,glass,MSC05,0.755
mem,semantic,MSC05,0.9549999999999998
mem,motor,MSC05,0.945
glass,semantic,MSC06,0.8722222222222223
glass,motor,MSC06,0.6944444444444445
glass,mem,MSC06,0.861111111111111
semantic,glass,MSC06,0.8666666666666668
semantic,motor,MSC06,0.7949999999999998
semantic,mem,MSC06,0.8300000000000001
motor,glass,MSC06,0.7666666666666666
motor,semantic,MSC06,0.7949999999999999
motor,mem,MSC06,0.72
mem,glass,MSC06,0.9277777777777778
mem,semantic,MSC06,0.79
mem,motor,MSC06,0.595
glass,semantic,MSC07,0.95
glass,motor,MSC07,0.75
glass,mem,MSC07,0.8400000000000001
semantic,glass,MSC07,0.9650000000000001
semantic,motor,MSC07,0.7899999999999999
semantic,mem,MSC07,0.8249999999999998
motor,glass,MSC07,0.6450000000000001
motor,semantic,MSC07,0.665
motor,mem,MSC07,0.565
mem,glass,MSC07,0.9349999999999999
mem,semantic,MSC07,0.86
mem,motor,MSC07,0.76
glass,semantic,MSC10,0.8549999999999999
glass,motor,MSC10,0.915
glass,mem,MSC10,0.97
semantic,glass,MSC10,0.7799999999999999
semantic,motor,MSC10,0.7050000000000001
semantic,mem,MSC10,0.85
motor,glass,MSC10,0.82
motor,semantic,MSC10,0.8049999999999999
motor,mem,MSC10,0.8850000000000001
mem,glass,MSC10,0.885
mem,semantic,MSC10,0.8800000000000001
mem,motor,MSC10,0.875
