,train_task,test_task,sub,acc,Features
50,glass,mem,MSC05,0.8499999999999999,70
51,semantic,glass,MSC05,0.865,70
52,semantic,motor,MSC05,0.78,70
53,semantic,mem,MSC05,0.8099999999999999,70
54,motor,glass,MSC05,0.8099999999999999,70
55,motor,semantic,MSC05,0.7,70
56,motor,mem,MSC05,0.885,70
57,mem,glass,MSC05,0.94,70
58,mem,semantic,MSC05,0.86,70
59,mem,motor,MSC05,0.905,70
60,glass,semantic,MSC06,0.7,70
61,glass,motor,MSC06,0.7277777777777779,70
62,glass,mem,MSC06,0.6333333333333333,70
63,semantic,glass,MSC06,0.6833333333333333,70
64,semantic,motor,MSC06,0.665,70
65,semantic,mem,MSC06,0.5950000000000001,70
66,motor,glass,MSC06,0.6777777777777777,70
67,motor,semantic,MSC06,0.7350000000000001,70
68,motor,mem,MSC06,0.665,70
69,mem,glass,MSC06,0.5944444444444444,70
70,mem,semantic,MSC06,0.6900000000000002,70
71,mem,motor,MSC06,0.86,70
72,glass,semantic,MSC07,0.865,70
73,glass,motor,MSC07,0.7050000000000001,70
74,glass,mem,MSC07,0.6950000000000001,70
75,semantic,glass,MSC07,0.8049999999999999,70
76,semantic,motor,MSC07,0.685,70
77,semantic,mem,MSC07,0.64,70
78,motor,glass,MSC07,0.5549999999999999,70
79,motor,semantic,MSC07,0.62,70
80,motor,mem,MSC07,0.5,70
81,mem,glass,MSC07,0.86,70
82,mem,semantic,MSC07,0.875,70
83,mem,motor,MSC07,0.8099999999999999,70
84,glass,semantic,MSC10,0.75,70
85,glass,motor,MSC10,0.805,70
86,glass,mem,MSC10,0.825,70
87,semantic,glass,MSC10,0.745,70
88,semantic,motor,MSC10,0.735,70
89,semantic,mem,MSC10,0.89,70
90,motor,glass,MSC10,0.63,70
91,motor,semantic,MSC10,0.61,70
92,motor,mem,MSC10,0.565,70
93,mem,glass,MSC10,0.7849999999999999,70
94,mem,semantic,MSC10,0.775,70
95,mem,motor,MSC10,0.765,70
0,glass,semantic,MSC01,0.985,80
1,glass,motor,MSC01,0.9000000000000001,80
2,glass,mem,MSC01,0.7849999999999999,80
3,semantic,glass,MSC01,0.85,80
4,semantic,motor,MSC01,0.6500000000000001,80
5,semantic,mem,MSC01,0.7799999999999999,80
6,motor,glass,MSC01,0.9350000000000002,80
7,motor,semantic,MSC01,0.8950000000000001,80
8,motor,mem,MSC01,0.7200000000000001,80
9,mem,glass,MSC01,0.93,80
10,mem,semantic,MSC01,0.995,80
11,mem,motor,MSC01,0.8299999999999998,80
12,glass,semantic,MSC02,0.875,80
13,glass,motor,MSC02,0.5499999999999999,80
14,glass,mem,MSC02,0.5599999999999999,80
15,semantic,glass,MSC02,0.72,80
16,semantic,motor,MSC02,0.5599999999999999,80
17,semantic,mem,MSC02,0.5599999999999999,80
18,motor,glass,MSC02,0.5999999999999999,80
19,motor,semantic,MSC02,0.6099999999999999,80
20,motor,mem,MSC02,0.5,80
21,mem,glass,MSC02,0.7150000000000001,80
22,mem,semantic,MSC02,0.8099999999999999,80
23,mem,motor,MSC02,0.51,80
24,glass,semantic,MSC03,0.68,80
25,glass,motor,MSC03,0.73,80
26,glass,mem,MSC03,0.5999999999999999,80
27,semantic,glass,MSC03,0.6950000000000001,80
28,semantic,motor,MSC03,0.62,80
29,semantic,mem,MSC03,0.6450000000000001,80
30,motor,glass,MSC03,0.5900000000000001,80
31,motor,semantic,MSC03,0.595,80
32,motor,mem,MSC03,0.6700000000000002,80
33,mem,glass,MSC03,0.545,80
34,mem,semantic,MSC03,0.645,80
35,mem,motor,MSC03,0.57,80
36,glass,semantic,MSC04,0.8750000000000002,80
37,glass,motor,MSC04,0.845,80
38,glass,mem,MSC04,0.6100000000000001,80
39,semantic,glass,MSC04,0.7350000000000001,80
40,semantic,motor,MSC04,0.6,80
41,semantic,mem,MSC04,0.6850000000000002,80
42,motor,glass,MSC04,0.6950000000000001,80
43,motor,semantic,MSC04,0.73,80
44,motor,mem,MSC04,0.51,80
45,mem,glass,MSC04,0.8549999999999999,80
46,mem,semantic,MSC04,0.945,80
47,mem,motor,MSC04,0.8299999999999998,80
48,glass,semantic,MSC05,0.86,80
49,glass,motor,MSC05,0.7749999999999999,80
50,glass,mem,MSC05,0.6600000000000001,80
51,semantic,glass,MSC05,0.89,80
52,semantic,motor,MSC05,0.74,80
53,semantic,mem,MSC05,0.8200000000000001,80
54,motor,glass,MSC05,0.8049999999999999,80
55,motor,semantic,MSC05,0.655,80
56,motor,mem,MSC05,0.7899999999999999,80
57,mem,glass,MSC05,0.8450000000000001,80
58,mem,semantic,MSC05,0.85,80
59,mem,motor,MSC05,0.8099999999999999,80
60,glass,semantic,MSC06,0.6833333333333332,80
61,glass,motor,MSC06,0.6722222222222222,80
62,glass,mem,MSC06,0.7,80
63,semantic,glass,MSC06,0.6166666666666668,80
64,semantic,motor,MSC06,0.7300000000000001,80
65,semantic,mem,MSC06,0.66,80
66,motor,glass,MSC06,0.588888888888889,80
67,motor,semantic,MSC06,0.79,80
68,motor,mem,MSC06,0.6450000000000001,80
69,mem,glass,MSC06,0.6111111111111112,80
70,mem,semantic,MSC06,0.7499999999999999,80
71,mem,motor,MSC06,0.655,80
72,glass,semantic,MSC07,0.825,80
73,glass,motor,MSC07,0.485,80
74,glass,mem,MSC07,0.5349999999999999,80
75,semantic,glass,MSC07,0.7849999999999999,80
76,semantic,motor,MSC07,0.5349999999999999,80
77,semantic,mem,MSC07,0.5549999999999999,80
78,motor,glass,MSC07,0.5499999999999999,80
79,motor,semantic,MSC07,0.5,80
80,motor,mem,MSC07,0.53,80
81,mem,glass,MSC07,0.635,80
82,mem,semantic,MSC07,0.63,80
83,mem,motor,MSC07,0.5850000000000001,80
84,glass,semantic,MSC10,0.89,80
85,glass,motor,MSC10,0.885,80
86,glass,mem,MSC10,0.765,80
87,semantic,glass,MSC10,0.8850000000000001,80
88,semantic,motor,MSC10,0.905,80
89,semantic,mem,MSC10,0.74,80
90,motor,glass,MSC10,0.805,80
91,motor,semantic,MSC10,0.835,80
92,motor,mem,MSC10,0.75,80
93,mem,glass,MSC10,0.8049999999999999,80
94,mem,semantic,MSC10,0.745,80
95,mem,motor,MSC10,0.89,80
0,glass,semantic,MSC01,0.77,90
1,glass,motor,MSC01,0.6950000000000001,90
2,glass,mem,MSC01,0.6950000000000001,90
3,semantic,glass,MSC01,0.755,90
4,semantic,motor,MSC01,0.8300000000000001,90
5,semantic,mem,MSC01,0.75,90
6,motor,glass,MSC01,0.7999999999999999,90
7,motor,semantic,MSC01,0.76,90
8,motor,mem,MSC01,0.7949999999999999,90
9,mem,glass,MSC01,0.7899999999999999,90
10,mem,semantic,MSC01,0.82,90
11,mem,motor,MSC01,0.92,90
12,glass,semantic,MSC02,0.8550000000000001,90
13,glass,motor,MSC02,0.655,90
14,glass,mem,MSC02,0.7350000000000001,90
15,semantic,glass,MSC02,0.765,90
16,semantic,motor,MSC02,0.595,90
17,semantic,mem,MSC02,0.53,90
18,motor,glass,MSC02,0.565,90
19,motor,semantic,MSC02,0.66,90
20,motor,mem,MSC02,0.5,90
21,mem,glass,MSC02,0.66,90
22,mem,semantic,MSC02,0.66,90
23,mem,motor,MSC02,0.525,90
24,glass,semantic,MSC03,0.8049999999999999,90
25,glass,motor,MSC03,0.92,90
26,glass,mem,MSC03,0.5999999999999999,90
27,semantic,glass,MSC03,0.745,90
28,semantic,motor,MSC03,0.7000000000000001,90
29,semantic,mem,MSC03,0.6799999999999999,90
30,motor,glass,MSC03,0.7200000000000001,90
31,motor,semantic,MSC03,0.74,90
32,motor,mem,MSC03,0.58,90
33,mem,glass,MSC03,0.605,90
34,mem,semantic,MSC03,0.82,90
35,mem,motor,MSC03,0.8099999999999999,90
36,glass,semantic,MSC04,1.0,90
37,glass,motor,MSC04,0.8799999999999999,90
38,glass,mem,MSC04,0.8099999999999999,90
39,semantic,glass,MSC04,0.8549999999999999,90
40,semantic,motor,MSC04,0.76,90
41,semantic,mem,MSC04,0.8400000000000001,90
42,motor,glass,MSC04,0.8300000000000001,90
43,motor,semantic,MSC04,0.96,90
44,motor,mem,MSC04,0.625,90
45,mem,glass,MSC04,0.8949999999999999,90
46,mem,semantic,MSC04,0.95,90
47,mem,motor,MSC04,0.705,90
48,glass,semantic,MSC05,0.8049999999999999,90
49,glass,motor,MSC05,0.76,90
50,glass,mem,MSC05,0.66,90
51,semantic,glass,MSC05,0.7050000000000001,90
52,semantic,motor,MSC05,0.755,90
53,semantic,mem,MSC05,0.865,90
54,motor,glass,MSC05,0.7050000000000001,90
55,motor,semantic,MSC05,0.78,90
56,motor,mem,MSC05,0.8099999999999999,90
57,mem,glass,MSC05,0.77,90
58,mem,semantic,MSC05,0.9549999999999998,90
59,mem,motor,MSC05,0.95,90
60,glass,semantic,MSC06,0.7611111111111108,90
61,glass,motor,MSC06,0.7944444444444446,90
62,glass,mem,MSC06,0.5944444444444444,90
63,semantic,glass,MSC06,0.7,90
64,semantic,motor,MSC06,0.8400000000000001,90
65,semantic,mem,MSC06,0.6799999999999999,90
66,motor,glass,MSC06,0.7777777777777778,90
67,motor,semantic,MSC06,0.89,90
68,motor,mem,MSC06,0.7150000000000001,90
69,mem,glass,MSC06,0.7055555555555556,90
70,mem,semantic,MSC06,0.845,90
71,mem,motor,MSC06,0.8550000000000001,90
72,glass,semantic,MSC07,0.8249999999999998,90
73,glass,motor,MSC07,0.465,90
74,glass,mem,MSC07,0.7,90
75,semantic,glass,MSC07,0.9249999999999998,90
76,semantic,motor,MSC07,0.575,90
77,semantic,mem,MSC07,0.7849999999999999,90
78,motor,glass,MSC07,0.5,90
79,motor,semantic,MSC07,0.5549999999999999,90
80,motor,mem,MSC07,0.5499999999999999,90
81,mem,glass,MSC07,0.8250000000000002,90
82,mem,semantic,MSC07,0.8550000000000001,90
83,mem,motor,MSC07,0.635,90
84,glass,semantic,MSC10,0.7849999999999999,90
85,glass,motor,MSC10,0.7150000000000001,90
86,glass,mem,MSC10,0.7250000000000001,90
87,semantic,glass,MSC10,0.7899999999999998,90
88,semantic,motor,MSC10,0.765,90
89,semantic,mem,MSC10,0.655,90
90,motor,glass,MSC10,0.6100000000000001,90
91,motor,semantic,MSC10,0.6500000000000001,90
92,motor,mem,MSC10,0.485,90
93,mem,glass,MSC10,0.75,90
94,mem,semantic,MSC10,0.7150000000000001,90
95,mem,motor,MSC10,0.78,90
0,glass,semantic,MSC01,0.9549999999999998,100
1,glass,motor,MSC01,0.8700000000000001,100
2,glass,mem,MSC01,0.8299999999999998,100
3,semantic,glass,MSC01,0.9000000000000001,100
4,semantic,motor,MSC01,0.74,100
5,semantic,mem,MSC01,0.8099999999999999,100
6,motor,glass,MSC01,0.8399999999999999,100
7,motor,semantic,MSC01,0.755,100
8,motor,mem,MSC01,0.7699999999999999,100
9,mem,glass,MSC01,0.8950000000000001,100
10,mem,semantic,MSC01,0.96,100
11,mem,motor,MSC01,0.86,100
12,glass,semantic,MSC02,0.685,100
13,glass,motor,MSC02,0.6950000000000001,100
14,glass,mem,MSC02,0.6250000000000001,100
15,semantic,glass,MSC02,0.6500000000000001,100
16,semantic,motor,MSC02,0.575,100
17,semantic,mem,MSC02,0.6900000000000002,100
18,motor,glass,MSC02,0.6049999999999999,100
19,motor,semantic,MSC02,0.545,100
20,motor,mem,MSC02,0.5849999999999999,100
21,mem,glass,MSC02,0.615,100
22,mem,semantic,MSC02,0.8350000000000002,100
23,mem,motor,MSC02,0.655,100
24,glass,semantic,MSC03,0.68,100
25,glass,motor,MSC03,0.92,100
26,glass,mem,MSC03,0.5999999999999999,100
27,semantic,glass,MSC03,0.8099999999999999,100
28,semantic,motor,MSC03,0.8950000000000001,100
29,semantic,mem,MSC03,0.7449999999999999,100
30,motor,glass,MSC03,0.745,100
31,motor,semantic,MSC03,0.6549999999999999,100
32,motor,mem,MSC03,0.68,100
33,mem,glass,MSC03,0.7449999999999999,100
34,mem,semantic,MSC03,0.7599999999999999,100
35,mem,motor,MSC03,0.89,100
36,glass,semantic,MSC04,0.8150000000000001,100
37,glass,motor,MSC04,0.845,100
38,glass,mem,MSC04,0.635,100
39,semantic,glass,MSC04,0.8,100
40,semantic,motor,MSC04,0.7050000000000001,100
41,semantic,mem,MSC04,0.68,100
42,motor,glass,MSC04,0.8949999999999999,100
43,motor,semantic,MSC04,0.845,100
44,motor,mem,MSC04,0.805,100
45,mem,glass,MSC04,0.7699999999999999,100
46,mem,semantic,MSC04,0.865,100
47,mem,motor,MSC04,0.8099999999999999,100
48,glass,semantic,MSC05,0.685,100
49,glass,motor,MSC05,0.7899999999999999,100
50,glass,mem,MSC05,0.8450000000000001,100
51,semantic,glass,MSC05,0.745,100
52,semantic,motor,MSC05,0.6549999999999999,100
53,semantic,mem,MSC05,0.78,100
54,motor,glass,MSC05,0.7450000000000001,100
55,motor,semantic,MSC05,0.7150000000000001,100
56,motor,mem,MSC05,0.8599999999999998,100
57,mem,glass,MSC05,0.7100000000000002,100
58,mem,semantic,MSC05,0.8499999999999999,100
59,mem,motor,MSC05,0.8800000000000001,100
60,glass,semantic,MSC06,0.85,100
61,glass,motor,MSC06,0.7166666666666668,100
62,glass,mem,MSC06,0.8444444444444446,100
63,semantic,glass,MSC06,0.7611111111111111,100
64,semantic,motor,MSC06,0.755,100
65,semantic,mem,MSC06,0.7799999999999999,100
66,motor,glass,MSC06,0.65,100
67,motor,semantic,MSC06,0.6950000000000001,100
68,motor,mem,MSC06,0.6900000000000001,100
69,mem,glass,MSC06,0.8055555555555556,100
70,mem,semantic,MSC06,0.8800000000000001,100
71,mem,motor,MSC06,0.74,100
72,glass,semantic,MSC07,0.96,100
73,glass,motor,MSC07,0.655,100
74,glass,mem,MSC07,0.635,100
75,semantic,glass,MSC07,0.8549999999999999,100
76,semantic,motor,MSC07,0.5499999999999999,100
77,semantic,mem,MSC07,0.5599999999999999,100
78,motor,glass,MSC07,0.5,100
79,motor,semantic,MSC07,0.5549999999999999,100
80,motor,mem,MSC07,0.5,100
81,mem,glass,MSC07,0.9,100
82,mem,semantic,MSC07,0.9350000000000002,100
83,mem,motor,MSC07,0.7899999999999999,100
84,glass,semantic,MSC10,0.755,100
85,glass,motor,MSC10,0.865,100
86,glass,mem,MSC10,0.72,100
87,semantic,glass,MSC10,0.7999999999999999,100
88,semantic,motor,MSC10,0.6500000000000001,100
89,semantic,mem,MSC10,0.755,100
90,motor,glass,MSC10,0.7000000000000001,100
91,motor,semantic,MSC10,0.575,100
92,motor,mem,MSC10,0.6300000000000001,100
93,mem,glass,MSC10,0.845,100
94,mem,semantic,MSC10,0.915,100
95,mem,motor,MSC10,0.8649999999999999,100
0,glass,semantic,MSC01,0.935,200
1,glass,motor,MSC01,0.8800000000000001,200
2,glass,mem,MSC01,0.8099999999999999,200
3,semantic,glass,MSC01,0.915,200
4,semantic,motor,MSC01,0.76,200
5,semantic,mem,MSC01,0.7499999999999999,200
6,motor,glass,MSC01,0.69,200
7,motor,semantic,MSC01,0.755,200
8,motor,mem,MSC01,0.635,200
9,mem,glass,MSC01,0.965,200
10,mem,semantic,MSC01,0.95,200
11,mem,motor,MSC01,0.9,200
12,glass,semantic,MSC02,0.8299999999999998,200
13,glass,motor,MSC02,0.6050000000000001,200
14,glass,mem,MSC02,0.6950000000000001,200
15,semantic,glass,MSC02,0.75,200
16,semantic,motor,MSC02,0.53,200
17,semantic,mem,MSC02,0.5349999999999999,200
18,motor,glass,MSC02,0.5849999999999999,200
19,motor,semantic,MSC02,0.51,200
20,motor,mem,MSC02,0.5,200
21,mem,glass,MSC02,0.8249999999999998,200
22,mem,semantic,MSC02,0.8499999999999999,200
23,mem,motor,MSC02,0.8600000000000001,200
24,glass,semantic,MSC03,0.67,200
25,glass,motor,MSC03,0.775,200
26,glass,mem,MSC03,0.655,200
27,semantic,glass,MSC03,0.615,200
28,semantic,motor,MSC03,0.525,200
29,semantic,mem,MSC03,0.645,200
30,motor,glass,MSC03,0.6400000000000001,200
31,motor,semantic,MSC03,0.6199999999999999,200
32,motor,mem,MSC03,0.705,200
33,mem,glass,MSC03,0.6050000000000001,200
34,mem,semantic,MSC03,0.7849999999999999,200
35,mem,motor,MSC03,0.8499999999999999,200
36,glass,semantic,MSC04,0.955,200
37,glass,motor,MSC04,0.74,200
38,glass,mem,MSC04,0.8399999999999999,200
39,semantic,glass,MSC04,0.76,200
40,semantic,motor,MSC04,0.595,200
41,semantic,mem,MSC04,0.665,200
42,motor,glass,MSC04,0.755,200
43,motor,semantic,MSC04,0.7000000000000001,200
44,motor,mem,MSC04,0.51,200
45,mem,glass,MSC04,0.75,200
46,mem,semantic,MSC04,0.8549999999999999,200
47,mem,motor,MSC04,0.6400000000000001,200
48,glass,semantic,MSC05,0.8649999999999999,200
49,glass,motor,MSC05,0.92,200
50,glass,mem,MSC05,0.7350000000000001,200
51,semantic,glass,MSC05,0.9,200
52,semantic,motor,MSC05,0.675,200
53,semantic,mem,MSC05,0.7150000000000001,200
54,motor,glass,MSC05,0.7200000000000001,200
55,motor,semantic,MSC05,0.5499999999999999,200
56,motor,mem,MSC05,0.5499999999999999,200
57,mem,glass,MSC05,0.945,200
58,mem,semantic,MSC05,0.91,200
59,mem,motor,MSC05,0.915,200
60,glass,semantic,MSC06,0.7888888888888889,200
61,glass,motor,MSC06,0.5888888888888889,200
62,glass,mem,MSC06,0.7166666666666667,200
63,semantic,glass,MSC06,0.9222222222222224,200
64,semantic,motor,MSC06,0.755,200
65,semantic,mem,MSC06,0.845,200
66,motor,glass,MSC06,0.5111111111111111,200
67,motor,semantic,MSC06,0.66,200
68,motor,mem,MSC06,0.7350000000000001,200
69,mem,glass,MSC06,0.7888888888888889,200
70,mem,semantic,MSC06,0.835,200
71,mem,motor,MSC06,0.705,200
72,glass,semantic,MSC07,0.98,200
73,glass,motor,MSC07,0.6000000000000001,200
74,glass,mem,MSC07,0.6500000000000001,200
75,semantic,glass,MSC07,0.8950000000000001,200
76,semantic,motor,MSC07,0.595,200
77,semantic,mem,MSC07,0.63,200
78,motor,glass,MSC07,0.5199999999999999,200
79,motor,semantic,MSC07,0.5,200
80,motor,mem,MSC07,0.505,200
81,mem,glass,MSC07,0.77,200
82,mem,semantic,MSC07,0.825,200
83,mem,motor,MSC07,0.6500000000000001,200
84,glass,semantic,MSC10,0.8400000000000001,200
85,glass,motor,MSC10,0.89,200
86,glass,mem,MSC10,0.835,200
87,semantic,glass,MSC10,0.7999999999999999,200
88,semantic,motor,MSC10,0.745,200
89,semantic,mem,MSC10,0.7849999999999999,200
90,motor,glass,MSC10,0.775,200
91,motor,semantic,MSC10,0.605,200
92,motor,mem,MSC10,0.7000000000000001,200
93,mem,glass,MSC10,0.75,200
94,mem,semantic,MSC10,0.67,200
95,mem,motor,MSC10,0.6050000000000001,200
0,glass,semantic,MSC01,0.915,300
1,glass,motor,MSC01,0.8700000000000001,300
2,glass,mem,MSC01,0.6500000000000001,300
3,semantic,glass,MSC01,0.82,300
4,semantic,motor,MSC01,0.66,300
5,semantic,mem,MSC01,0.5899999999999999,300
6,motor,glass,MSC01,0.725,300
7,motor,semantic,MSC01,0.845,300
8,motor,mem,MSC01,0.66,300
9,mem,glass,MSC01,0.82,300
10,mem,semantic,MSC01,0.985,300
11,mem,motor,MSC01,0.96,300
12,glass,semantic,MSC02,0.9050000000000002,300
13,glass,motor,MSC02,0.57,300
14,glass,mem,MSC02,0.605,300
15,semantic,glass,MSC02,0.75,300
16,semantic,motor,MSC02,0.5,300
17,semantic,mem,MSC02,0.51,300
18,motor,glass,MSC02,0.5499999999999999,300
19,motor,semantic,MSC02,0.5599999999999998,300
20,motor,mem,MSC02,0.5,300
21,mem,glass,MSC02,0.8299999999999998,300
22,mem,semantic,MSC02,0.755,300
23,mem,motor,MSC02,0.6800000000000002,300
24,glass,semantic,MSC03,0.8249999999999998,300
25,glass,motor,MSC03,0.89,300
26,glass,mem,MSC03,0.5549999999999999,300
27,semantic,glass,MSC03,0.7100000000000002,300
28,semantic,motor,MSC03,0.7100000000000001,300
29,semantic,mem,MSC03,0.665,300
30,motor,glass,MSC03,0.7849999999999999,300
31,motor,semantic,MSC03,0.6799999999999999,300
32,motor,mem,MSC03,0.5399999999999999,300
33,mem,glass,MSC03,0.6300000000000001,300
34,mem,semantic,MSC03,0.7749999999999999,300
35,mem,motor,MSC03,0.7799999999999999,300
36,glass,semantic,MSC04,0.905,300
37,glass,motor,MSC04,0.8149999999999998,300
38,glass,mem,MSC04,0.7749999999999999,300
39,semantic,glass,MSC04,0.85,300
40,semantic,motor,MSC04,0.675,300
41,semantic,mem,MSC04,0.5899999999999999,300
42,motor,glass,MSC04,0.7499999999999999,300
43,motor,semantic,MSC04,0.6399999999999999,300
44,motor,mem,MSC04,0.615,300
45,mem,glass,MSC04,0.86,300
46,mem,semantic,MSC04,0.8649999999999999,300
47,mem,motor,MSC04,0.8,300
48,glass,semantic,MSC05,0.885,300
49,glass,motor,MSC05,0.86,300
50,glass,mem,MSC05,0.9200000000000002,300
51,semantic,glass,MSC05,0.8649999999999999,300
52,semantic,motor,MSC05,0.835,300
53,semantic,mem,MSC05,0.86,300
54,motor,glass,MSC05,0.775,300
55,motor,semantic,MSC05,0.6700000000000002,300
56,motor,mem,MSC05,0.8400000000000001,300
57,mem,glass,MSC05,0.885,300
58,mem,semantic,MSC05,0.91,300
59,mem,motor,MSC05,0.95,300
60,glass,semantic,MSC06,0.8555555555555556,300
61,glass,motor,MSC06,0.7444444444444445,300
62,glass,mem,MSC06,0.85,300
63,semantic,glass,MSC06,0.7277777777777779,300
64,semantic,motor,MSC06,0.735,300
65,semantic,mem,MSC06,0.8099999999999999,300
66,motor,glass,MSC06,0.6777777777777778,300
67,motor,semantic,MSC06,0.76,300
68,motor,mem,MSC06,0.7599999999999999,300
69,mem,glass,MSC06,0.7944444444444444,300
70,mem,semantic,MSC06,0.8800000000000001,300
71,mem,motor,MSC06,0.745,300
72,glass,semantic,MSC07,0.95,300
73,glass,motor,MSC07,0.5449999999999999,300
74,glass,mem,MSC07,0.665,300
75,semantic,glass,MSC07,0.89,300
76,semantic,motor,MSC07,0.5449999999999999,300
77,semantic,mem,MSC07,0.59,300
78,motor,glass,MSC07,0.5499999999999999,300
79,motor,semantic,MSC07,0.5449999999999999,300
80,motor,mem,MSC07,0.5349999999999999,300
81,mem,glass,MSC07,0.8550000000000001,300
82,mem,semantic,MSC07,0.76,300
83,mem,motor,MSC07,0.78,300
84,glass,semantic,MSC10,0.935,300
85,glass,motor,MSC10,0.7999999999999999,300
86,glass,mem,MSC10,0.8549999999999999,300
87,semantic,glass,MSC10,0.8900000000000002,300
88,semantic,motor,MSC10,0.67,300
89,semantic,mem,MSC10,0.75,300
90,motor,glass,MSC10,0.605,300
91,motor,semantic,MSC10,0.6150000000000001,300
92,motor,mem,MSC10,0.85,300
93,mem,glass,MSC10,0.77,300
94,mem,semantic,MSC10,0.7649999999999999,300
95,mem,motor,MSC10,0.945,300
0,glass,semantic,MSC01,0.945,400
1,glass,motor,MSC01,0.8299999999999998,400
2,glass,mem,MSC01,0.74,400
3,semantic,glass,MSC01,0.8549999999999999,400
4,semantic,motor,MSC01,0.7799999999999999,400
5,semantic,mem,MSC01,0.7150000000000001,400
6,motor,glass,MSC01,0.8400000000000001,400
7,motor,semantic,MSC01,0.9399999999999998,400
8,motor,mem,MSC01,0.685,400
9,mem,glass,MSC01,0.8699999999999999,400
10,mem,semantic,MSC01,0.925,400
11,mem,motor,MSC01,0.8450000000000001,400
12,glass,semantic,MSC02,0.845,400
13,glass,motor,MSC02,0.595,400
14,glass,mem,MSC02,0.7749999999999999,400
15,semantic,glass,MSC02,0.7150000000000001,400
16,semantic,motor,MSC02,0.5,400
17,semantic,mem,MSC02,0.6050000000000002,400
18,motor,glass,MSC02,0.505,400
19,motor,semantic,MSC02,0.5,400
20,motor,mem,MSC02,0.5,400
21,mem,glass,MSC02,0.8549999999999999,400
22,mem,semantic,MSC02,0.8549999999999999,400
23,mem,motor,MSC02,0.66,400
24,glass,semantic,MSC03,0.7150000000000001,400
25,glass,motor,MSC03,0.8950000000000001,400
26,glass,mem,MSC03,0.585,400
27,semantic,glass,MSC03,0.6049999999999999,400
28,semantic,motor,MSC03,0.54,400
29,semantic,mem,MSC03,0.655,400
30,motor,glass,MSC03,0.76,400
31,motor,semantic,MSC03,0.5499999999999999,400
32,motor,mem,MSC03,0.545,400
33,mem,glass,MSC03,0.58,400
34,mem,semantic,MSC03,0.8049999999999999,400
35,mem,motor,MSC03,0.8049999999999999,400
36,glass,semantic,MSC04,0.92,400
37,glass,motor,MSC04,0.75,400
38,glass,mem,MSC04,0.8499999999999999,400
39,semantic,glass,MSC04,0.8399999999999999,400
40,semantic,motor,MSC04,0.5599999999999998,400
41,semantic,mem,MSC04,0.7699999999999999,400
42,motor,glass,MSC04,0.9200000000000002,400
43,motor,semantic,MSC04,0.615,400
44,motor,mem,MSC04,0.7350000000000001,400
45,mem,glass,MSC04,0.99,400
46,mem,semantic,MSC04,0.935,400
47,mem,motor,MSC04,0.725,400
48,glass,semantic,MSC05,0.885,400
49,glass,motor,MSC05,0.7899999999999999,400
50,glass,mem,MSC05,0.8399999999999999,400
51,semantic,glass,MSC05,0.7899999999999999,400
52,semantic,motor,MSC05,0.575,400
53,semantic,mem,MSC05,0.78,400
54,motor,glass,MSC05,0.66,400
55,motor,semantic,MSC05,0.6050000000000001,400
56,motor,mem,MSC05,0.66,400
57,mem,glass,MSC05,0.845,400
58,mem,semantic,MSC05,0.9149999999999998,400
59,mem,motor,MSC05,0.975,400
60,glass,semantic,MSC06,0.7666666666666666,400
61,glass,motor,MSC06,0.6833333333333333,400
62,glass,mem,MSC06,0.8166666666666668,400
63,semantic,glass,MSC06,0.7000000000000001,400
64,semantic,motor,MSC06,0.69,400
65,semantic,mem,MSC06,0.725,400
66,motor,glass,MSC06,0.5277777777777777,400
67,motor,semantic,MSC06,0.6950000000000001,400
68,motor,mem,MSC06,0.805,400
69,mem,glass,MSC06,0.7333333333333334,400
70,mem,semantic,MSC06,0.8599999999999998,400
71,mem,motor,MSC06,0.9549999999999998,400
72,glass,semantic,MSC07,0.99,400
73,glass,motor,MSC07,0.615,400
74,glass,mem,MSC07,0.65,400
75,semantic,glass,MSC07,0.945,400
76,semantic,motor,MSC07,0.5399999999999999,400
77,semantic,mem,MSC07,0.6,400
78,motor,glass,MSC07,0.5499999999999999,400
79,motor,semantic,MSC07,0.5549999999999999,400
80,motor,mem,MSC07,0.5,400
81,mem,glass,MSC07,0.955,400
82,mem,semantic,MSC07,0.94,400
83,mem,motor,MSC07,0.745,400
84,glass,semantic,MSC10,0.775,400
85,glass,motor,MSC10,0.9,400
86,glass,mem,MSC10,0.8549999999999999,400
87,semantic,glass,MSC10,0.8349999999999997,400
88,semantic,motor,MSC10,0.7100000000000002,400
89,semantic,mem,MSC10,0.8099999999999998,400
90,motor,glass,MSC10,0.6,400
91,motor,semantic,MSC10,0.5799999999999998,400
92,motor,mem,MSC10,0.7,400
93,mem,glass,MSC10,0.8950000000000001,400
94,mem,semantic,MSC10,0.8549999999999999,400
95,mem,motor,MSC10,0.99,400
0,glass,semantic,MSC01,0.945,500
1,glass,motor,MSC01,0.85,500
2,glass,mem,MSC01,0.6950000000000001,500
3,semantic,glass,MSC01,0.7350000000000001,500
4,semantic,motor,MSC01,0.625,500
5,semantic,mem,MSC01,0.6300000000000001,500
6,motor,glass,MSC01,0.7699999999999999,500
7,motor,semantic,MSC01,0.945,500
8,motor,mem,MSC01,0.6550000000000001,500
9,mem,glass,MSC01,0.9000000000000001,500
10,mem,semantic,MSC01,0.94,500
11,mem,motor,MSC01,0.985,500
12,glass,semantic,MSC02,0.7999999999999999,500
