train_task,test_task,sub,acc
glass,semantic,MSC01,0.95
glass,motor,MSC01,0.9400000000000001
glass,mem,MSC01,0.74
semantic,glass,MSC01,0.8700000000000001
semantic,motor,MSC01,0.7999999999999999
semantic,mem,MSC01,0.6600000000000001
motor,glass,MSC01,0.8099999999999999
motor,semantic,MSC01,0.945
motor,mem,MSC01,0.6500000000000001
mem,glass,MSC01,0.95
mem,semantic,MSC01,1.0
mem,motor,MSC01,1.0
glass,semantic,MSC02,0.8950000000000001
glass,motor,MSC02,0.5599999999999999
glass,mem,MSC02,0.585
semantic,glass,MSC02,0.6399999999999999
semantic,motor,MSC02,0.505
semantic,mem,MSC02,0.5
motor,glass,MSC02,0.52
motor,semantic,MSC02,0.5
motor,mem,MSC02,0.5
mem,glass,MSC02,0.7899999999999998
mem,semantic,MSC02,0.825
mem,motor,MSC02,0.61
glass,semantic,MSC03,0.74
glass,motor,MSC03,0.845
glass,mem,MSC03,0.5499999999999999
semantic,glass,MSC03,0.7000000000000001
semantic,motor,MSC03,0.6900000000000002
semantic,mem,MSC03,0.5850000000000001
motor,glass,MSC03,0.725
motor,semantic,MSC03,0.565
motor,mem,MSC03,0.5449999999999999
mem,glass,MSC03,0.5849999999999999
mem,semantic,MSC03,0.7999999999999999
mem,motor,MSC03,0.8800000000000002
glass,semantic,MSC04,0.9850000000000001
glass,motor,MSC04,0.86
glass,mem,MSC04,0.8099999999999999
semantic,glass,MSC04,0.825
semantic,motor,MSC04,0.53
semantic,mem,MSC04,0.7050000000000001
motor,glass,MSC04,0.9249999999999998
motor,semantic,MSC04,0.6050000000000001
motor,mem,MSC04,0.6199999999999999
mem,glass,MSC04,0.9850000000000001
mem,semantic,MSC04,0.9550000000000001
mem,motor,MSC04,0.8949999999999999
glass,semantic,MSC05,0.9200000000000002
glass,motor,MSC05,0.8349999999999997
glass,mem,MSC05,0.9200000000000002
semantic,glass,MSC05,0.8399999999999999
semantic,motor,MSC05,0.7100000000000001
semantic,mem,MSC05,0.805
motor,glass,MSC05,0.72
motor,semantic,MSC05,0.7000000000000001
motor,mem,MSC05,0.825
mem,glass,MSC05,0.885
mem,semantic,MSC05,0.9000000000000001
mem,motor,MSC05,1.0
glass,semantic,MSC06,0.8333333333333333
glass,motor,MSC06,0.6833333333333333
glass,mem,MSC06,0.8555555555555556
semantic,glass,MSC06,0.7111111111111111
semantic,motor,MSC06,0.6049999999999999
semantic,mem,MSC06,0.7100000000000001
motor,glass,MSC06,0.5777777777777777
motor,semantic,MSC06,0.7100000000000001
motor,mem,MSC06,0.7050000000000001
mem,glass,MSC06,0.7777777777777777
mem,semantic,MSC06,0.905
mem,motor,MSC06,0.8950000000000001
glass,semantic,MSC07,1.0
glass,motor,MSC07,0.6250000000000001
glass,mem,MSC07,0.65
semantic,glass,MSC07,0.9200000000000002
semantic,motor,MSC07,0.5499999999999999
semantic,mem,MSC07,0.53
motor,glass,MSC07,0.5
motor,semantic,MSC07,0.5449999999999999
motor,mem,MSC07,0.5
mem,glass,MSC07,0.9550000000000001
mem,semantic,MSC07,0.925
mem,motor,MSC07,0.7699999999999999
glass,semantic,MSC10,0.9199999999999999
glass,motor,MSC10,0.875
glass,mem,MSC10,0.8649999999999999
semantic,glass,MSC10,0.8549999999999999
semantic,motor,MSC10,0.65
semantic,mem,MSC10,0.825
motor,glass,MSC10,0.67
motor,semantic,MSC10,0.5999999999999999
motor,mem,MSC10,0.5799999999999998
mem,glass,MSC10,0.8800000000000001
mem,semantic,MSC10,0.885
mem,motor,MSC10,0.9199999999999999
