train_task,test_task,sub,acc
glass,semantic,MSC01,0.93
glass,motor,MSC01,0.85
glass,mem,MSC01,0.9
semantic,glass,MSC01,0.86
semantic,motor,MSC01,0.8800000000000002
semantic,mem,MSC01,0.845
motor,glass,MSC01,0.8549999999999999
motor,semantic,MSC01,0.9949999999999999
motor,mem,MSC01,0.9399999999999998
mem,glass,MSC01,0.8049999999999999
mem,semantic,MSC01,0.9199999999999999
mem,motor,MSC01,0.9100000000000001
glass,semantic,MSC02,0.675
glass,motor,MSC02,0.5750000000000001
glass,mem,MSC02,0.52
semantic,glass,MSC02,0.655
semantic,motor,MSC02,0.625
semantic,mem,MSC02,0.4999999999999999
motor,glass,MSC02,0.5399999999999999
motor,semantic,MSC02,0.545
motor,mem,MSC02,0.505
mem,glass,MSC02,0.5399999999999999
mem,semantic,MSC02,0.6100000000000001
mem,motor,MSC02,0.6650000000000001
glass,semantic,MSC03,0.8099999999999999
glass,motor,MSC03,0.8299999999999998
glass,mem,MSC03,0.5549999999999999
semantic,glass,MSC03,0.8450000000000001
semantic,motor,MSC03,0.7949999999999999
semantic,mem,MSC03,0.6
motor,glass,MSC03,0.7050000000000001
motor,semantic,MSC03,0.61
motor,mem,MSC03,0.5499999999999999
mem,glass,MSC03,0.5249999999999999
mem,semantic,MSC03,0.625
mem,motor,MSC03,0.6000000000000001
glass,semantic,MSC04,0.7250000000000001
glass,motor,MSC04,0.7000000000000001
glass,mem,MSC04,0.5899999999999999
semantic,glass,MSC04,0.73
semantic,motor,MSC04,0.745
semantic,mem,MSC04,0.5599999999999999
motor,glass,MSC04,0.675
motor,semantic,MSC04,0.655
motor,mem,MSC04,0.6450000000000001
mem,glass,MSC04,0.7849999999999999
mem,semantic,MSC04,0.715
mem,motor,MSC04,0.78
glass,semantic,MSC05,0.825
glass,motor,MSC05,0.86
glass,mem,MSC05,0.8750000000000002
semantic,glass,MSC05,0.93
semantic,motor,MSC05,0.885
semantic,mem,MSC05,0.9949999999999999
motor,glass,MSC05,0.845
motor,semantic,MSC05,0.72
motor,mem,MSC05,0.8249999999999998
mem,glass,MSC05,0.925
mem,semantic,MSC05,0.8850000000000001
mem,motor,MSC05,0.9000000000000001
glass,semantic,MSC06,0.7222222222222222
glass,motor,MSC06,0.6444444444444444
glass,mem,MSC06,0.6944444444444443
semantic,glass,MSC06,0.611111111111111
semantic,motor,MSC06,0.715
semantic,mem,MSC06,0.615
motor,glass,MSC06,0.6277777777777779
motor,semantic,MSC06,0.705
motor,mem,MSC06,0.615
mem,glass,MSC06,0.7111111111111111
mem,semantic,MSC06,0.7150000000000001
mem,motor,MSC06,0.715
glass,semantic,MSC07,0.945
glass,motor,MSC07,0.865
glass,mem,MSC07,0.82
semantic,glass,MSC07,0.885
semantic,motor,MSC07,0.7150000000000001
semantic,mem,MSC07,0.825
motor,glass,MSC07,0.6800000000000002
motor,semantic,MSC07,0.655
motor,mem,MSC07,0.5999999999999999
mem,glass,MSC07,0.9
mem,semantic,MSC07,0.8550000000000001
mem,motor,MSC07,0.7699999999999999
glass,semantic,MSC10,0.7949999999999999
glass,motor,MSC10,0.8699999999999999
glass,mem,MSC10,0.9400000000000001
semantic,glass,MSC10,0.635
semantic,motor,MSC10,0.64
semantic,mem,MSC10,0.71
motor,glass,MSC10,0.5700000000000001
motor,semantic,MSC10,0.6100000000000001
motor,mem,MSC10,0.6150000000000001
mem,glass,MSC10,0.9800000000000001
mem,semantic,MSC10,0.77
mem,motor,MSC10,0.925
