train_task,test_task,sub,acc
glass,semantic,MSC01,0.95
glass,motor,MSC01,0.9000000000000001
glass,mem,MSC01,0.73
semantic,glass,MSC01,0.8950000000000001
semantic,motor,MSC01,0.7699999999999999
semantic,mem,MSC01,0.6600000000000001
motor,glass,MSC01,0.7200000000000001
motor,semantic,MSC01,0.8649999999999999
motor,mem,MSC01,0.635
mem,glass,MSC01,0.915
mem,semantic,MSC01,0.99
mem,motor,MSC01,0.9100000000000001
glass,semantic,MSC02,0.82
glass,motor,MSC02,0.5599999999999998
glass,mem,MSC02,0.5449999999999999
semantic,glass,MSC02,0.655
semantic,motor,MSC02,0.5
semantic,mem,MSC02,0.5149999999999999
motor,glass,MSC02,0.5
motor,semantic,MSC02,0.5149999999999999
motor,mem,MSC02,0.5
mem,glass,MSC02,0.76
mem,semantic,MSC02,0.825
mem,motor,MSC02,0.615
glass,semantic,MSC03,0.76
glass,motor,MSC03,0.875
glass,mem,MSC03,0.605
semantic,glass,MSC03,0.7200000000000001
semantic,motor,MSC03,0.77
semantic,mem,MSC03,0.6950000000000001
motor,glass,MSC03,0.66
motor,semantic,MSC03,0.5549999999999999
motor,mem,MSC03,0.5999999999999999
mem,glass,MSC03,0.5799999999999998
mem,semantic,MSC03,0.7999999999999999
mem,motor,MSC03,0.85
glass,semantic,MSC04,0.9550000000000001
glass,motor,MSC04,0.8999999999999998
glass,mem,MSC04,0.8049999999999999
semantic,glass,MSC04,0.86
semantic,motor,MSC04,0.59
semantic,mem,MSC04,0.66
motor,glass,MSC04,0.835
motor,semantic,MSC04,0.5599999999999998
motor,mem,MSC04,0.55
mem,glass,MSC04,0.975
mem,semantic,MSC04,0.95
mem,motor,MSC04,0.8999999999999998
glass,semantic,MSC05,0.9400000000000001
glass,motor,MSC05,0.8950000000000001
glass,mem,MSC05,0.975
semantic,glass,MSC05,0.8950000000000001
semantic,motor,MSC05,0.7949999999999999
semantic,mem,MSC05,0.9949999999999999
motor,glass,MSC05,0.77
motor,semantic,MSC05,0.6950000000000001
motor,mem,MSC05,0.865
mem,glass,MSC05,0.97
mem,semantic,MSC05,0.97
mem,motor,MSC05,1.0
glass,semantic,MSC06,0.8055555555555556
glass,motor,MSC06,0.6666666666666666
glass,mem,MSC06,0.8722222222222222
semantic,glass,MSC06,0.7722222222222221
semantic,motor,MSC06,0.6950000000000001
semantic,mem,MSC06,0.79
motor,glass,MSC06,0.5055555555555555
motor,semantic,MSC06,0.64
motor,mem,MSC06,0.75
mem,glass,MSC06,0.8388888888888888
mem,semantic,MSC06,0.835
mem,motor,MSC06,0.9399999999999998
glass,semantic,MSC07,1.0
glass,motor,MSC07,0.5599999999999999
glass,mem,MSC07,0.7799999999999999
semantic,glass,MSC07,0.925
semantic,motor,MSC07,0.5499999999999999
semantic,mem,MSC07,0.645
motor,glass,MSC07,0.5349999999999999
motor,semantic,MSC07,0.53
motor,mem,MSC07,0.505
mem,glass,MSC07,0.95
mem,semantic,MSC07,0.9200000000000002
mem,motor,MSC07,0.78
glass,semantic,MSC10,0.8850000000000001
glass,motor,MSC10,0.8850000000000001
glass,mem,MSC10,0.725
semantic,glass,MSC10,0.925
semantic,motor,MSC10,0.6950000000000001
semantic,mem,MSC10,0.7250000000000001
motor,glass,MSC10,0.6699999999999998
motor,semantic,MSC10,0.63
motor,mem,MSC10,0.6450000000000001
mem,glass,MSC10,0.845
mem,semantic,MSC10,0.8700000000000001
mem,motor,MSC10,0.9199999999999999
