train_task,test_task,sub,acc
glass,semantic,MSC01,0.945
glass,motor,MSC01,0.8299999999999998
glass,mem,MSC01,0.74
semantic,glass,MSC01,0.8549999999999999
semantic,motor,MSC01,0.7799999999999999
semantic,mem,MSC01,0.7150000000000001
motor,glass,MSC01,0.8400000000000001
motor,semantic,MSC01,0.9399999999999998
motor,mem,MSC01,0.685
mem,glass,MSC01,0.8699999999999999
mem,semantic,MSC01,0.925
mem,motor,MSC01,0.8450000000000001
glass,semantic,MSC02,0.845
glass,motor,MSC02,0.595
glass,mem,MSC02,0.7749999999999999
semantic,glass,MSC02,0.7150000000000001
semantic,motor,MSC02,0.5
semantic,mem,MSC02,0.6050000000000002
motor,glass,MSC02,0.505
motor,semantic,MSC02,0.5
motor,mem,MSC02,0.5
mem,glass,MSC02,0.8549999999999999
mem,semantic,MSC02,0.8549999999999999
mem,motor,MSC02,0.66
glass,semantic,MSC03,0.7150000000000001
glass,motor,MSC03,0.8950000000000001
glass,mem,MSC03,0.585
semantic,glass,MSC03,0.6049999999999999
semantic,motor,MSC03,0.54
semantic,mem,MSC03,0.655
motor,glass,MSC03,0.76
motor,semantic,MSC03,0.5499999999999999
motor,mem,MSC03,0.545
mem,glass,MSC03,0.58
mem,semantic,MSC03,0.8049999999999999
mem,motor,MSC03,0.8049999999999999
glass,semantic,MSC04,0.9199999999999999
glass,motor,MSC04,0.75
glass,mem,MSC04,0.8499999999999999
semantic,glass,MSC04,0.8399999999999999
semantic,motor,MSC04,0.5599999999999998
semantic,mem,MSC04,0.7699999999999999
motor,glass,MSC04,0.9200000000000002
motor,semantic,MSC04,0.615
motor,mem,MSC04,0.7350000000000001
mem,glass,MSC04,0.99
mem,semantic,MSC04,0.9349999999999999
mem,motor,MSC04,0.725
glass,semantic,MSC05,0.885
glass,motor,MSC05,0.7899999999999999
glass,mem,MSC05,0.8399999999999999
semantic,glass,MSC05,0.7899999999999999
semantic,motor,MSC05,0.575
semantic,mem,MSC05,0.78
motor,glass,MSC05,0.66
motor,semantic,MSC05,0.6050000000000001
motor,mem,MSC05,0.66
mem,glass,MSC05,0.845
mem,semantic,MSC05,0.9149999999999998
mem,motor,MSC05,0.975
glass,semantic,MSC06,0.7666666666666666
glass,motor,MSC06,0.6833333333333333
glass,mem,MSC06,0.8166666666666668
semantic,glass,MSC06,0.7000000000000001
semantic,motor,MSC06,0.69
semantic,mem,MSC06,0.725
motor,glass,MSC06,0.5277777777777777
motor,semantic,MSC06,0.6950000000000001
motor,mem,MSC06,0.805
mem,glass,MSC06,0.7333333333333334
mem,semantic,MSC06,0.8599999999999998
mem,motor,MSC06,0.9549999999999998
glass,semantic,MSC07,0.99
glass,motor,MSC07,0.615
glass,mem,MSC07,0.65
semantic,glass,MSC07,0.945
semantic,motor,MSC07,0.5399999999999999
semantic,mem,MSC07,0.6
motor,glass,MSC07,0.5499999999999999
motor,semantic,MSC07,0.5549999999999999
motor,mem,MSC07,0.5
mem,glass,MSC07,0.9550000000000001
mem,semantic,MSC07,0.9400000000000001
mem,motor,MSC07,0.745
glass,semantic,MSC10,0.775
glass,motor,MSC10,0.9
glass,mem,MSC10,0.8549999999999999
semantic,glass,MSC10,0.8349999999999997
semantic,motor,MSC10,0.7100000000000002
semantic,mem,MSC10,0.8099999999999998
motor,glass,MSC10,0.6
motor,semantic,MSC10,0.5799999999999998
motor,mem,MSC10,0.7
mem,glass,MSC10,0.8950000000000001
mem,semantic,MSC10,0.8549999999999999
mem,motor,MSC10,0.99
