train_task,test_task,sub,acc
glass,semantic,MSC01,0.95
glass,motor,MSC01,0.95
glass,mem,MSC01,0.7699999999999999
semantic,glass,MSC01,0.8499999999999999
semantic,motor,MSC01,0.7999999999999999
semantic,mem,MSC01,0.6850000000000002
motor,glass,MSC01,0.8
motor,semantic,MSC01,0.905
motor,mem,MSC01,0.6500000000000001
mem,glass,MSC01,0.905
mem,semantic,MSC01,0.9949999999999999
mem,motor,MSC01,1.0
glass,semantic,MSC02,0.8049999999999999
glass,motor,MSC02,0.6
glass,mem,MSC02,0.62
semantic,glass,MSC02,0.6500000000000001
semantic,motor,MSC02,0.5
semantic,mem,MSC02,0.545
motor,glass,MSC02,0.5
motor,semantic,MSC02,0.5
motor,mem,MSC02,0.5
mem,glass,MSC02,0.68
mem,semantic,MSC02,0.8800000000000001
mem,motor,MSC02,0.5999999999999999
glass,semantic,MSC03,0.73
glass,motor,MSC03,0.9349999999999999
glass,mem,MSC03,0.6
semantic,glass,MSC03,0.7050000000000001
semantic,motor,MSC03,0.685
semantic,mem,MSC03,0.6849999999999999
motor,glass,MSC03,0.675
motor,semantic,MSC03,0.53
motor,mem,MSC03,0.515
mem,glass,MSC03,0.545
mem,semantic,MSC03,0.76
mem,motor,MSC03,0.8549999999999999
glass,semantic,MSC04,0.9800000000000001
glass,motor,MSC04,0.9000000000000001
glass,mem,MSC04,0.875
semantic,glass,MSC04,0.8800000000000001
semantic,motor,MSC04,0.5449999999999999
semantic,mem,MSC04,0.7899999999999999
motor,glass,MSC04,0.9649999999999999
motor,semantic,MSC04,0.62
motor,mem,MSC04,0.7699999999999999
mem,glass,MSC04,1.0
mem,semantic,MSC04,0.95
mem,motor,MSC04,0.9149999999999998
glass,semantic,MSC05,0.89
glass,motor,MSC05,0.76
glass,mem,MSC05,0.86
semantic,glass,MSC05,0.8499999999999999
semantic,motor,MSC05,0.7100000000000002
semantic,mem,MSC05,0.8299999999999998
motor,glass,MSC05,0.67
motor,semantic,MSC05,0.605
motor,mem,MSC05,0.7050000000000001
mem,glass,MSC05,0.8999999999999998
mem,semantic,MSC05,0.9399999999999998
mem,motor,MSC05,0.96
glass,semantic,MSC06,0.8388888888888888
glass,motor,MSC06,0.7388888888888889
glass,mem,MSC06,0.9166666666666666
semantic,glass,MSC06,0.7055555555555556
semantic,motor,MSC06,0.68
semantic,mem,MSC06,0.85
motor,glass,MSC06,0.5499999999999999
motor,semantic,MSC06,0.7899999999999999
motor,mem,MSC06,0.745
mem,glass,MSC06,0.8222222222222222
mem,semantic,MSC06,0.8549999999999999
mem,motor,MSC06,0.93
glass,semantic,MSC07,0.985
glass,motor,MSC07,0.5499999999999999
glass,mem,MSC07,0.68
semantic,glass,MSC07,0.9099999999999999
semantic,motor,MSC07,0.5449999999999999
semantic,mem,MSC07,0.585
motor,glass,MSC07,0.505
motor,semantic,MSC07,0.5449999999999999
motor,mem,MSC07,0.505
mem,glass,MSC07,0.9099999999999999
mem,semantic,MSC07,0.9200000000000002
mem,motor,MSC07,0.825
glass,semantic,MSC10,0.86
glass,motor,MSC10,0.835
glass,mem,MSC10,0.78
semantic,glass,MSC10,0.93
semantic,motor,MSC10,0.6900000000000002
semantic,mem,MSC10,0.7949999999999999
motor,glass,MSC10,0.7
motor,semantic,MSC10,0.5999999999999999
motor,mem,MSC10,0.68
mem,glass,MSC10,0.7849999999999999
mem,semantic,MSC10,0.8549999999999999
mem,motor,MSC10,0.8700000000000001
