train_task,test_task,sub,acc
glass,semantic,MSC01,0.8049999999999999
glass,motor,MSC01,0.7749999999999999
glass,mem,MSC01,0.745
semantic,glass,MSC01,0.7749999999999999
semantic,motor,MSC01,0.68
semantic,mem,MSC01,0.6450000000000001
motor,glass,MSC01,0.67
motor,semantic,MSC01,0.645
motor,mem,MSC01,0.6199999999999999
mem,glass,MSC01,0.8600000000000001
mem,semantic,MSC01,0.7549999999999999
mem,motor,MSC01,0.675
glass,semantic,MSC02,0.8300000000000001
glass,motor,MSC02,0.655
glass,mem,MSC02,0.62
semantic,glass,MSC02,0.8299999999999998
semantic,motor,MSC02,0.715
semantic,mem,MSC02,0.7350000000000001
motor,glass,MSC02,0.6650000000000001
motor,semantic,MSC02,0.5900000000000001
motor,mem,MSC02,0.6050000000000001
mem,glass,MSC02,0.6400000000000001
mem,semantic,MSC02,0.7649999999999999
mem,motor,MSC02,0.6900000000000001
glass,semantic,MSC03,0.7000000000000001
glass,motor,MSC03,0.6600000000000001
glass,mem,MSC03,0.595
semantic,glass,MSC03,0.7699999999999999
semantic,motor,MSC03,0.76
semantic,mem,MSC03,0.8249999999999998
motor,glass,MSC03,0.7300000000000001
motor,semantic,MSC03,0.74
motor,mem,MSC03,0.735
mem,glass,MSC03,0.635
mem,semantic,MSC03,0.78
mem,motor,MSC03,0.7150000000000001
glass,semantic,MSC04,0.72
glass,motor,MSC04,0.7
glass,mem,MSC04,0.65
semantic,glass,MSC04,0.7899999999999999
semantic,motor,MSC04,0.605
semantic,mem,MSC04,0.65
motor,glass,MSC04,0.635
motor,semantic,MSC04,0.66
motor,mem,MSC04,0.5449999999999999
mem,glass,MSC04,0.58
mem,semantic,MSC04,0.6
mem,motor,MSC04,0.42499999999999993
glass,semantic,MSC05,0.925
glass,motor,MSC05,0.8300000000000001
glass,mem,MSC05,0.9049999999999999
semantic,glass,MSC05,0.845
semantic,motor,MSC05,0.7999999999999999
semantic,mem,MSC05,0.9400000000000001
motor,glass,MSC05,0.7300000000000001
motor,semantic,MSC05,0.9850000000000001
motor,mem,MSC05,0.8700000000000001
mem,glass,MSC05,0.8300000000000001
mem,semantic,MSC05,0.9400000000000001
mem,motor,MSC05,0.8600000000000001
glass,semantic,MSC06,0.9944444444444444
glass,motor,MSC06,0.6444444444444444
glass,mem,MSC06,0.9444444444444444
semantic,glass,MSC06,0.861111111111111
semantic,motor,MSC06,0.72
semantic,mem,MSC06,1.0
motor,glass,MSC06,0.6222222222222221
motor,semantic,MSC06,0.825
motor,mem,MSC06,0.6950000000000001
mem,glass,MSC06,0.8666666666666666
mem,semantic,MSC06,0.95
mem,motor,MSC06,0.685
glass,semantic,MSC07,0.8049999999999999
glass,motor,MSC07,0.51
glass,mem,MSC07,0.625
semantic,glass,MSC07,0.8950000000000001
semantic,motor,MSC07,0.7
semantic,mem,MSC07,0.6650000000000001
motor,glass,MSC07,0.5499999999999999
motor,semantic,MSC07,0.575
motor,mem,MSC07,0.575
mem,glass,MSC07,0.86
mem,semantic,MSC07,0.8400000000000001
mem,motor,MSC07,0.725
glass,semantic,MSC10,0.7050000000000001
glass,motor,MSC10,0.8649999999999999
glass,mem,MSC10,0.96
semantic,glass,MSC10,0.745
semantic,motor,MSC10,0.6749999999999999
semantic,mem,MSC10,0.825
motor,glass,MSC10,0.745
motor,semantic,MSC10,0.5599999999999998
motor,mem,MSC10,0.7250000000000001
mem,glass,MSC10,0.8950000000000001
mem,semantic,MSC10,0.74
mem,motor,MSC10,0.8300000000000001
