train_task,test_task,sub,acc
glass,semantic,MSC01,0.945
glass,motor,MSC01,0.9350000000000002
glass,mem,MSC01,0.755
semantic,glass,MSC01,0.8049999999999999
semantic,motor,MSC01,0.8149999999999998
semantic,mem,MSC01,0.635
motor,glass,MSC01,0.73
motor,semantic,MSC01,0.945
motor,mem,MSC01,0.64
mem,glass,MSC01,0.9000000000000001
mem,semantic,MSC01,0.9799999999999999
mem,motor,MSC01,0.95
glass,semantic,MSC02,0.89
glass,motor,MSC02,0.5399999999999999
glass,mem,MSC02,0.72
semantic,glass,MSC02,0.6650000000000001
semantic,motor,MSC02,0.51
semantic,mem,MSC02,0.5299999999999999
motor,glass,MSC02,0.5
motor,semantic,MSC02,0.5
motor,mem,MSC02,0.5
mem,glass,MSC02,0.845
mem,semantic,MSC02,0.8700000000000001
mem,motor,MSC02,0.7050000000000001
glass,semantic,MSC03,0.74
glass,motor,MSC03,0.8099999999999999
glass,mem,MSC03,0.5549999999999999
semantic,glass,MSC03,0.6199999999999999
semantic,motor,MSC03,0.72
semantic,mem,MSC03,0.73
motor,glass,MSC03,0.585
motor,semantic,MSC03,0.5799999999999998
motor,mem,MSC03,0.62
mem,glass,MSC03,0.5449999999999999
mem,semantic,MSC03,0.82
mem,motor,MSC03,0.905
glass,semantic,MSC04,0.885
glass,motor,MSC04,0.8599999999999998
glass,mem,MSC04,0.8299999999999998
semantic,glass,MSC04,0.775
semantic,motor,MSC04,0.6050000000000001
semantic,mem,MSC04,0.74
motor,glass,MSC04,0.7999999999999999
motor,semantic,MSC04,0.5499999999999999
motor,mem,MSC04,0.585
mem,glass,MSC04,0.9399999999999998
mem,semantic,MSC04,0.95
mem,motor,MSC04,0.86
glass,semantic,MSC05,0.8699999999999999
glass,motor,MSC05,0.8950000000000001
glass,mem,MSC05,0.9650000000000001
semantic,glass,MSC05,0.8299999999999998
semantic,motor,MSC05,0.685
semantic,mem,MSC05,0.8950000000000001
motor,glass,MSC05,0.7100000000000001
motor,semantic,MSC05,0.5849999999999999
motor,mem,MSC05,0.7000000000000001
mem,glass,MSC05,0.8399999999999999
mem,semantic,MSC05,0.9
mem,motor,MSC05,0.95
glass,semantic,MSC06,0.8277777777777777
glass,motor,MSC06,0.6222222222222222
glass,mem,MSC06,0.8666666666666667
semantic,glass,MSC06,0.7333333333333334
semantic,motor,MSC06,0.6599999999999999
semantic,mem,MSC06,0.8099999999999999
motor,glass,MSC06,0.5499999999999999
motor,semantic,MSC06,0.7000000000000001
motor,mem,MSC06,0.76
mem,glass,MSC06,0.8166666666666667
mem,semantic,MSC06,0.905
mem,motor,MSC06,0.885
glass,semantic,MSC07,0.9949999999999999
glass,motor,MSC07,0.5799999999999998
glass,mem,MSC07,0.655
semantic,glass,MSC07,0.95
semantic,motor,MSC07,0.5499999999999999
semantic,mem,MSC07,0.57
motor,glass,MSC07,0.5449999999999999
motor,semantic,MSC07,0.5499999999999999
motor,mem,MSC07,0.5
mem,glass,MSC07,0.9100000000000001
mem,semantic,MSC07,0.9200000000000002
mem,motor,MSC07,0.82
glass,semantic,MSC10,0.95
glass,motor,MSC10,0.905
glass,mem,MSC10,0.8049999999999999
semantic,glass,MSC10,0.8800000000000001
semantic,motor,MSC10,0.655
semantic,mem,MSC10,0.775
motor,glass,MSC10,0.5999999999999999
motor,semantic,MSC10,0.575
motor,mem,MSC10,0.635
mem,glass,MSC10,0.8600000000000001
mem,semantic,MSC10,0.8950000000000001
mem,motor,MSC10,0.9100000000000001
