train_task,test_task,sub,acc
glass,semantic,MSC01,0.915
glass,motor,MSC01,0.8700000000000001
glass,mem,MSC01,0.6500000000000001
semantic,glass,MSC01,0.82
semantic,motor,MSC01,0.66
semantic,mem,MSC01,0.5899999999999999
motor,glass,MSC01,0.725
motor,semantic,MSC01,0.845
motor,mem,MSC01,0.66
mem,glass,MSC01,0.82
mem,semantic,MSC01,0.985
mem,motor,MSC01,0.96
glass,semantic,MSC02,0.9050000000000002
glass,motor,MSC02,0.57
glass,mem,MSC02,0.605
semantic,glass,MSC02,0.75
semantic,motor,MSC02,0.5
semantic,mem,MSC02,0.51
motor,glass,MSC02,0.5499999999999999
motor,semantic,MSC02,0.5599999999999998
motor,mem,MSC02,0.5
mem,glass,MSC02,0.8299999999999998
mem,semantic,MSC02,0.755
mem,motor,MSC02,0.6800000000000002
glass,semantic,MSC03,0.8249999999999998
glass,motor,MSC03,0.89
glass,mem,MSC03,0.5549999999999999
semantic,glass,MSC03,0.7100000000000002
semantic,motor,MSC03,0.7100000000000001
semantic,mem,MSC03,0.665
motor,glass,MSC03,0.7849999999999999
motor,semantic,MSC03,0.6799999999999999
motor,mem,MSC03,0.5399999999999999
mem,glass,MSC03,0.6300000000000001
mem,semantic,MSC03,0.7749999999999999
mem,motor,MSC03,0.7799999999999999
glass,semantic,MSC04,0.9049999999999999
glass,motor,MSC04,0.8149999999999998
glass,mem,MSC04,0.7749999999999999
semantic,glass,MSC04,0.85
semantic,motor,MSC04,0.675
semantic,mem,MSC04,0.5899999999999999
motor,glass,MSC04,0.7499999999999999
motor,semantic,MSC04,0.6399999999999999
motor,mem,MSC04,0.615
mem,glass,MSC04,0.86
mem,semantic,MSC04,0.8649999999999999
mem,motor,MSC04,0.8
glass,semantic,MSC05,0.885
glass,motor,MSC05,0.86
glass,mem,MSC05,0.9200000000000002
semantic,glass,MSC05,0.8649999999999999
semantic,motor,MSC05,0.835
semantic,mem,MSC05,0.86
motor,glass,MSC05,0.775
motor,semantic,MSC05,0.6700000000000002
motor,mem,MSC05,0.8400000000000001
mem,glass,MSC05,0.885
mem,semantic,MSC05,0.9100000000000001
mem,motor,MSC05,0.95
glass,semantic,MSC06,0.8555555555555556
glass,motor,MSC06,0.7444444444444445
glass,mem,MSC06,0.85
semantic,glass,MSC06,0.7277777777777779
semantic,motor,MSC06,0.735
semantic,mem,MSC06,0.8099999999999999
motor,glass,MSC06,0.6777777777777778
motor,semantic,MSC06,0.76
motor,mem,MSC06,0.7599999999999999
mem,glass,MSC06,0.7944444444444444
mem,semantic,MSC06,0.8800000000000001
mem,motor,MSC06,0.745
glass,semantic,MSC07,0.95
glass,motor,MSC07,0.5449999999999999
glass,mem,MSC07,0.665
semantic,glass,MSC07,0.89
semantic,motor,MSC07,0.5449999999999999
semantic,mem,MSC07,0.59
motor,glass,MSC07,0.5499999999999999
motor,semantic,MSC07,0.5449999999999999
motor,mem,MSC07,0.5349999999999999
mem,glass,MSC07,0.8550000000000001
mem,semantic,MSC07,0.76
mem,motor,MSC07,0.78
glass,semantic,MSC10,0.9349999999999999
glass,motor,MSC10,0.7999999999999999
glass,mem,MSC10,0.8549999999999999
semantic,glass,MSC10,0.8900000000000002
semantic,motor,MSC10,0.67
semantic,mem,MSC10,0.75
motor,glass,MSC10,0.605
motor,semantic,MSC10,0.6150000000000001
motor,mem,MSC10,0.85
mem,glass,MSC10,0.77
mem,semantic,MSC10,0.7649999999999999
mem,motor,MSC10,0.945
