train_task,test_task,sub,acc
glass,semantic,MSC01,0.9549999999999998
glass,motor,MSC01,0.8700000000000001
glass,mem,MSC01,0.8299999999999998
semantic,glass,MSC01,0.9000000000000001
semantic,motor,MSC01,0.74
semantic,mem,MSC01,0.8099999999999999
motor,glass,MSC01,0.8399999999999999
motor,semantic,MSC01,0.755
motor,mem,MSC01,0.7699999999999999
mem,glass,MSC01,0.8950000000000001
mem,semantic,MSC01,0.96
mem,motor,MSC01,0.86
glass,semantic,MSC02,0.685
glass,motor,MSC02,0.6950000000000001
glass,mem,MSC02,0.6250000000000001
semantic,glass,MSC02,0.6500000000000001
semantic,motor,MSC02,0.575
semantic,mem,MSC02,0.6900000000000002
motor,glass,MSC02,0.6049999999999999
motor,semantic,MSC02,0.545
motor,mem,MSC02,0.5849999999999999
mem,glass,MSC02,0.615
mem,semantic,MSC02,0.8350000000000002
mem,motor,MSC02,0.655
glass,semantic,MSC03,0.68
glass,motor,MSC03,0.9199999999999999
glass,mem,MSC03,0.5999999999999999
semantic,glass,MSC03,0.8099999999999999
semantic,motor,MSC03,0.8950000000000001
semantic,mem,MSC03,0.7449999999999999
motor,glass,MSC03,0.745
motor,semantic,MSC03,0.6549999999999999
motor,mem,MSC03,0.68
mem,glass,MSC03,0.7449999999999999
mem,semantic,MSC03,0.7599999999999999
mem,motor,MSC03,0.89
glass,semantic,MSC04,0.8150000000000001
glass,motor,MSC04,0.845
glass,mem,MSC04,0.635
semantic,glass,MSC04,0.8
semantic,motor,MSC04,0.7050000000000001
semantic,mem,MSC04,0.68
motor,glass,MSC04,0.8949999999999999
motor,semantic,MSC04,0.845
motor,mem,MSC04,0.805
mem,glass,MSC04,0.7699999999999999
mem,semantic,MSC04,0.865
mem,motor,MSC04,0.8099999999999999
glass,semantic,MSC05,0.685
glass,motor,MSC05,0.7899999999999999
glass,mem,MSC05,0.8450000000000001
semantic,glass,MSC05,0.745
semantic,motor,MSC05,0.6549999999999999
semantic,mem,MSC05,0.78
motor,glass,MSC05,0.7450000000000001
motor,semantic,MSC05,0.7150000000000001
motor,mem,MSC05,0.8599999999999998
mem,glass,MSC05,0.7100000000000002
mem,semantic,MSC05,0.8499999999999999
mem,motor,MSC05,0.8800000000000001
glass,semantic,MSC06,0.85
glass,motor,MSC06,0.7166666666666668
glass,mem,MSC06,0.8444444444444446
semantic,glass,MSC06,0.7611111111111111
semantic,motor,MSC06,0.755
semantic,mem,MSC06,0.7799999999999999
motor,glass,MSC06,0.65
motor,semantic,MSC06,0.6950000000000001
motor,mem,MSC06,0.6900000000000001
mem,glass,MSC06,0.8055555555555556
mem,semantic,MSC06,0.8800000000000001
mem,motor,MSC06,0.74
glass,semantic,MSC07,0.96
glass,motor,MSC07,0.655
glass,mem,MSC07,0.635
semantic,glass,MSC07,0.8549999999999999
semantic,motor,MSC07,0.5499999999999999
semantic,mem,MSC07,0.5599999999999999
motor,glass,MSC07,0.5
motor,semantic,MSC07,0.5549999999999999
motor,mem,MSC07,0.5
mem,glass,MSC07,0.9
mem,semantic,MSC07,0.9350000000000002
mem,motor,MSC07,0.7899999999999999
glass,semantic,MSC10,0.755
glass,motor,MSC10,0.865
glass,mem,MSC10,0.72
semantic,glass,MSC10,0.7999999999999999
semantic,motor,MSC10,0.6500000000000001
semantic,mem,MSC10,0.755
motor,glass,MSC10,0.7000000000000001
motor,semantic,MSC10,0.575
motor,mem,MSC10,0.6300000000000001
mem,glass,MSC10,0.845
mem,semantic,MSC10,0.915
mem,motor,MSC10,0.8649999999999999
