train_task,test_task,sub,acc
glass,semantic,MSC01,0.825
glass,motor,MSC01,0.635
glass,mem,MSC01,0.6500000000000001
semantic,glass,MSC01,0.7449999999999999
semantic,motor,MSC01,0.6100000000000001
semantic,mem,MSC01,0.5700000000000001
motor,glass,MSC01,0.705
motor,semantic,MSC01,0.6650000000000001
motor,mem,MSC01,0.655
mem,glass,MSC01,0.6849999999999999
mem,semantic,MSC01,0.565
mem,motor,MSC01,0.8150000000000001
glass,semantic,MSC02,0.7749999999999999
glass,motor,MSC02,0.6100000000000001
glass,mem,MSC02,0.625
semantic,glass,MSC02,0.66
semantic,motor,MSC02,0.5499999999999999
semantic,mem,MSC02,0.505
motor,glass,MSC02,0.5800000000000001
motor,semantic,MSC02,0.51
motor,mem,MSC02,0.645
mem,glass,MSC02,0.8299999999999998
mem,semantic,MSC02,0.6650000000000001
mem,motor,MSC02,0.75
glass,semantic,MSC03,0.7899999999999999
glass,motor,MSC03,0.63
glass,mem,MSC03,0.5800000000000001
semantic,glass,MSC03,0.6849999999999998
semantic,motor,MSC03,0.6300000000000001
semantic,mem,MSC03,0.6400000000000001
motor,glass,MSC03,0.555
motor,semantic,MSC03,0.795
motor,mem,MSC03,0.62
mem,glass,MSC03,0.53
mem,semantic,MSC03,0.6599999999999999
mem,motor,MSC03,0.6900000000000001
glass,semantic,MSC04,0.845
glass,motor,MSC04,0.8149999999999998
glass,mem,MSC04,0.765
semantic,glass,MSC04,0.93
semantic,motor,MSC04,0.66
semantic,mem,MSC04,0.7000000000000001
motor,glass,MSC04,0.835
motor,semantic,MSC04,0.6450000000000001
motor,mem,MSC04,0.7699999999999999
mem,glass,MSC04,0.915
mem,semantic,MSC04,0.805
mem,motor,MSC04,0.845
glass,semantic,MSC05,0.945
glass,motor,MSC05,0.795
glass,mem,MSC05,0.75
semantic,glass,MSC05,0.845
semantic,motor,MSC05,0.7849999999999999
semantic,mem,MSC05,0.74
motor,glass,MSC05,0.6700000000000002
motor,semantic,MSC05,0.755
motor,mem,MSC05,0.8299999999999998
mem,glass,MSC05,0.7100000000000001
mem,semantic,MSC05,0.76
mem,motor,MSC05,0.9199999999999999
glass,semantic,MSC06,0.6666666666666667
glass,motor,MSC06,0.5333333333333332
glass,mem,MSC06,0.6000000000000001
semantic,glass,MSC06,0.7277777777777779
semantic,motor,MSC06,0.595
semantic,mem,MSC06,0.5199999999999999
motor,glass,MSC06,0.5388888888888889
motor,semantic,MSC06,0.6000000000000001
motor,mem,MSC06,0.5700000000000001
mem,glass,MSC06,0.711111111111111
mem,semantic,MSC06,0.62
mem,motor,MSC06,0.705
glass,semantic,MSC07,0.865
glass,motor,MSC07,0.47000000000000003
glass,mem,MSC07,0.7749999999999999
semantic,glass,MSC07,0.74
semantic,motor,MSC07,0.505
semantic,mem,MSC07,0.72
motor,glass,MSC07,0.45499999999999996
motor,semantic,MSC07,0.45999999999999996
motor,mem,MSC07,0.45
mem,glass,MSC07,0.6000000000000001
mem,semantic,MSC07,0.7449999999999999
mem,motor,MSC07,0.55
glass,semantic,MSC10,0.6500000000000001
glass,motor,MSC10,0.5099999999999999
glass,mem,MSC10,0.5549999999999999
semantic,glass,MSC10,0.67
semantic,motor,MSC10,0.485
semantic,mem,MSC10,0.6200000000000001
motor,glass,MSC10,0.5499999999999999
motor,semantic,MSC10,0.5
motor,mem,MSC10,0.675
mem,glass,MSC10,0.655
mem,semantic,MSC10,0.63
mem,motor,MSC10,0.6750000000000002
