train_task,test_task,sub,acc
glass,semantic,MSC01,0.95
glass,motor,MSC01,0.925
glass,mem,MSC01,0.72
semantic,glass,MSC01,0.85
semantic,motor,MSC01,0.7499999999999999
semantic,mem,MSC01,0.6450000000000001
motor,glass,MSC01,0.76
motor,semantic,MSC01,0.9000000000000001
motor,mem,MSC01,0.6500000000000001
mem,glass,MSC01,0.905
mem,semantic,MSC01,1.0
mem,motor,MSC01,1.0
glass,semantic,MSC02,0.8549999999999999
glass,motor,MSC02,0.58
glass,mem,MSC02,0.5700000000000001
semantic,glass,MSC02,0.6399999999999999
semantic,motor,MSC02,0.5
semantic,mem,MSC02,0.505
motor,glass,MSC02,0.5
motor,semantic,MSC02,0.5
motor,mem,MSC02,0.5
mem,glass,MSC02,0.75
mem,semantic,MSC02,0.845
mem,motor,MSC02,0.63
glass,semantic,MSC03,0.7699999999999999
glass,motor,MSC03,0.9100000000000001
glass,mem,MSC03,0.605
semantic,glass,MSC03,0.685
semantic,motor,MSC03,0.685
semantic,mem,MSC03,0.625
motor,glass,MSC03,0.68
motor,semantic,MSC03,0.5449999999999999
motor,mem,MSC03,0.5849999999999999
mem,glass,MSC03,0.5449999999999999
mem,semantic,MSC03,0.775
mem,motor,MSC03,0.8750000000000002
glass,semantic,MSC04,0.96
glass,motor,MSC04,0.89
glass,mem,MSC04,0.8399999999999999
semantic,glass,MSC04,0.82
semantic,motor,MSC04,0.51
semantic,mem,MSC04,0.725
motor,glass,MSC04,0.9399999999999998
motor,semantic,MSC04,0.575
motor,mem,MSC04,0.6649999999999999
mem,glass,MSC04,0.9949999999999999
mem,semantic,MSC04,0.95
mem,motor,MSC04,0.8999999999999998
glass,semantic,MSC05,0.885
glass,motor,MSC05,0.8549999999999999
glass,mem,MSC05,0.915
semantic,glass,MSC05,0.885
semantic,motor,MSC05,0.7300000000000001
semantic,mem,MSC05,0.8600000000000001
motor,glass,MSC05,0.755
motor,semantic,MSC05,0.645
motor,mem,MSC05,0.8049999999999999
mem,glass,MSC05,0.875
mem,semantic,MSC05,0.86
mem,motor,MSC05,0.9949999999999999
glass,semantic,MSC06,0.8499999999999999
glass,motor,MSC06,0.7222222222222222
glass,mem,MSC06,0.9111111111111112
semantic,glass,MSC06,0.7722222222222221
semantic,motor,MSC06,0.655
semantic,mem,MSC06,0.825
motor,glass,MSC06,0.55
motor,semantic,MSC06,0.73
motor,mem,MSC06,0.7550000000000001
mem,glass,MSC06,0.85
mem,semantic,MSC06,0.8399999999999999
mem,motor,MSC06,0.9199999999999999
glass,semantic,MSC07,1.0
glass,motor,MSC07,0.5900000000000001
glass,mem,MSC07,0.6750000000000002
semantic,glass,MSC07,0.93
semantic,motor,MSC07,0.5499999999999999
semantic,mem,MSC07,0.575
motor,glass,MSC07,0.5
motor,semantic,MSC07,0.5449999999999999
motor,mem,MSC07,0.505
mem,glass,MSC07,0.9550000000000001
mem,semantic,MSC07,0.93
mem,motor,MSC07,0.7849999999999999
glass,semantic,MSC10,0.9
glass,motor,MSC10,0.875
glass,mem,MSC10,0.835
semantic,glass,MSC10,0.875
semantic,motor,MSC10,0.6900000000000001
semantic,mem,MSC10,0.775
motor,glass,MSC10,0.61
motor,semantic,MSC10,0.605
motor,mem,MSC10,0.6500000000000001
mem,glass,MSC10,0.8549999999999999
mem,semantic,MSC10,0.845
mem,motor,MSC10,0.9199999999999999
