train_task,test_task,sub,acc
glass,semantic,MSC01,0.75
glass,motor,MSC01,0.8800000000000001
glass,mem,MSC01,0.6700000000000002
semantic,glass,MSC01,0.7999999999999999
semantic,motor,MSC01,0.8550000000000001
semantic,mem,MSC01,0.705
motor,glass,MSC01,0.675
motor,semantic,MSC01,0.73
motor,mem,MSC01,0.7649999999999999
mem,glass,MSC01,0.8299999999999998
mem,semantic,MSC01,0.8850000000000001
mem,motor,MSC01,0.925
glass,semantic,MSC02,0.82
glass,motor,MSC02,0.5999999999999999
glass,mem,MSC02,0.6700000000000002
semantic,glass,MSC02,0.635
semantic,motor,MSC02,0.6049999999999999
semantic,mem,MSC02,0.615
motor,glass,MSC02,0.6950000000000001
motor,semantic,MSC02,0.8449999999999998
motor,mem,MSC02,0.6950000000000001
mem,glass,MSC02,0.7749999999999999
mem,semantic,MSC02,0.8950000000000001
mem,motor,MSC02,0.8400000000000001
glass,semantic,MSC03,0.7000000000000001
glass,motor,MSC03,0.7749999999999999
glass,mem,MSC03,0.6950000000000001
semantic,glass,MSC03,0.705
semantic,motor,MSC03,0.65
semantic,mem,MSC03,0.7300000000000001
motor,glass,MSC03,0.835
motor,semantic,MSC03,0.5549999999999999
motor,mem,MSC03,0.755
mem,glass,MSC03,0.6950000000000001
mem,semantic,MSC03,0.6150000000000001
mem,motor,MSC03,0.865
glass,semantic,MSC04,0.745
glass,motor,MSC04,0.7050000000000002
glass,mem,MSC04,0.85
semantic,glass,MSC04,0.89
semantic,motor,MSC04,0.7999999999999999
semantic,mem,MSC04,0.865
motor,glass,MSC04,0.7649999999999999
motor,semantic,MSC04,0.75
motor,mem,MSC04,0.9099999999999998
mem,glass,MSC04,0.93
mem,semantic,MSC04,0.7799999999999999
mem,motor,MSC04,0.9400000000000001
glass,semantic,MSC05,0.7000000000000001
glass,motor,MSC05,0.78
glass,mem,MSC05,0.8499999999999999
semantic,glass,MSC05,0.865
semantic,motor,MSC05,0.78
semantic,mem,MSC05,0.8099999999999999
motor,glass,MSC05,0.8099999999999999
motor,semantic,MSC05,0.7
motor,mem,MSC05,0.885
mem,glass,MSC05,0.9400000000000001
mem,semantic,MSC05,0.86
mem,motor,MSC05,0.905
glass,semantic,MSC06,0.7
glass,motor,MSC06,0.7277777777777779
glass,mem,MSC06,0.6333333333333333
semantic,glass,MSC06,0.6833333333333333
semantic,motor,MSC06,0.665
semantic,mem,MSC06,0.5950000000000001
motor,glass,MSC06,0.6777777777777777
motor,semantic,MSC06,0.7350000000000001
motor,mem,MSC06,0.665
mem,glass,MSC06,0.5944444444444444
mem,semantic,MSC06,0.6900000000000002
mem,motor,MSC06,0.86
glass,semantic,MSC07,0.865
glass,motor,MSC07,0.7050000000000001
glass,mem,MSC07,0.6950000000000001
semantic,glass,MSC07,0.8049999999999999
semantic,motor,MSC07,0.685
semantic,mem,MSC07,0.64
motor,glass,MSC07,0.5549999999999999
motor,semantic,MSC07,0.62
motor,mem,MSC07,0.5
mem,glass,MSC07,0.86
mem,semantic,MSC07,0.875
mem,motor,MSC07,0.8099999999999999
glass,semantic,MSC10,0.75
glass,motor,MSC10,0.805
glass,mem,MSC10,0.825
semantic,glass,MSC10,0.745
semantic,motor,MSC10,0.735
semantic,mem,MSC10,0.89
motor,glass,MSC10,0.63
motor,semantic,MSC10,0.61
motor,mem,MSC10,0.565
mem,glass,MSC10,0.7849999999999999
mem,semantic,MSC10,0.775
mem,motor,MSC10,0.765
