train_task,test_task,sub,acc
glass,semantic,MSC01,0.945
glass,motor,MSC01,0.85
glass,mem,MSC01,0.6950000000000001
semantic,glass,MSC01,0.7350000000000001
semantic,motor,MSC01,0.625
semantic,mem,MSC01,0.6300000000000001
motor,glass,MSC01,0.7699999999999999
motor,semantic,MSC01,0.945
motor,mem,MSC01,0.6550000000000001
mem,glass,MSC01,0.9000000000000001
mem,semantic,MSC01,0.9400000000000001
mem,motor,MSC01,0.9850000000000001
glass,semantic,MSC02,0.7999999999999999
glass,motor,MSC02,0.575
glass,mem,MSC02,0.58
semantic,glass,MSC02,0.625
semantic,motor,MSC02,0.5
semantic,mem,MSC02,0.565
motor,glass,MSC02,0.5399999999999999
motor,semantic,MSC02,0.5
motor,mem,MSC02,0.5249999999999999
mem,glass,MSC02,0.7000000000000001
mem,semantic,MSC02,0.9000000000000001
mem,motor,MSC02,0.6249999999999999
glass,semantic,MSC03,0.76
glass,motor,MSC03,0.9200000000000002
glass,mem,MSC03,0.6650000000000001
semantic,glass,MSC03,0.745
semantic,motor,MSC03,0.7699999999999999
semantic,mem,MSC03,0.615
motor,glass,MSC03,0.8149999999999998
motor,semantic,MSC03,0.6900000000000002
motor,mem,MSC03,0.5949999999999999
mem,glass,MSC03,0.695
mem,semantic,MSC03,0.8349999999999997
mem,motor,MSC03,0.86
glass,semantic,MSC04,0.7849999999999999
glass,motor,MSC04,0.8399999999999999
glass,mem,MSC04,0.8549999999999999
semantic,glass,MSC04,0.7699999999999999
semantic,motor,MSC04,0.55
semantic,mem,MSC04,0.8049999999999999
motor,glass,MSC04,0.71
motor,semantic,MSC04,0.56
motor,mem,MSC04,0.615
mem,glass,MSC04,0.9299999999999999
mem,semantic,MSC04,0.95
mem,motor,MSC04,0.905
glass,semantic,MSC05,0.865
glass,motor,MSC05,0.8549999999999999
glass,mem,MSC05,0.885
semantic,glass,MSC05,0.745
semantic,motor,MSC05,0.605
semantic,mem,MSC05,0.8299999999999998
motor,glass,MSC05,0.7200000000000001
motor,semantic,MSC05,0.6149999999999999
motor,mem,MSC05,0.8549999999999999
mem,glass,MSC05,0.9349999999999999
mem,semantic,MSC05,0.845
mem,motor,MSC05,1.0
glass,semantic,MSC06,0.7666666666666666
glass,motor,MSC06,0.5944444444444444
glass,mem,MSC06,0.8833333333333334
semantic,glass,MSC06,0.8222222222222222
semantic,motor,MSC06,0.7999999999999999
semantic,mem,MSC06,0.8150000000000001
motor,glass,MSC06,0.5833333333333333
motor,semantic,MSC06,0.6950000000000001
motor,mem,MSC06,0.7749999999999999
mem,glass,MSC06,0.8444444444444444
mem,semantic,MSC06,0.8750000000000002
mem,motor,MSC06,0.8549999999999999
glass,semantic,MSC07,0.9949999999999999
glass,motor,MSC07,0.6
glass,mem,MSC07,0.745
semantic,glass,MSC07,0.8549999999999999
semantic,motor,MSC07,0.5499999999999999
semantic,mem,MSC07,0.6850000000000002
motor,glass,MSC07,0.5549999999999999
motor,semantic,MSC07,0.5599999999999999
motor,mem,MSC07,0.5499999999999999
mem,glass,MSC07,0.9649999999999999
mem,semantic,MSC07,0.9200000000000002
mem,motor,MSC07,0.825
glass,semantic,MSC10,0.8950000000000001
glass,motor,MSC10,0.7649999999999999
glass,mem,MSC10,0.8749999999999998
semantic,glass,MSC10,0.8299999999999998
semantic,motor,MSC10,0.6700000000000002
semantic,mem,MSC10,0.76
motor,glass,MSC10,0.7000000000000001
motor,semantic,MSC10,0.61
motor,mem,MSC10,0.6950000000000001
mem,glass,MSC10,0.825
mem,semantic,MSC10,0.775
mem,motor,MSC10,0.8850000000000001
