,test_task,train_task,Mean,Std
0,mem,mixed,0.9506250000000002,0.06097057252712748
1,mem,motor,0.7287499999999999,0.15465976482958602
2,mixed,mem,0.859375,0.08813291504475339
3,mixed,motor,0.6462500000000001,0.11363318177363514
4,motor,mem,0.8825000000000001,0.09658452996505922
5,motor,mixed,0.89875,0.0905834264247999
